"Delivery Period (CET/CEST)","Area","Reserve Type","Time Horizon","Source","Type of product","Procurement Date & Time (CET/CEST)","Instance Code","ISP (CET/CEST)","Volume (MW)","Price (EUR)","Price Type","Direction"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 02:30 - 29/11/2025 02:45","211.00","0.78","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 02:45 - 29/11/2025 03:00","211.00","0.78","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 03:00 - 29/11/2025 03:15","211.00","0.78","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 03:15 - 29/11/2025 03:30","211.00","0.78","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 03:30 - 29/11/2025 03:45","211.00","0.78","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 03:45 - 29/11/2025 04:00","211.00","0.78","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 04:00 - 29/11/2025 04:15","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 04:15 - 29/11/2025 04:30","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 04:30 - 29/11/2025 04:45","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 04:45 - 29/11/2025 05:00","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 05:00 - 29/11/2025 05:15","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 05:15 - 29/11/2025 05:30","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 05:30 - 29/11/2025 05:45","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 05:45 - 29/11/2025 06:00","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 06:00 - 29/11/2025 06:15","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 06:15 - 29/11/2025 06:30","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 06:30 - 29/11/2025 06:45","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 06:45 - 29/11/2025 07:00","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 07:00 - 29/11/2025 07:15","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 07:15 - 29/11/2025 07:30","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 07:30 - 29/11/2025 07:45","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 07:45 - 29/11/2025 08:00","226.00","1.82","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 08:00 - 29/11/2025 08:15","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 08:15 - 29/11/2025 08:30","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 08:30 - 29/11/2025 08:45","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 08:45 - 29/11/2025 09:00","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 09:00 - 29/11/2025 09:15","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 09:15 - 29/11/2025 09:30","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 09:30 - 29/11/2025 09:45","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 09:45 - 29/11/2025 10:00","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 10:00 - 29/11/2025 10:15","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 10:15 - 29/11/2025 10:30","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 10:30 - 29/11/2025 10:45","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 10:45 - 29/11/2025 11:00","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 11:00 - 29/11/2025 11:15","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 11:15 - 29/11/2025 11:30","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 11:30 - 29/11/2025 11:45","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 11:45 - 29/11/2025 12:00","233.00","3.76","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 12:00 - 29/11/2025 12:15","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 12:15 - 29/11/2025 12:30","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 12:30 - 29/11/2025 12:45","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 12:45 - 29/11/2025 13:00","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 13:00 - 29/11/2025 13:15","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 13:15 - 29/11/2025 13:30","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 13:30 - 29/11/2025 13:45","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 13:45 - 29/11/2025 14:00","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 14:00 - 29/11/2025 14:15","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 14:15 - 29/11/2025 14:30","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 14:30 - 29/11/2025 14:45","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 14:45 - 29/11/2025 15:00","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 15:00 - 29/11/2025 15:15","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 15:15 - 29/11/2025 15:30","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 15:30 - 29/11/2025 15:45","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 15:45 - 29/11/2025 16:00","237.00","3.06","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 16:00 - 29/11/2025 16:15","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 16:15 - 29/11/2025 16:30","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 16:30 - 29/11/2025 16:45","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 16:45 - 29/11/2025 17:00","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 17:00 - 29/11/2025 17:15","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 17:15 - 29/11/2025 17:30","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 17:30 - 29/11/2025 17:45","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 17:45 - 29/11/2025 18:00","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 18:00 - 29/11/2025 18:15","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 18:15 - 29/11/2025 18:30","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 18:30 - 29/11/2025 18:45","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 18:45 - 29/11/2025 19:00","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 19:00 - 29/11/2025 19:15","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 19:15 - 29/11/2025 19:30","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 19:30 - 29/11/2025 19:45","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 19:45 - 29/11/2025 20:00","266.00","5.18","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 20:00 - 29/11/2025 20:15","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 20:15 - 29/11/2025 20:30","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 20:30 - 29/11/2025 20:45","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 20:45 - 29/11/2025 21:00","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 21:00 - 29/11/2025 21:15","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 21:15 - 29/11/2025 21:30","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 21:30 - 29/11/2025 21:45","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 21:45 - 29/11/2025 22:00","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 22:00 - 29/11/2025 22:15","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 22:15 - 29/11/2025 22:30","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 22:30 - 29/11/2025 22:45","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 22:45 - 29/11/2025 23:00","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 23:00 - 29/11/2025 23:15","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 23:15 - 29/11/2025 23:30","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 23:30 - 29/11/2025 23:45","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-28T08:00:00Z","762e513a54afad2c594adaf6e3369647","29/11/2025 23:45 - 30/11/2025 00:00","221.00","1.39","Average","Up"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 00:00 - 29/11/2025 00:15","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 00:15 - 29/11/2025 00:30","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 00:30 - 29/11/2025 00:45","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 00:45 - 29/11/2025 01:00","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 01:00 - 29/11/2025 01:15","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 01:15 - 29/11/2025 01:30","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 01:30 - 29/11/2025 01:45","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 01:45 - 29/11/2025 02:00","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 02:00 - 29/11/2025 02:15","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 02:15 - 29/11/2025 02:30","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 02:30 - 29/11/2025 02:45","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 02:45 - 29/11/2025 03:00","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 03:00 - 29/11/2025 03:15","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 03:15 - 29/11/2025 03:30","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 03:30 - 29/11/2025 03:45","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 03:45 - 29/11/2025 04:00","151.00","1.60","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 04:00 - 29/11/2025 04:15","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 04:15 - 29/11/2025 04:30","171.00","1.97","Marginal","Symmetric"
"29/11/2025 00:00 - 30/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-28T07:00:00Z","4768ea2b029f650699ec9f7a5fbad119","29/11/2025 04:30 - 29/11/2025 04:45","171.00","1.97","Marginal","Symmetric"
