"Delivery Period (CET/CEST)","Area","Reserve Type","Time Horizon","Source","Type of product","Procurement Date & Time (CET/CEST)","Instance Code","ISP (CET/CEST)","Volume (MW)","Price (EUR)","Price Type","Direction"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 00:00 - 08/11/2025 00:15","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 00:15 - 08/11/2025 00:30","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 00:30 - 08/11/2025 00:45","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 00:45 - 08/11/2025 01:00","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 01:00 - 08/11/2025 01:15","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 01:15 - 08/11/2025 01:30","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 01:30 - 08/11/2025 01:45","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 01:45 - 08/11/2025 02:00","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 02:00 - 08/11/2025 02:15","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 02:15 - 08/11/2025 02:30","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 02:30 - 08/11/2025 02:45","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 02:45 - 08/11/2025 03:00","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 03:00 - 08/11/2025 03:15","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 03:15 - 08/11/2025 03:30","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 03:30 - 08/11/2025 03:45","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 03:45 - 08/11/2025 04:00","143.00","1.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 04:00 - 08/11/2025 04:15","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 04:15 - 08/11/2025 04:30","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 04:30 - 08/11/2025 04:45","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 04:45 - 08/11/2025 05:00","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 05:00 - 08/11/2025 05:15","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 05:15 - 08/11/2025 05:30","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 05:30 - 08/11/2025 05:45","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 05:45 - 08/11/2025 06:00","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 06:00 - 08/11/2025 06:15","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 06:15 - 08/11/2025 06:30","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 06:30 - 08/11/2025 06:45","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 06:45 - 08/11/2025 07:00","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 07:00 - 08/11/2025 07:15","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 07:15 - 08/11/2025 07:30","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 07:30 - 08/11/2025 07:45","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 07:45 - 08/11/2025 08:00","103.00","2.51","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 08:00 - 08/11/2025 08:15","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 08:15 - 08/11/2025 08:30","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 08:30 - 08/11/2025 08:45","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 08:45 - 08/11/2025 09:00","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 09:00 - 08/11/2025 09:15","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 09:15 - 08/11/2025 09:30","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 09:30 - 08/11/2025 09:45","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 09:45 - 08/11/2025 10:00","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 10:00 - 08/11/2025 10:15","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 10:15 - 08/11/2025 10:30","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 10:30 - 08/11/2025 10:45","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 10:45 - 08/11/2025 11:00","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 11:00 - 08/11/2025 11:15","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 11:15 - 08/11/2025 11:30","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 11:30 - 08/11/2025 11:45","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 11:45 - 08/11/2025 12:00","103.00","2.77","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 12:00 - 08/11/2025 12:15","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 12:15 - 08/11/2025 12:30","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 12:30 - 08/11/2025 12:45","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 12:45 - 08/11/2025 13:00","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 13:00 - 08/11/2025 13:15","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 13:15 - 08/11/2025 13:30","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 13:30 - 08/11/2025 13:45","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 13:45 - 08/11/2025 14:00","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 14:00 - 08/11/2025 14:15","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 14:15 - 08/11/2025 14:30","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 14:30 - 08/11/2025 14:45","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 14:45 - 08/11/2025 15:00","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 15:00 - 08/11/2025 15:15","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 15:15 - 08/11/2025 15:30","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 15:30 - 08/11/2025 15:45","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 15:45 - 08/11/2025 16:00","102.00","3.19","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 16:00 - 08/11/2025 16:15","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 16:15 - 08/11/2025 16:30","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 16:30 - 08/11/2025 16:45","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 16:45 - 08/11/2025 17:00","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 17:00 - 08/11/2025 17:15","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 17:15 - 08/11/2025 17:30","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 17:30 - 08/11/2025 17:45","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 17:45 - 08/11/2025 18:00","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 18:00 - 08/11/2025 18:15","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 18:15 - 08/11/2025 18:30","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 18:30 - 08/11/2025 18:45","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 18:45 - 08/11/2025 19:00","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 19:00 - 08/11/2025 19:15","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 19:15 - 08/11/2025 19:30","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 19:30 - 08/11/2025 19:45","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 19:45 - 08/11/2025 20:00","95.00","1.95","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 20:00 - 08/11/2025 20:15","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 20:15 - 08/11/2025 20:30","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 20:30 - 08/11/2025 20:45","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 20:45 - 08/11/2025 21:00","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 21:00 - 08/11/2025 21:15","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 21:15 - 08/11/2025 21:30","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 21:30 - 08/11/2025 21:45","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 21:45 - 08/11/2025 22:00","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 22:00 - 08/11/2025 22:15","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 22:15 - 08/11/2025 22:30","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 22:30 - 08/11/2025 22:45","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 22:45 - 08/11/2025 23:00","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 23:00 - 08/11/2025 23:15","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 23:15 - 08/11/2025 23:30","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 23:30 - 08/11/2025 23:45","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","FCR","Daily","Generation","Standard","2025-11-07T07:00:00Z","dbec550e53965112596968c9b513bd7c","08/11/2025 23:45 - 09/11/2025 00:00","104.00","1.64","Marginal","Symmetric"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-07T08:00:00Z","2600bb9f71b07224f4a5676a8b0745c4","08/11/2025 00:00 - 08/11/2025 00:15","451.00","1.43","Average","Down"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-07T08:00:00Z","2600bb9f71b07224f4a5676a8b0745c4","08/11/2025 00:15 - 08/11/2025 00:30","451.00","1.43","Average","Down"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-07T08:00:00Z","2600bb9f71b07224f4a5676a8b0745c4","08/11/2025 00:30 - 08/11/2025 00:45","451.00","1.43","Average","Down"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-07T08:00:00Z","2600bb9f71b07224f4a5676a8b0745c4","08/11/2025 00:45 - 08/11/2025 01:00","451.00","1.43","Average","Down"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-07T08:00:00Z","2600bb9f71b07224f4a5676a8b0745c4","08/11/2025 01:00 - 08/11/2025 01:15","451.00","1.43","Average","Down"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-07T08:00:00Z","2600bb9f71b07224f4a5676a8b0745c4","08/11/2025 01:15 - 08/11/2025 01:30","451.00","1.43","Average","Down"
"08/11/2025 00:00 - 09/11/2025 00:00","SCA|DE(TenneT GER)","aFRR","Daily","Generation","Standard","2025-11-07T08:00:00Z","2600bb9f71b07224f4a5676a8b0745c4","08/11/2025 01:30 - 08/11/2025 01:45","451.00","1.43","Average","Down"
