date;heat_demand;gas_price;el_spot_price;ef_om
2019-01-01 00:00:00;8.95;24.134;28.32;0.286195554
2019-01-01 01:00:00;8.897;24.134;10.07;0.257761652
2019-01-01 02:00:00;8.78;24.134;-4.08;0.253603107
2019-01-01 03:00:00;8.121;24.134;-9.91;0.249412139
2019-01-01 04:00:00;8.799;24.134;-7.41;0.241034346
2019-01-01 05:00:00;10.01;24.134;-12.55;0.235239654
2019-01-01 06:00:00;11.488;24.134;-17.25;0.228212169
2019-01-01 07:00:00;11.657;24.134;-15.07;0.224483986
2019-01-01 08:00:00;11.578;24.134;-4.93;0.220495689
2019-01-01 09:00:00;11.464;24.134;-6.33;0.224922144
2019-01-01 10:00:00;11.445;24.134;-4.93;0.220612911
2019-01-01 11:00:00;11.442;24.134;0.45;0.212482792
2019-01-01 12:00:00;11.421;24.134;0.12;0.211189202
2019-01-01 13:00:00;11.812;24.134;-0.02;0.211466429
2019-01-01 14:00:00;11.952;24.134;0.0;0.212270669
2019-01-01 15:00:00;13.315;24.134;-0.03;0.223688838
2019-01-01 16:00:00;13.975;24.134;1.97;0.227469087
2019-01-01 17:00:00;13.489;24.134;9.06;0.227025954
2019-01-01 18:00:00;12.448;24.134;0.07;0.223789549
2019-01-01 19:00:00;11.959;24.134;-4.97;0.218350712
2019-01-01 20:00:00;11.909;24.134;-6.98;0.215045055
2019-01-01 21:00:00;11.659;24.134;-24.93;0.216417715
2019-01-01 22:00:00;10.468;24.134;-4.87;0.223970481
2019-01-01 23:00:00;10.271;24.134;-28.93;0.217072615
2019-01-02 00:00:00;10.887;24.134;-33.57;0.22519613
2019-01-02 01:00:00;11.072;24.134;-45.92;0.213797495
2019-01-02 02:00:00;11.557;24.134;-48.29;0.217803094
2019-01-02 03:00:00;11.532;24.134;-44.99;0.221644296
2019-01-02 04:00:00;11.623;24.134;-48.93;0.22266861
2019-01-02 05:00:00;12.077;24.134;-29.91;0.234112988
2019-01-02 06:00:00;12.463;24.134;-0.01;0.241984991
2019-01-02 07:00:00;13.32;24.134;37.43;0.256639976
2019-01-02 08:00:00;14.536;24.134;48.06;0.281172976
2019-01-02 09:00:00;14.958;24.134;50.74;0.295354867
2019-01-02 10:00:00;14.38;24.134;47.57;0.29213302
2019-01-02 11:00:00;13.039;24.134;43.94;0.284810527
2019-01-02 12:00:00;12.995;24.134;40.97;0.281872988
2019-01-02 13:00:00;13.027;24.134;44.95;0.286202569
2019-01-02 14:00:00;14.193;24.134;49.64;0.314511991
2019-01-02 15:00:00;13.447;24.134;53.67;0.359471854
2019-01-02 16:00:00;14.362;24.134;56.01;0.40043137
2019-01-02 17:00:00;14.859;24.134;56.95;0.414566829
2019-01-02 18:00:00;14.65;24.134;62.08;0.430174714
2019-01-02 19:00:00;14.597;24.134;62.11;0.440842977
2019-01-02 20:00:00;14.855;24.134;57.99;0.452666137
2019-01-02 21:00:00;13.943;24.134;55.64;0.456186171
2019-01-02 22:00:00;13.242;24.134;55.13;0.463822373
2019-01-02 23:00:00;12.646;24.134;50.76;0.462299635
2019-01-03 00:00:00;12.488;24.134;42.91;0.458253659
2019-01-03 01:00:00;12.897;24.134;45.22;0.460614319
2019-01-03 02:00:00;13.591;24.134;45.63;0.467349733
2019-01-03 03:00:00;13.34;24.134;44.0;0.463355939
2019-01-03 04:00:00;13.834;24.134;43.88;0.455261693
2019-01-03 05:00:00;15.85;24.134;45.92;0.45954402
2019-01-03 06:00:00;16.8;24.134;51.07;0.477814815
2019-01-03 07:00:00;16.435;24.134;52.77;0.486151414
2019-01-03 08:00:00;15.38;24.134;62.89;0.491310306
2019-01-03 09:00:00;15.456;24.134;60.03;0.49638404
2019-01-03 10:00:00;15.388;24.134;58.19;0.504193819
2019-01-03 11:00:00;15.013;24.134;62.99;0.512028166
2019-01-03 12:00:00;14.233;24.134;63.52;0.522100415
2019-01-03 13:00:00;13.794;24.134;64.67;0.533125466
2019-01-03 14:00:00;13.909;24.134;65.24;0.545709676
2019-01-03 15:00:00;14.727;24.134;67.76;0.561495265
2019-01-03 16:00:00;15.937;24.134;68.41;0.564785152
2019-01-03 17:00:00;17.123;24.134;69.55;0.55623213
2019-01-03 18:00:00;16.819;24.134;67.28;0.550355591
2019-01-03 19:00:00;15.456;24.134;69.46;0.551381031
2019-01-03 20:00:00;15.778;24.134;68.38;0.556753502
2019-01-03 21:00:00;13.069;24.134;61.72;0.562722434
2019-01-03 22:00:00;11.905;24.134;53.72;0.568587789
2019-01-03 23:00:00;11.295;24.134;49.98;0.562781666
2019-01-04 00:00:00;11.055;24.134;50.73;0.55460787
2019-01-04 01:00:00;10.591;24.134;47.11;0.539455014
2019-01-04 02:00:00;10.768;24.134;47.07;0.524725572
2019-01-04 03:00:00;11.158;24.134;46.94;0.507503574
2019-01-04 04:00:00;12.744;24.134;47.0;0.490256006
2019-01-04 05:00:00;12.58;24.134;46.91;0.47814502
2019-01-04 06:00:00;13.984;24.134;49.59;0.47074849
2019-01-04 07:00:00;14.076;24.134;55.32;0.466413136
2019-01-04 08:00:00;14.005;24.134;55.78;0.459433901
2019-01-04 09:00:00;15.217;24.134;55.52;0.450649451
2019-01-04 10:00:00;15.16;24.134;55.23;0.437464025
2019-01-04 11:00:00;13.068;24.134;53.58;0.426513141
2019-01-04 12:00:00;12.403;24.134;51.74;0.415020792
2019-01-04 13:00:00;12.194;24.134;51.6;0.407339914
2019-01-04 14:00:00;12.604;24.134;51.41;0.415930256
2019-01-04 15:00:00;12.731;24.134;51.69;0.422698919
2019-01-04 16:00:00;12.833;24.134;52.59;0.42567394
2019-01-04 17:00:00;12.922;24.134;54.66;0.424459056
2019-01-04 18:00:00;12.6;24.134;54.1;0.421578653
2019-01-04 19:00:00;12.37;24.134;51.89;0.413254813
2019-01-04 20:00:00;11.798;24.134;46.58;0.40612679
2019-01-04 21:00:00;11.517;24.134;45.43;0.38976103
2019-01-04 22:00:00;10.515;24.134;43.96;0.378743149
2019-01-04 23:00:00;10.06;24.134;31.41;0.347545977
2019-01-05 00:00:00;9.511;24.134;26.9;0.321157144
2019-01-05 01:00:00;9.276;24.134;25.12;0.305030189
2019-01-05 02:00:00;9.48;24.134;24.12;0.297397965
2019-01-05 03:00:00;9.546;24.134;22.04;0.285707681
2019-01-05 04:00:00;9.695;24.134;18.37;0.281445584
2019-01-05 05:00:00;10.705;24.134;22.09;0.28785411
2019-01-05 06:00:00;11.948;24.134;23.35;0.294148577
2019-01-05 07:00:00;12.081;24.134;28.76;0.322858697
2019-01-05 08:00:00;12.093;24.134;36.63;0.34534664
2019-01-05 09:00:00;11.951;24.134;40.46;0.369410848
2019-01-05 10:00:00;11.773;24.134;45.85;0.389600372
2019-01-05 11:00:00;11.639;24.134;49.8;0.397894895
2019-01-05 12:00:00;11.638;24.134;51.36;0.407514366
2019-01-05 13:00:00;11.607;24.134;51.74;0.41758467
2019-01-05 14:00:00;11.629;24.134;51.92;0.428967972
2019-01-05 15:00:00;11.66;24.134;53.22;0.442823606
2019-01-05 16:00:00;11.71;24.134;56.62;0.450947099
2019-01-05 17:00:00;11.68;24.134;56.92;0.460235032
2019-01-05 18:00:00;11.723;24.134;61.64;0.4565029
2019-01-05 19:00:00;12.236;24.134;59.44;0.45760465
2019-01-05 20:00:00;12.145;24.134;52.75;0.454790947
2019-01-05 21:00:00;12.01;24.134;51.9;0.445799508
2019-01-05 22:00:00;11.119;24.134;51.38;0.448361507
2019-01-05 23:00:00;10.182;24.134;49.96;0.444652316
2019-01-06 00:00:00;10.139;24.134;50.29;0.443573897
2019-01-06 01:00:00;10.653;24.134;47.72;0.4533902
2019-01-06 02:00:00;11.562;24.134;48.38;0.467402304
2019-01-06 03:00:00;11.413;24.134;48.02;0.468506894
2019-01-06 04:00:00;11.29;24.134;44.23;0.470672821
2019-01-06 05:00:00;11.269;24.134;47.17;0.479089182
2019-01-06 06:00:00;11.282;24.134;48.19;0.493865584
2019-01-06 07:00:00;10.749;24.134;49.11;0.517444514
2019-01-06 08:00:00;11.089;24.134;50.44;0.526311056
2019-01-06 09:00:00;12.081;24.134;53.4;0.535506119
2019-01-06 10:00:00;12.483;24.134;56.55;0.537272575
2019-01-06 11:00:00;12.458;24.134;60.02;0.542946957
2019-01-06 12:00:00;12.354;24.134;60.22;0.543465868
2019-01-06 13:00:00;12.157;24.134;55.0;0.542766538
2019-01-06 14:00:00;12.168;24.134;52.39;0.54826165
2019-01-06 15:00:00;12.103;24.134;51.57;0.560037953
2019-01-06 16:00:00;12.127;24.134;54.71;0.561679048
2019-01-06 17:00:00;11.998;24.134;63.43;0.556720532
2019-01-06 18:00:00;12.009;24.134;67.37;0.551698012
2019-01-06 19:00:00;11.973;24.134;67.2;0.547781231
2019-01-06 20:00:00;11.928;24.134;66.03;0.548502449
2019-01-06 21:00:00;11.928;24.134;55.36;0.547649102
2019-01-06 22:00:00;10.734;24.134;58.59;0.54550918
2019-01-06 23:00:00;10.135;24.134;53.7;0.541717669
2019-01-07 00:00:00;9.432;24.134;46.03;0.53649973
2019-01-07 01:00:00;8.739;24.134;47.98;0.531027087
2019-01-07 02:00:00;8.52;24.134;47.84;0.526202334
2019-01-07 03:00:00;8.99;24.134;46.11;0.522796302
2019-01-07 04:00:00;10.967;24.134;46.08;0.525749463
2019-01-07 05:00:00;12.138;24.134;47.62;0.534323852
2019-01-07 06:00:00;12.344;24.134;55.77;0.549758916
2019-01-07 07:00:00;12.379;24.134;68.61;0.56605289
2019-01-07 08:00:00;11.849;24.134;74.15;0.574014341
2019-01-07 09:00:00;12.308;24.134;74.93;0.574416586
2019-01-07 10:00:00;12.252;24.134;73.59;0.565366075
2019-01-07 11:00:00;12.243;24.134;71.23;0.546628716
2019-01-07 12:00:00;12.251;24.134;68.79;0.523788013
2019-01-07 13:00:00;12.029;24.134;66.75;0.512429323
2019-01-07 14:00:00;11.922;24.134;62.47;0.505339428
2019-01-07 15:00:00;11.87;24.134;53.25;0.49519566
2019-01-07 16:00:00;12.218;24.134;53.26;0.477852805
2019-01-07 17:00:00;12.269;24.134;53.42;0.459207428
2019-01-07 18:00:00;12.291;24.134;47.91;0.433570537
2019-01-07 19:00:00;12.264;24.134;42.05;0.386320901
2019-01-07 20:00:00;11.858;24.134;40.96;0.334449111
2019-01-07 21:00:00;11.434;24.134;32.04;0.302537518
2019-01-07 22:00:00;9.916;24.134;20.82;0.276412608
2019-01-07 23:00:00;8.616;24.134;1.84;0.258225999
2019-01-08 00:00:00;8.565;24.134;17.94;0.243637308
2019-01-08 01:00:00;8.797;24.134;20.91;0.2362006
2019-01-08 02:00:00;9.428;24.134;7.78;0.235837184
2019-01-08 03:00:00;10.064;24.134;14.33;0.235268858
2019-01-08 04:00:00;11.102;24.134;18.56;0.239948124
2019-01-08 05:00:00;11.331;24.134;18.57;0.252723066
2019-01-08 06:00:00;11.437;24.134;35.81;0.270609233
2019-01-08 07:00:00;11.409;24.134;43.87;0.292601679
2019-01-08 08:00:00;12.175;24.134;46.93;0.304127606
2019-01-08 09:00:00;11.214;24.134;43.88;0.29295451
2019-01-08 10:00:00;12.41;24.134;43.85;0.280648019
2019-01-08 11:00:00;12.458;24.134;46.74;0.271717863
2019-01-08 12:00:00;12.214;24.134;43.94;0.266234086
2019-01-08 13:00:00;12.973;24.134;43.21;0.266221778
2019-01-08 14:00:00;12.82;24.134;43.81;0.271753518
2019-01-08 15:00:00;13.16;24.134;45.6;0.285514254
2019-01-08 16:00:00;13.957;24.134;35.21;0.285859781
2019-01-08 17:00:00;13.713;24.134;45.64;0.294162631
2019-01-08 18:00:00;13.519;24.134;45.63;0.293900306
2019-01-08 19:00:00;13.578;24.134;37.94;0.278959888
2019-01-08 20:00:00;13.333;24.134;39.53;0.27421966
2019-01-08 21:00:00;12.415;24.134;35.97;0.265420699
2019-01-08 22:00:00;11.692;24.134;29.72;0.262529944
2019-01-08 23:00:00;10.65;24.134;22.55;0.249780882
2019-01-09 00:00:00;10.546;24.134;20.04;0.24260197
2019-01-09 01:00:00;10.501;24.134;7.24;0.245173059
2019-01-09 02:00:00;11.704;24.134;3.43;0.246695894
2019-01-09 03:00:00;12.315;24.134;10.04;0.250150747
2019-01-09 04:00:00;12.362;24.134;14.2;0.260340083
2019-01-09 05:00:00;13.435;24.134;25.41;0.290041202
2019-01-09 06:00:00;12.147;24.134;36.98;0.322841562
2019-01-09 07:00:00;6.836;24.134;43.89;0.351927593
2019-01-09 08:00:00;3.03;24.134;50.98;0.364977535
2019-01-09 09:00:00;6.533;24.134;50.3;0.366806929
2019-01-09 10:00:00;9.378;24.134;50.21;0.361028192
2019-01-09 11:00:00;11.929;24.134;45.8;0.357846238
2019-01-09 12:00:00;14.447;24.134;43.64;0.354697506
2019-01-09 13:00:00;15.522;24.134;43.49;0.35741425
2019-01-09 14:00:00;15.423;24.134;45.05;0.360839398
2019-01-09 15:00:00;14.871;24.134;49.95;0.371919112
2019-01-09 16:00:00;15.557;24.134;53.82;0.385290638
2019-01-09 17:00:00;16.155;24.134;55.94;0.394765707
2019-01-09 18:00:00;17.944;24.134;54.19;0.398241144
2019-01-09 19:00:00;17.509;24.134;54.19;0.393913831
2019-01-09 20:00:00;15.865;24.134;52.98;0.402863457
2019-01-09 21:00:00;13.742;24.134;51.68;0.413937097
2019-01-09 22:00:00;13.488;24.134;48.95;0.422491982
2019-01-09 23:00:00;13.198;24.134;47.63;0.436647096
2019-01-10 00:00:00;12.129;24.134;46.48;0.457690302
2019-01-10 01:00:00;12.209;24.134;49.08;0.473644111
2019-01-10 02:00:00;12.715;24.134;47.11;0.487290785
2019-01-10 03:00:00;13.387;24.134;48.8;0.50465824
2019-01-10 04:00:00;13.76;24.134;48.5;0.517931283
2019-01-10 05:00:00;14.521;24.134;49.8;0.544257117
2019-01-10 06:00:00;15.28;24.134;56.97;0.559408888
2019-01-10 07:00:00;15.747;24.134;72.6;0.567981274
2019-01-10 08:00:00;15.811;24.134;81.17;0.576761949
2019-01-10 09:00:00;15.713;24.134;81.79;0.581987056
2019-01-10 10:00:00;15.006;24.134;81.15;0.582893809
2019-01-10 11:00:00;14.251;24.134;80.0;0.582497739
2019-01-10 12:00:00;14.263;24.134;76.39;0.583929586
2019-01-10 13:00:00;15.006;24.134;75.0;0.589743435
2019-01-10 14:00:00;15.849;24.134;76.06;0.598343991
2019-01-10 15:00:00;15.313;24.134;75.4;0.606389509
2019-01-10 16:00:00;14.713;24.134;76.78;0.608675626
2019-01-10 17:00:00;14.884;24.134;83.45;0.606317956
2019-01-10 18:00:00;15.071;24.134;85.15;0.604855536
2019-01-10 19:00:00;15.463;24.134;78.16;0.601779415
2019-01-10 20:00:00;12.502;24.134;71.92;0.60136286
2019-01-10 21:00:00;12.273;24.134;67.43;0.595952562
2019-01-10 22:00:00;12.184;24.134;60.49;0.589742516
2019-01-10 23:00:00;11.305;24.134;54.45;0.581561579
2019-01-11 00:00:00;10.002;24.134;47.84;0.5704171
2019-01-11 01:00:00;9.935;24.134;46.58;0.560977518
2019-01-11 02:00:00;9.903;24.134;45.74;0.545075282
2019-01-11 03:00:00;9.951;24.134;43.81;0.526177714
2019-01-11 04:00:00;10.5;24.134;46.24;0.514325009
2019-01-11 05:00:00;11.436;24.134;46.46;0.510014467
2019-01-11 06:00:00;13.683;24.134;51.29;0.507543499
2019-01-11 07:00:00;14.137;24.134;60.53;0.506501411
2019-01-11 08:00:00;13.045;24.134;60.02;0.50373636
2019-01-11 09:00:00;12.15;24.134;62.92;0.496383517
2019-01-11 10:00:00;12.12;24.134;61.58;0.487816174
2019-01-11 11:00:00;12.187;24.134;60.6;0.478911247
2019-01-11 12:00:00;12.043;24.134;51.89;0.465839861
2019-01-11 13:00:00;12.233;24.134;50.8;0.451539454
2019-01-11 14:00:00;13.046;24.134;45.46;0.441592291
2019-01-11 15:00:00;13.018;24.134;42.2;0.432538208
2019-01-11 16:00:00;14.037;24.134;45.0;0.429820985
2019-01-11 17:00:00;14.438;24.134;51.51;0.43159063
2019-01-11 18:00:00;13.778;24.134;48.59;0.426463668
2019-01-11 19:00:00;13.29;24.134;49.2;0.423332669
2019-01-11 20:00:00;13.007;24.134;44.99;0.414135861
2019-01-11 21:00:00;11.875;24.134;44.93;0.403323202
2019-01-11 22:00:00;10.204;24.134;46.4;0.405936126
2019-01-11 23:00:00;9.993;24.134;43.46;0.398041311
2019-01-12 00:00:00;9.835;24.134;47.24;0.399266533
2019-01-12 01:00:00;9.596;24.134;45.88;0.399156739
2019-01-12 02:00:00;9.655;24.134;44.61;0.403264607
2019-01-12 03:00:00;9.72;24.134;42.9;0.404439942
2019-01-12 04:00:00;10.015;24.134;42.03;0.397534653
2019-01-12 05:00:00;11.09;24.134;39.33;0.382397033
2019-01-12 06:00:00;11.358;24.134;42.98;0.377855317
2019-01-12 07:00:00;11.44;24.134;41.23;0.375913466
2019-01-12 08:00:00;11.643;24.134;42.12;0.379257042
2019-01-12 09:00:00;13.064;24.134;45.1;0.377886073
2019-01-12 10:00:00;13.186;24.134;44.27;0.361221247
2019-01-12 11:00:00;12.59;24.134;44.18;0.339722379
2019-01-12 12:00:00;12.381;24.134;42.05;0.325626243
2019-01-12 13:00:00;12.362;24.134;38.61;0.308921381
2019-01-12 14:00:00;12.24;24.134;37.76;0.300074168
2019-01-12 15:00:00;12.258;24.134;33.03;0.298624222
2019-01-12 16:00:00;12.239;24.134;35.84;0.301170181
2019-01-12 17:00:00;12.739;24.134;44.24;0.308965514
2019-01-12 18:00:00;12.933;24.134;46.29;0.305162934
2019-01-12 19:00:00;12.441;24.134;40.05;0.3022554
2019-01-12 20:00:00;12.218;24.134;38.15;0.286789365
2019-01-12 21:00:00;10.789;24.134;30.26;0.273398267
2019-01-12 22:00:00;10.05;24.134;40.2;0.2734126
2019-01-12 23:00:00;9.904;24.134;30.89;0.257073301
2019-01-13 00:00:00;9.63;24.134;23.35;0.230052471
2019-01-13 01:00:00;9.56;24.134;12.4;0.227255693
2019-01-13 02:00:00;9.595;24.134;19.01;0.231284279
2019-01-13 03:00:00;9.706;24.134;23.51;0.241300626
2019-01-13 04:00:00;9.869;24.134;23.25;0.244067652
2019-01-13 05:00:00;10.662;24.134;20.01;0.241398962
2019-01-13 06:00:00;10.852;24.134;20.8;0.237705212
2019-01-13 07:00:00;10.801;24.134;22.14;0.233291109
2019-01-13 08:00:00;10.837;24.134;23.68;0.232132678
2019-01-13 09:00:00;11.388;24.134;25.05;0.226236784
2019-01-13 10:00:00;12.021;24.134;26.3;0.218311867
2019-01-13 11:00:00;12.384;24.134;30.81;0.22245887
2019-01-13 12:00:00;12.307;24.134;27.06;0.212765537
2019-01-13 13:00:00;11.516;24.134;8.5;0.197512012
2019-01-13 14:00:00;11.82;24.134;-0.08;0.195675954
2019-01-13 15:00:00;13.031;24.134;-0.01;0.196145698
2019-01-13 16:00:00;13.048;24.134;-0.27;0.196600698
2019-01-13 17:00:00;12.692;24.134;21.55;0.199030783
2019-01-13 18:00:00;12.494;24.134;24.04;0.195181667
2019-01-13 19:00:00;12.537;24.134;15.91;0.189544039
2019-01-13 20:00:00;12.48;24.134;-0.02;0.18576327
2019-01-13 21:00:00;11.927;24.134;-0.33;0.190111517
2019-01-13 22:00:00;11.636;24.134;3.04;0.197518856
2019-01-13 23:00:00;11.717;24.134;-7.28;0.200127117
2019-01-14 00:00:00;10.559;24.134;-3.14;0.199379434
2019-01-14 01:00:00;9.019;24.134;-12.0;0.203105844
2019-01-14 02:00:00;9.944;24.134;-15.04;0.2058769
2019-01-14 03:00:00;11.835;24.134;-11.09;0.214866782
2019-01-14 04:00:00;14.86;24.134;-4.94;0.222645183
2019-01-14 05:00:00;15.848;24.134;1.59;0.237237679
2019-01-14 06:00:00;16.257;24.134;35.9;0.27160772
2019-01-14 07:00:00;15.923;24.134;51.22;0.302791898
2019-01-14 08:00:00;14.834;24.134;51.66;0.315837635
2019-01-14 09:00:00;14.978;24.134;46.09;0.315777045
2019-01-14 10:00:00;14.871;24.134;50.26;0.305905238
2019-01-14 11:00:00;14.903;24.134;44.49;0.289913668
2019-01-14 12:00:00;14.371;24.134;41.24;0.279471573
2019-01-14 13:00:00;13.777;24.134;38.91;0.279465824
2019-01-14 14:00:00;13.824;24.134;41.79;0.290606617
2019-01-14 15:00:00;14.192;24.134;49.63;0.311972401
2019-01-14 16:00:00;14.739;24.134;50.93;0.330966181
2019-01-14 17:00:00;14.842;24.134;51.25;0.341522744
2019-01-14 18:00:00;14.817;24.134;50.93;0.351000458
2019-01-14 19:00:00;14.464;24.134;50.52;0.345309753
2019-01-14 20:00:00;12.346;24.134;49.61;0.340089978
2019-01-14 21:00:00;12.311;24.134;44.3;0.340172941
2019-01-14 22:00:00;12.197;24.134;41.29;0.339709653
2019-01-14 23:00:00;12.068;24.134;37.26;0.331119154
2019-01-15 00:00:00;10.989;24.134;35.18;0.332211919
2019-01-15 01:00:00;10.184;24.134;35.82;0.323008601
2019-01-15 02:00:00;10.614;24.134;34.99;0.325669623
2019-01-15 03:00:00;12.37;24.134;34.56;0.319482632
2019-01-15 04:00:00;12.25;24.134;30.8;0.320468117
2019-01-15 05:00:00;12.841;24.134;33.41;0.324553102
2019-01-15 06:00:00;14.115;24.134;47.4;0.347671032
2019-01-15 07:00:00;14.506;24.134;53.73;0.355210113
2019-01-15 08:00:00;13.197;24.134;57.02;0.366059296
2019-01-15 09:00:00;13.14;24.134;58.38;0.366873795
2019-01-15 10:00:00;13.318;24.134;56.54;0.363182922
2019-01-15 11:00:00;13.473;24.134;55.0;0.351799513
2019-01-15 12:00:00;12.138;24.134;53.92;0.345293035
2019-01-15 13:00:00;12.569;24.134;53.31;0.343038693
2019-01-15 14:00:00;13.586;24.134;52.63;0.338377523
2019-01-15 15:00:00;13.795;24.134;52.12;0.336625903
2019-01-15 16:00:00;13.347;24.134;51.0;0.334414572
2019-01-15 17:00:00;13.125;24.134;53.91;0.333989204
2019-01-15 18:00:00;12.831;24.134;46.35;0.325354714
2019-01-15 19:00:00;12.486;24.134;42.73;0.31584068
2019-01-15 20:00:00;12.488;24.134;40.32;0.302427029
2019-01-15 21:00:00;11.993;24.134;39.93;0.296760203
2019-01-15 22:00:00;11.086;24.134;39.66;0.295515097
2019-01-15 23:00:00;10.111;24.134;32.04;0.293660661
2019-01-16 00:00:00;10.087;24.134;29.23;0.291877373
2019-01-16 01:00:00;9.694;24.134;29.26;0.292120129
2019-01-16 02:00:00;9.64;24.134;32.64;0.301156724
2019-01-16 03:00:00;9.57;24.134;32.41;0.308428659
2019-01-16 04:00:00;10.632;24.134;33.06;0.312859605
2019-01-16 05:00:00;12.005;24.134;33.22;0.342826454
2019-01-16 06:00:00;12.577;24.134;46.63;0.385835896
2019-01-16 07:00:00;12.608;24.134;53.8;0.403943717
2019-01-16 08:00:00;12.506;24.134;55.73;0.412518273
2019-01-16 09:00:00;12.558;24.134;53.83;0.400037557
2019-01-16 10:00:00;12.55;24.134;54.22;0.375304714
2019-01-16 11:00:00;12.651;24.134;54.92;0.35578039
2019-01-16 12:00:00;12.858;24.134;53.65;0.349134872
2019-01-16 13:00:00;12.701;24.134;52.69;0.345814446
2019-01-16 14:00:00;12.815;24.134;53.55;0.360121779
2019-01-16 15:00:00;12.892;24.134;53.72;0.386128621
2019-01-16 16:00:00;13.321;24.134;54.83;0.399121194
2019-01-16 17:00:00;13.577;24.134;54.01;0.401975161
2019-01-16 18:00:00;13.175;24.134;52.67;0.397505705
2019-01-16 19:00:00;12.856;24.134;50.92;0.384008881
2019-01-16 20:00:00;12.567;24.134;39.81;0.354941476
2019-01-16 21:00:00;12.184;24.134;39.29;0.334996089
2019-01-16 22:00:00;10.679;24.134;39.91;0.327862014
2019-01-16 23:00:00;10.102;24.134;30.77;0.304969047
2019-01-17 00:00:00;9.935;24.134;26.35;0.291404448
2019-01-17 01:00:00;10.016;24.134;25.23;0.286388737
2019-01-17 02:00:00;10.19;24.134;22.77;0.284081166
2019-01-17 03:00:00;11.432;24.134;24.02;0.287498235
2019-01-17 04:00:00;12.139;24.134;25.63;0.290671477
2019-01-17 05:00:00;12.212;24.134;28.06;0.305829781
2019-01-17 06:00:00;13.176;24.134;35.38;0.349687341
2019-01-17 07:00:00;14.585;24.134;46.04;0.38523463
2019-01-17 08:00:00;14.198;24.134;49.96;0.397953807
2019-01-17 09:00:00;13.013;24.134;50.56;0.401205174
2019-01-17 10:00:00;12.821;24.134;46.1;0.394014004
2019-01-17 11:00:00;12.416;24.134;46.02;0.383278277
2019-01-17 12:00:00;12.348;24.134;43.94;0.382489194
2019-01-17 13:00:00;12.369;24.134;46.64;0.386039501
2019-01-17 14:00:00;12.381;24.134;55.0;0.398968376
2019-01-17 15:00:00;13.184;24.134;55.9;0.418325051
2019-01-17 16:00:00;14.957;24.134;57.43;0.42552314
2019-01-17 17:00:00;15.717;24.134;58.72;0.415279587
2019-01-17 18:00:00;17.741;24.134;55.06;0.402588302
2019-01-17 19:00:00;16.596;24.134;53.85;0.398546146
2019-01-17 20:00:00;14.775;24.134;49.52;0.394215136
2019-01-17 21:00:00;12.583;24.134;42.35;0.388864579
2019-01-17 22:00:00;12.447;24.134;42.44;0.393826266
2019-01-17 23:00:00;12.27;24.134;41.11;0.398069705
2019-01-18 00:00:00;12.389;24.134;42.26;0.41198498
2019-01-18 01:00:00;12.963;24.134;40.91;0.422266789
2019-01-18 02:00:00;13.455;24.134;43.77;0.44913934
2019-01-18 03:00:00;13.748;24.134;45.05;0.478076029
2019-01-18 04:00:00;13.923;24.134;47.89;0.50843797
2019-01-18 05:00:00;14.143;24.134;49.79;0.533049713
2019-01-18 06:00:00;15.652;24.134;54.77;0.546042489
2019-01-18 07:00:00;16.729;24.134;73.08;0.55131779
2019-01-18 08:00:00;17.369;24.134;76.86;0.552125089
2019-01-18 09:00:00;17.001;24.134;74.32;0.549422226
2019-01-18 10:00:00;15.201;24.134;70.51;0.543045847
2019-01-18 11:00:00;13.79;24.134;69.02;0.528190665
2019-01-18 12:00:00;13.295;24.134;68.94;0.522211349
2019-01-18 13:00:00;13.198;24.134;65.27;0.52539805
2019-01-18 14:00:00;13.255;24.134;67.44;0.542175357
2019-01-18 15:00:00;13.65;24.134;68.14;0.572594982
2019-01-18 16:00:00;14.803;24.134;69.0;0.59389132
2019-01-18 17:00:00;15.379;24.134;75.04;0.58596021
2019-01-18 18:00:00;15.282;24.134;76.13;0.581545811
2019-01-18 19:00:00;14.983;24.134;72.46;0.582321129
2019-01-18 20:00:00;14.854;24.134;61.83;0.586112173
2019-01-18 21:00:00;12.332;24.134;59.24;0.590309172
2019-01-18 22:00:00;12.21;24.134;56.7;0.593525503
2019-01-18 23:00:00;12.257;24.134;53.16;0.59462073
2019-01-19 00:00:00;13.193;24.134;52.47;0.591867096
2019-01-19 01:00:00;13.913;24.134;53.18;0.592364356
2019-01-19 02:00:00;13.782;24.134;54.73;0.596368789
2019-01-19 03:00:00;13.705;24.134;51.15;0.598868721
2019-01-19 04:00:00;13.737;24.134;52.25;0.596362847
2019-01-19 05:00:00;13.844;24.134;50.93;0.595086722
2019-01-19 06:00:00;13.803;24.134;49.04;0.593331172
2019-01-19 07:00:00;15.312;24.134;50.56;0.591852078
2019-01-19 08:00:00;15.229;24.134;55.71;0.585157121
2019-01-19 09:00:00;14.98;24.134;56.62;0.559244878
2019-01-19 10:00:00;14.962;24.134;63.13;0.531697622
2019-01-19 11:00:00;14.863;24.134;57.33;0.511612189
2019-01-19 12:00:00;14.726;24.134;55.26;0.509940386
2019-01-19 13:00:00;14.795;24.134;54.38;0.519612965
2019-01-19 14:00:00;14.895;24.134;52.55;0.5436613
2019-01-19 15:00:00;14.854;24.134;55.41;0.582953863
2019-01-19 16:00:00;14.968;24.134;62.93;0.605963985
