datetime,DE_DK_powerline,DK_pp_biomass,DK_pp_gas,DK_pp_hard_coal,DK_pp_lignite,DK_pp_mixed_fuels,DK_pp_oil,DK_pp_uranium,DK_run_of_river,DK_shortage,DK_solar,DK_storage_phs_out,DK_wind,NL_DK_powerline,NO_DK_powerline,SE_DK_powerline,DK_DE_powerline,DK_NL_powerline,DK_NO_powerline,DK_SE_powerline,DK_excess,DK_load,DK_storage_phs_in,DK_storage_phs,duals
2025-01-01 00:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,4.5e-09,3398.6197,0.0,1700.0,2040.0,2957.66548396,721.649484536,0.0,0.0,0.0,3465.8047315199997,0.0,0.0,15.8230769231
2025-01-01 01:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,3245.70974,0.0,1700.0,396.36707017,1301.0226275,721.649484536,0.0,0.0,0.0,3325.9046981439997,0.0,0.0,15.8230769231
2025-01-01 02:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,3115.0066500000003,0.0,1700.0,2040.0,2951.66656242,721.649484536,0.0,0.0,0.0,3188.190603056,0.0,0.0,15.8230769231
2025-01-01 03:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,2999.10107,0.0,1700.0,609.074301805,1499.92358827,721.649484536,0.0,0.0,0.0,3093.102299008,0.0,0.0,15.8230769231
2025-01-01 04:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,2888.5474799999997,0.0,1700.0,2040.0,2795.1574091,721.649484536,0.0,0.0,0.0,3118.240586368,0.0,0.0,15.8230769231
2025-01-01 05:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,2786.2163,0.0,1700.0,150.028964916,720.882518388,721.649484536,0.0,0.0,0.0,3200.2132619999998,0.0,0.0,15.8230769231
2025-01-01 06:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,2702.03381,0.0,1700.0,0.0,356.607750752,721.649484536,0.0,0.0,0.0,3330.2765747199996,0.0,0.0,15.8230769231
2025-01-01 07:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,2618.62195,0.0,1700.0,1310.10727544,1500.23752174,721.649484536,0.0,0.0,0.0,3413.342219168,0.0,0.0,15.8230769231
2025-01-01 08:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,5.989319999999999,0.0,2526.2524000000003,0.0,1700.0,2040.0,2002.75701411,721.649484536,0.0,0.0,0.0,3554.3352213599997,0.0,0.0,15.8230769231
2025-01-01 09:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,20.26158,0.0,2390.6003100000003,0.0,1700.0,413.28459528,0.0,721.649484536,0.0,0.0,0.0,3808.9970007520005,0.0,0.0,15.8230769231
2025-01-01 10:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,36.31438,0.0,2268.2610299999997,0.0,1700.0,1075.79012685,388.994792543,721.649484536,0.0,0.0,0.0,3976.221259776,0.0,0.0,15.8230769231
2025-01-01 11:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,56.46801000000001,0.0,2166.3187000000003,0.0,1700.0,2040.0,1192.72219717,721.649484536,0.0,0.0,0.0,4054.915028304,0.0,0.0,15.8230769231
2025-01-01 12:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,59.61888,-9e-09,2097.93766,0.0,1700.0,933.274384281,0.0,721.649484536,0.0,0.0,0.0,4075.6814397440003,0.0,1e-08,15.8230769231
2025-01-01 13:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,41.82237,0.0,2047.4366499999999,0.0,1700.0,1668.15610695,630.516225846,721.649484536,0.0,0.0,0.0,4111.749416576,0.0,1e-08,15.8230769231
2025-01-01 14:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,5.7759599999999995,0.0,2046.36908,0.0,1700.0,2040.0,914.969564185,721.649484536,0.0,0.0,0.0,4162.025991296,0.0,1e-08,16.3124504362
2025-01-01 15:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,9e-09,2146.69945,0.0,1700.0,2040.0,710.050465474,721.649484536,0.0,0.0,0.0,4461.499500016,0.0,0.0,19.534662868
2025-01-01 16:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2351.29111,0.0,1700.0,2040.0,564.892042025,721.649484536,0.0,0.0,0.0,4811.2495834559995,0.0,0.0,19.534662868
2025-01-01 17:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2632.95284,0.0,1700.0,2040.0,926.340510025,721.649484536,0.0,0.0,0.0,4731.462845456,0.0,0.0,19.534662868
2025-01-01 18:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2956.49018,0.0,1700.0,2040.0,1485.95915626,721.649484536,0.0,0.0,0.0,4495.381539216,0.0,0.0,19.534662868
2025-01-01 19:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,3272.4838299999997,0.0,1700.0,1977.43090011,1979.83688854,721.649484536,0.0,0.0,0.0,4254.928357056,0.0,0.0,16.2539666667
2025-01-01 20:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,3547.0190000000002,0.0,1700.0,758.806198188,1242.31849956,721.649484536,0.0,0.0,0.0,4048.357214096,0.0,0.0,15.8230769231
2025-01-01 21:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,3815.90524,0.0,1700.0,0.0,1083.56815166,721.649484536,0.0,0.0,0.0,3717.187603808,0.0,0.0,15.8230769231
2025-01-01 22:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4057.20434,0.0,1700.0,2040.0,3624.99387579,721.649484536,0.0,0.0,0.0,3457.06097968,0.0,0.0,15.8230769231
2025-01-01 23:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4266.992450000001,0.0,1700.0,412.562856695,2366.91831783,721.649484536,0.0,0.0,0.0,3297.4875043360003,0.0,0.0,15.8230769231
2025-01-02 00:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4481.53867,0.0,1700.0,788.571169004,3024.14395972,721.649484536,0.0,0.0,0.0,3230.816394752,0.0,0.0,14.8879330769
2025-01-02 01:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4675.68794,0.0,1700.0,995.804705675,3428.8056735,721.649484536,0.0,0.0,0.0,3227.537487648,0.0,0.0,14.8879330769
2025-01-02 02:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4850.54318,0.0,1700.0,1179.03409879,3806.56374924,721.649484536,0.0,0.0,0.0,3207.864045024,0.0,0.0,14.8879330769
2025-01-02 03:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,-9e-09,4927.4789200000005,0.0,1700.0,1200.8772625,3862.71686125,721.649484536,0.0,0.0,0.0,3250.48983672,0.0,1e-08,14.8879330769
2025-01-02 04:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4967.70015,0.0,1700.0,763.397501898,3267.63093953,721.649484536,0.0,0.0,0.0,3448.3172278399998,0.0,1e-08,14.8879330769
2025-01-02 05:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,9e-09,4934.032810000001,0.0,1700.0,0.0,1926.26753084,721.649484536,0.0,0.0,0.0,3992.6157946400003,0.0,0.0,15.8230769231
2025-01-02 06:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,-9e-09,4892.59554,0.0,1700.0,1997.90432671,3163.56097869,721.649484536,0.0,0.0,0.0,4711.789403488,0.0,1e-08,15.8230769231
2025-01-02 07:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4748.12009,0.0,1700.0,2040.0,2715.80299447,721.649484536,0.0,0.0,0.0,5057.167611008,0.0,1e-08,16.3124504362
2025-01-02 08:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,1.9304000000000001,0.0,4590.70654,0.0,1700.0,2040.0,2488.18389015,721.649484536,0.0,0.0,0.0,5129.303565328,0.0,1e-08,29.6419347826
2025-01-02 09:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,7.91718,8.5e-09,4387.182449999999,0.0,1700.0,2040.0,2164.95514402,721.649484536,0.0,0.0,0.0,5254.995001472001,0.0,5.55555555556e-10,32.0033350815
2025-01-02 10:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,9.29513,5e-10,4206.96108,0.0,1700.0,2040.0,1946.76483942,721.649484536,0.0,0.0,0.0,5294.341886064,0.0,0.0,32.0033350815
2025-01-02 11:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,9.04113,0.0,3907.81524,0.0,1700.0,2040.0,1682.34000809,721.649484536,0.0,0.0,0.0,5259.366877392,0.0,0.0,32.0033350815
2025-01-02 12:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,8.85698,0.0,3613.1305700000003,0.0,1700.0,2040.0,1409.33056769,721.649484536,0.0,0.0,0.0,5237.507497792,0.0,0.0,32.0033350815
2025-01-02 13:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,5.23621,0.0,3277.87117,0.0,1700.0,2040.0,1119.63400359,721.649484536,0.0,0.0,0.0,5188.323891888001,0.0,0.0,32.0033350815
2025-01-02 14:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.19812,-9e-09,3018.74153,0.0,1700.0,2040.0,891.534251072,721.649484536,0.0,0.0,0.0,5152.2559144,0.0,1e-08,32.0033350815
2025-01-02 15:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2815.00534,0.0,1700.0,2040.0,459.169417865,721.649484536,0.0,0.0,0.0,5380.686437616,0.0,1e-08,32.095452381
2025-01-02 16:00:00,0.0,2295.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,9e-09,2660.69552,0.0,1700.0,2040.0,2192.18215669,721.649484536,0.0,0.0,0.0,5788.3638788,0.0,0.0,35.0655
2025-01-02 17:00:00,0.0,2295.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2502.4972,0.0,1700.0,2040.0,2264.60029818,721.649484536,0.0,0.0,0.0,5557.747417296,0.0,0.0,35.0655
2025-01-02 18:00:00,0.0,2279.63700385,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2376.5451500000004,0.0,1700.0,2040.0,2548.4501969,721.649484536,0.0,0.0,0.0,5132.582472432,0.0,0.0,32.095452381
2025-01-02 19:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2317.41167,0.0,1700.0,2040.0,600.962618713,721.649484536,0.0,0.0,0.0,4741.299566768,0.0,0.0,32.0033350815
2025-01-02 20:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2332.20211,0.0,1700.0,2040.0,973.153925177,721.649484536,0.0,0.0,0.0,4383.898700304,0.0,0.0,32.0033350815
2025-01-02 21:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2315.3189500000003,0.0,1700.0,2040.0,1372.6919582,721.649484536,0.0,0.0,0.0,3967.47750728,0.0,0.0,32.0033350815
2025-01-02 22:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2246.4359400000003,0.0,1700.0,2040.0,1698.37076097,721.649484536,0.0,0.0,0.0,3572.9156945120003,0.0,0.0,32.0033350815
2025-01-02 23:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2143.96336,0.0,1700.0,2040.0,1863.67558812,721.649484536,0.0,0.0,0.0,3305.13828736,0.0,0.0,29.6419347826
2025-01-03 00:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2055.10053,0.0,1700.0,2040.0,1904.87607018,721.649484536,0.0,0.0,0.0,3175.074975296,0.0,0.0,25.922701416
2025-01-03 01:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2006.34581,0.0,1700.0,2040.0,1921.69949095,721.649484536,0.0,0.0,0.0,3109.496834528,0.0,0.0,25.922701416
2025-01-03 02:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2046.41857,0.0,1700.0,2040.0,1946.4706849,721.649484536,0.0,0.0,0.0,3124.798400576,0.0,0.0,25.922701416
2025-01-03 03:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2275.4795000000004,0.0,1700.0,2040.0,2102.30269111,721.649484536,0.0,0.0,0.0,3198.027324368,0.0,0.0,25.922701416
2025-01-03 04:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,-9e-09,2619.3360199999997,0.0,1700.0,2040.0,2214.44978078,721.649484536,0.0,0.0,0.0,3429.736754688,0.0,1e-08,25.922701416
2025-01-03 05:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2996.03269,0.0,1700.0,2040.0,2043.56897689,721.649484536,0.0,0.0,0.0,3977.314228592,0.0,1e-08,27.55096335
2025-01-03 06:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,9e-09,3349.10849,0.0,1700.0,2040.0,1708.07430015,721.649484536,0.0,0.0,0.0,4665.8847053439995,0.0,0.0,32.0033350815
2025-01-03 07:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,3689.67746,0.0,1700.0,2040.0,1695.61428025,721.649484536,0.0,0.0,0.0,5018.9136952320005,0.0,0.0,32.0033350815
2025-01-03 08:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,3.19151,0.0,4013.0309799999995,0.0,1700.0,2040.0,1952.20929356,721.649484536,0.0,0.0,0.0,5088.86371192,0.0,0.0,32.0033350815
2025-01-03 09:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,16.56842,0.0,4324.32308,0.0,1700.0,2040.0,2199.27750385,721.649484536,0.0,0.0,0.0,5166.464511632001,0.0,0.0,32.0033350815
2025-01-03 10:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,24.10841,0.0,4595.4293,0.0,1700.0,2040.0,2483.38855858,721.649484536,0.0,0.0,0.0,5160.999666896,0.0,0.0,32.0033350815
2025-01-03 11:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,18.691860000000002,0.0,4800.82694,0.0,1700.0,2040.0,2783.92279737,721.649484536,0.0,0.0,0.0,5060.446518112,0.0,0.0,29.6419347826
2025-01-03 12:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,13.88237,0.0,4929.267629999999,0.0,1700.0,2040.0,2935.97119183,721.649484536,0.0,0.0,0.0,5032.029323648,0.0,0.0,29.6419347826
2025-01-03 13:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,5.30352,-9e-09,4929.90393,0.0,1700.0,2040.0,2980.49115418,721.649484536,0.0,0.0,0.0,4979.566811296,0.0,1e-08,29.6419347826
2025-01-03 14:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.08382,0.0,4881.87035,0.0,1700.0,2040.0,2944.72537852,721.649484536,0.0,0.0,0.0,4962.07930696,0.0,1e-08,29.6419347826
2025-01-03 15:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,9e-09,4745.878900000001,0.0,1700.0,2040.0,2513.54847573,721.649484536,0.0,0.0,0.0,5257.18093976,0.0,0.0,32.0033350815
2025-01-03 16:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4586.25951,0.0,1700.0,2040.0,1971.3899319,721.649484536,0.0,0.0,0.0,5639.720093584,0.0,0.0,32.0033350815
2025-01-03 17:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4402.87785,0.0,1700.0,2040.0,1975.9989417,721.649484536,0.0,0.0,0.0,5451.729423776,0.0,0.0,32.0033350815
2025-01-03 18:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4339.66498,0.0,1700.0,2040.0,2379.48383945,721.649484536,0.0,0.0,0.0,4985.031656032001,0.0,0.0,32.0033350815
2025-01-03 19:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4340.30128,0.0,1700.0,2040.0,2802.00617721,721.649484536,0.0,0.0,0.0,4563.145618271999,0.0,0.0,25.922701416
2025-01-03 20:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4405.87553,0.0,1700.0,2040.0,3129.89298962,721.649484536,0.0,0.0,0.0,4300.833055856,0.0,0.0,25.922701416
2025-01-03 21:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4410.42154,0.0,1700.0,2040.0,3443.74922966,721.649484536,0.0,0.0,0.0,3991.522825824,0.0,0.0,25.922701416
2025-01-03 22:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4405.33114,0.0,1700.0,2040.0,3719.55186522,721.649484536,0.0,0.0,0.0,3710.6297902560004,0.0,0.0,16.2539666667
2025-01-03 23:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4421.60628,0.0,1700.0,1062.9654574,2973.0143886,721.649484536,0.0,0.0,0.0,3496.407864272,0.0,0.0,15.3483846154
2025-01-04 00:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4463.34049,0.0,1700.0,1436.00366369,3542.98840432,721.649484536,0.0,0.0,0.0,3341.206264848,0.0,0.0,14.8879330769
2025-01-04 01:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4515.121169999999,0.0,1700.0,1573.22376224,3819.42670389,721.649484536,0.0,0.0,0.0,3253.768743824,0.0,0.0,14.8879330769
2025-01-04 02:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,-9e-09,4570.83277,0.0,1700.0,1700.50602252,4015.53619257,721.649484536,0.0,0.0,0.0,3240.653115408,0.0,1e-08,14.8879330769
2025-01-04 03:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4727.4898299999995,0.0,1700.0,1726.47843719,4190.51488423,721.649484536,0.0,0.0,0.0,3248.303898432,0.0,1e-08,14.8879330769
2025-01-04 04:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4893.52171,0.0,1700.0,1663.0679788,4193.67612587,721.649484536,0.0,0.0,0.0,3347.7640783999996,0.0,1e-08,15.8230769231
2025-01-04 05:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4999.112160000001,0.0,1700.0,2040.0,4550.50716094,721.649484536,0.0,0.0,0.0,3473.455514544,0.0,1e-08,16.3124504362
2025-01-04 06:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,5020.54133,0.0,1700.0,2040.0,4251.69641078,721.649484536,0.0,0.0,0.0,3793.695434704,0.0,1e-08,25.922701416
2025-01-04 07:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,4924.55901,0.0,1700.0,2040.0,3908.70309441,721.649484536,0.0,0.0,0.0,4040.7064310719998,0.0,1e-08,29.6419347826
2025-01-04 08:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,25.565099999999997,9e-09,4729.95019,0.0,1700.0,2040.0,3529.80932435,721.649484536,0.0,0.0,0.0,4250.556481136,0.0,0.0,32.095452381
2025-01-04 09:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,115.56238,0.0,4325.871410000001,0.0,1700.0,2040.0,3070.36294623,721.649484536,0.0,0.0,0.0,4395.921359248,0.0,0.0,32.095452381
2025-01-04 10:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,196.16293000000002,0.0,3838.6070099999997,0.0,1700.0,2040.0,2662.60612676,721.649484536,0.0,0.0,0.0,4397.01432872,0.0,0.0,32.095452381
2025-01-04 11:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,210.49742,0.0,3314.75536,0.0,1700.0,2040.0,2236.15461186,721.649484536,0.0,0.0,0.0,4313.948683616,0.0,0.0,32.095452381
2025-01-04 12:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,182.45962999999998,0.0,2760.89156,0.0,1700.0,2040.0,1738.41163578,721.649484536,0.0,0.0,0.0,4229.790069696,0.0,0.0,32.095452381
2025-01-04 13:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,93.20148999999999,0.0,2410.71446,0.0,1700.0,2040.0,1326.30062078,721.649484536,0.0,0.0,0.0,4202.465844704,0.0,0.0,32.095452381
2025-01-04 14:00:00,0.0,1801.29126897,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,9.77519,0.0,2420.75386,0.0,1700.0,2040.0,2978.79012832,721.649484536,0.0,0.0,0.0,4277.880706128,0.0,0.0,32.095452381
2025-01-04 15:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2660.60361,0.0,1700.0,2040.0,962.735031865,721.649484536,0.0,0.0,0.0,4722.719093616,0.0,0.0,32.095452381
2025-01-04 16:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2914.52266,0.0,1700.0,2040.0,696.400832953,721.649484536,0.0,0.0,0.0,5242.972342528,0.0,0.0,32.095452381
2025-01-04 17:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,3098.8870500000003,0.0,1700.0,2040.0,1010.82853502,721.649484536,0.0,0.0,0.0,5112.909030463999,0.0,0.0,32.095452381
2025-01-04 18:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,3204.07451,0.0,1700.0,2040.0,1545.55281646,721.649484536,0.0,0.0,0.0,4683.372209024,0.0,0.0,32.095452381
2025-01-04 19:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,3253.99578,0.0,1700.0,2040.0,1927.73666556,721.649484536,0.0,0.0,0.0,4351.10962992,0.0,0.0,32.095452381
2025-01-04 20:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,3251.50007,0.0,1700.0,2040.0,2184.27461087,721.649484536,0.0,0.0,0.0,4092.075974608,0.0,0.0,29.6419347826
2025-01-04 21:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,3200.67384,0.0,1700.0,2040.0,2401.22578802,721.649484536,0.0,0.0,0.0,3824.298567456,0.0,0.0,32.0033350815
2025-01-04 22:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,3057.44978,0.0,1700.0,2040.0,2518.12835281,721.649484536,0.0,0.0,0.0,3564.1719426719997,0.0,0.0,29.6419347826
2025-01-04 23:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2810.42398,0.0,1700.0,2040.0,2488.6033859,721.649484536,0.0,0.0,0.0,3346.671109584,0.0,0.0,25.9973164286
2025-01-05 00:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2483.25973,0.0,1700.0,2040.0,2347.24386742,721.649484536,0.0,0.0,0.0,3160.866378064,0.0,0.0,25.9973164286
2025-01-05 01:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,2141.87064,0.0,1700.0,2040.0,2106.40792686,721.649484536,0.0,0.0,0.0,3060.313228624,0.0,0.0,25.9973164286
2025-01-05 02:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,1820.4189500000002,0.0,1700.0,2040.0,1782.77029857,721.649484536,0.0,0.0,0.0,3062.499166912,0.0,0.0,25.9973164286
2025-01-05 03:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,1706.5707400000001,0.0,1700.0,2040.0,1698.43225185,721.649484536,0.0,0.0,0.0,3032.989003632,0.0,0.0,25.9973164286
2025-01-05 04:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,8.5e-09,6.5,0.0,0.0,0.0,1684.38508,0.0,1700.0,2040.0,1606.29657516,721.649484536,0.0,0.0,0.0,3102.93902032,0.0,0.0,25.9973164286
