datetime,AT_CH_powerline,CH_pp_biomass,CH_pp_gas,CH_pp_hard_coal,CH_pp_lignite,CH_pp_mixed_fuels,CH_pp_oil,CH_pp_uranium,CH_run_of_river,CH_shortage,CH_solar,CH_storage_phs_out,CH_wind,DE_CH_powerline,FR_CH_powerline,CH_AT_powerline,CH_DE_powerline,CH_FR_powerline,CH_excess,CH_load,CH_storage_phs_in,CH_storage_phs,duals
2025-01-01 00:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,74.37993,0.0,0.0,0.0,222.208475229,0.0,0.0,9492.37145478,0.0,14000.0,15.8230769231
2025-01-01 01:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,70.48982000000001,0.0,0.0,0.0,543.146756129,0.0,0.0,9167.543063879999,0.0,14000.0,15.8230769231
2025-01-01 02:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,65.80292,0.0,0.0,0.0,0.0,0.0,0.0,8795.466909,910.536011008,14819.4824099,15.8230769231
2025-01-01 03:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,59.84459,0.0,0.0,0.0,1313.56615467,0.0,0.0,8386.478435340001,0.0,14819.4824099,15.8230769231
2025-01-01 04:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,53.0536,0.0,0.0,0.0,0.0,0.0,0.0,8442.58515756,1250.66844245,15945.0840081,15.8230769231
2025-01-01 05:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,47.17721,0.0,0.0,0.0,1777.80591069,0.0,0.0,7909.57129932,0.0,15945.0840081,15.8230769231
2025-01-01 06:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,43.39471,0.0,0.0,0.0,0.0,0.0,0.0,7466.62349448,2216.97121553,17940.3581021,15.8230769231
2025-01-01 07:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,46.589439999999996,0.0,42.305009999999996,0.0,0.0,0.0,2203.41124799,0.0,0.0,7525.68320202,0.0,17940.3581021,15.8230769231
2025-01-01 08:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,241.0944,0.0,42.70315,0.0,0.0,0.0,2231.47067513,0.0,0.0,7692.526874880001,0.0,17940.3581021,15.8230769231
2025-01-01 09:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,396.95104000000003,0.0,38.67891,0.0,0.0,0.0,2183.97656261,0.0,0.0,7891.8533874,0.0,17940.3581021,15.8230769231
2025-01-01 10:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,517.472,0.0,35.46115,0.0,0.0,0.0,2280.60886537,0.0,0.0,7912.524284640001,0.0,17940.3581021,15.8230769231
2025-01-01 11:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,556.18816,0.0,36.27035,0.0,0.0,0.0,1692.62483575,0.0,0.0,8540.033674260001,0.0,17940.3581021,15.8230769231
2025-01-01 12:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,470.58687999999995,0.0,37.96389,0.0,0.0,0.0,0.0,0.0,0.0,8482.45045938,1666.30031063,19440.0283817,15.8230769231
2025-01-01 13:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,330.64320000000004,0.0,40.52579,0.0,0.0,0.0,1678.04429157,0.0,0.0,8333.32469844,0.0,19440.0283817,15.8230769231
2025-01-01 14:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,169.91616,0.0,45.32812,0.0,1151.99835534,311.422974328,2457.19049396,0.0,0.0,8238.829167060001,0.0,19440.0283817,16.3124504362
2025-01-01 15:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,12.2368,0.0,52.820359999999994,0.0,4700.0,645.618632311,5154.63917526,0.0,0.0,8604.99935244,0.0,19440.0283817,18.948622982
2025-01-01 16:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,61.13438,0.0,4700.0,0.0,5063.99465681,0.0,0.0,9337.3397232,0.0,19440.0283817,19.534662868
2025-01-01 17:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,69.15413,0.0,4700.0,0.0,4897.78827065,0.0,0.0,9511.56585936,0.0,19440.0283817,19.534662868
2025-01-01 18:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,76.95832,0.0,4700.0,0.0,5107.87195849,0.0,0.0,9309.28636152,0.0,19440.0283817,19.534662868
2025-01-01 19:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,83.91149,0.0,0.0,496.391685477,277.221163952,0.0,0.0,8950.49864058,0.0,19440.0283817,16.2539666667
2025-01-01 20:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,937.305613871,7930.0,0.0,0.0,0.0,90.57548999999999,0.0,0.0,0.0,0.0,0.0,0.0,8957.88110388,0.0,19440.0283817,15.8230769231
2025-01-01 21:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1196.20459609,7930.0,0.0,0.0,0.0,97.44519,0.0,0.0,0.0,0.0,0.0,0.0,9223.649786099999,0.0,19440.0283817,15.8230769231
2025-01-01 22:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,102.78965,0.0,0.0,0.0,0.0,0.0,0.0,9099.62440152,643.365248488,20019.0571053,15.8230769231
2025-01-01 23:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1024.60207121,7930.0,0.0,0.0,0.0,106.63352,0.0,0.0,0.0,0.0,0.0,0.0,9061.23559122,0.0,20019.0571053,15.8230769231
2025-01-02 00:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,7930.0,0.0,0.0,0.0,109.75081,2175.68312987,0.0,0.0,0.0,0.0,0.0,8835.332210820001,1380.10172906,21261.1486614,15.8230769231
2025-01-02 01:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,7930.0,0.0,0.0,0.0,112.54799000000001,3166.87825017,0.0,0.0,0.0,0.0,0.0,8829.42624018,2380.0,23403.1486614,15.8230769231
2025-01-02 02:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,7930.0,0.0,0.0,0.0,114.82123,2944.60760041,0.0,0.0,0.0,0.0,0.0,8609.42883042,2380.0,25545.1486614,15.8230769231
2025-01-02 03:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,7930.0,0.0,0.0,0.0,115.30437,356.676754287,0.0,0.0,0.0,0.0,0.0,8361.37806012,40.6030641759,25581.6914192,15.8230769231
2025-01-02 04:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,114.9625,0.0,0.0,0.0,0.0,0.0,0.0,8553.3221082,1201.84039181,26663.3477718,15.8230769231
2025-01-02 05:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,779.987138068,7930.0,0.0,0.0,0.0,114.00336,0.0,0.0,400.599745096,0.0,0.0,0.0,8423.39075298,0.0,26663.3477718,15.8230769231
2025-01-02 06:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,111.85167,0.0,0.0,0.0,0.0,0.0,0.0,8266.8825276,1485.16914241,28000.0,15.8230769231
2025-01-02 07:00:00,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,2.0748800000000003,0.0,108.57934,0.0,2635.91387116,0.0,3837.87546094,0.0,0.0,8548.89263022,0.0,28000.0,16.3124504362
2025-01-02 08:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,37.50528,0.0,104.55017000000001,0.0,4487.95621574,1062.81220108,4367.63777587,0.0,0.0,8839.7616888,0.0,28000.0,29.6419347826
2025-01-02 09:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,72.98176,573.424517808,100.45809999999999,0.0,3797.39200339,1062.81220108,4159.33359827,0.0,0.0,8962.31058186,0.0,27362.8616469,32.0033350815
2025-01-02 10:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,99.7568,872.788006543,96.12803000000001,0.0,3408.07692056,0.0,5154.63917526,0.0,0.0,8962.31058186,0.0,26393.0971952,32.0033350815
2025-01-02 11:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,153.8752,2139.10054604,89.79162000000001,0.0,3424.03976702,1062.81220108,5154.63917526,0.0,0.0,9229.555756740001,0.0,24016.3188107,32.0033350815
2025-01-02 12:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,217.75104,0.0,81.50616,0.0,4700.0,478.212663099,5154.63917526,0.0,0.0,9006.60536166,0.0,24016.3188107,32.0033350815
2025-01-02 13:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,224.15232,0.0,72.9895,0.0,4700.0,549.921917239,5154.63917526,0.0,0.0,8932.78072752,0.0,24016.3188107,32.0033350815
2025-01-02 14:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,125.21216000000001,722.054419665,64.64352,0.0,4700.0,1062.81220108,5154.63917526,0.0,0.0,9034.65872334,0.0,23214.0361222,32.0033350815
2025-01-02 15:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,8.56704,244.972959657,58.97691,0.0,4700.0,286.239889596,5154.63917526,0.0,0.0,9211.83784482,0.0,22941.8439448,32.0033350815
2025-01-02 16:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,2380.0,55.36729999999999,0.0,0.0,0.0,2652.5910014,0.0,0.0,9422.97629862,0.0,20297.3995003,35.0655
2025-01-02 17:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,2380.0,52.19102,0.0,0.0,0.0,2472.23559992,0.0,0.0,9600.1554201,0.0,17652.9550559,35.0655
2025-01-02 18:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,2380.0,49.517430000000004,0.0,0.0,36.0196069309,2691.92862191,0.0,0.0,9341.769201179999,0.0,15008.5106114,32.095452381
2025-01-02 19:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,783.982825363,47.81793999999999,0.0,4494.81724433,1062.81220108,4441.16420819,0.0,0.0,9462.84160044,0.0,14137.4185832,32.0033350815
2025-01-02 20:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,1055.9469638,47.653549999999996,0.0,4700.0,937.056688763,5154.63917526,0.0,0.0,9352.1046498,0.0,12964.144179,32.0033350815
2025-01-02 21:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,48.9991,0.0,4700.0,401.540068081,4424.41592834,0.0,0.0,9563.2431036,0.0,12964.144179,32.0033350815
2025-01-02 22:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,50.92129,0.0,4700.0,141.793333521,4805.68076064,0.0,0.0,9443.64719586,0.0,12964.144179,32.0033350815
2025-01-02 23:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,52.77905,0.0,4700.0,3.58889443005,5034.33252047,0.0,0.0,9355.05763512,0.0,12964.144179,29.6419347826
2025-01-03 00:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,56.56495,0.0,4700.0,1062.81220108,4178.22162633,0.0,0.0,9155.7311226,0.0,12964.144179,25.922701416
2025-01-03 01:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,62.28103,0.0,4700.0,279.625302259,5154.63917526,0.0,0.0,8968.2165525,0.0,12964.144179,25.922701416
2025-01-03 02:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,67.89086,0.0,4700.0,1062.81220108,4501.08749215,0.0,0.0,8844.19116678,0.0,12964.144179,25.922701416
2025-01-03 03:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,73.64111,0.0,4700.0,0.0,5154.63917526,0.0,0.0,8683.25346456,575.948470199,13482.4978022,25.922701416
2025-01-03 04:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,79.50067,0.0,4700.0,142.411989594,2952.69601162,0.0,0.0,8944.5926688,2380.0,15624.4978022,25.922701416
2025-01-03 05:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,84.50139,0.0,4700.0,938.971346219,4409.72952598,0.0,0.0,9076.00051782,0.0,15624.4978022,27.55096335
2025-01-03 06:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,774.051490269,88.71586,0.0,4700.0,984.139598488,5154.63917526,0.0,0.0,9064.18857654,0.0,14764.4405908,32.0033350815
2025-01-03 07:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,11.194880000000001,0.0,91.34882,0.0,4700.0,1062.81220108,4004.20296657,0.0,0.0,9375.72853236,0.0,14764.4405908,32.0033350815
2025-01-03 08:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,67.84384,530.608594661,90.76979999999999,0.0,4700.0,0.0,5154.63917526,0.0,0.0,9874.78305942,0.0,14174.8754856,32.0033350815
2025-01-03 09:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,115.56224,1692.91493338,85.30056,0.0,4700.0,1062.81220108,5154.63917526,0.0,0.0,10016.52635706,0.0,12293.858893,32.0033350815
2025-01-03 10:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,151.83616,0.0,80.06796,0.0,4700.0,1027.02022162,3719.0250979,0.0,0.0,9826.0588005,0.0,12293.858893,32.0033350815
2025-01-03 11:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,209.5936,0.0,76.4779,0.0,4700.0,1062.81220108,3614.85160537,0.0,0.0,9948.60769356,0.0,12293.858893,29.6419347826
2025-01-03 12:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,320.64256,0.0,75.06775,0.0,4700.0,1062.81220108,3700.86653281,0.0,0.0,9972.23157612,0.0,12293.858893,29.6419347826
2025-01-03 13:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,356.13951999999995,0.0,72.40708000000001,0.0,4700.0,1062.81220108,4058.53121257,0.0,0.0,9647.40318636,0.0,12293.858893,29.6419347826
2025-01-03 14:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,191.56351999999998,0.0,70.7506,0.0,4700.0,1062.81220108,3849.48044543,0.0,0.0,9690.2214735,0.0,12293.858893,29.6419347826
2025-01-03 15:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,17.86624,0.0,71.11185,0.0,4700.0,1062.81220108,3416.28170271,0.0,0.0,9950.08418622,0.0,12293.858893,32.0033350815
2025-01-03 16:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,2380.0,71.27743,0.0,4239.55198589,1062.81220108,4985.92217554,0.0,0.0,10282.29503928,0.0,9649.41444852,32.0033350815
2025-01-03 17:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,69.57607,0.0,1764.33472752,77.4692302532,1024.2804746,0.0,0.0,10372.36109268,0.0,9649.41444852,32.0033350815
2025-01-03 18:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,531.494474032,67.58078,0.0,3390.45274554,1062.81220108,2634.5495242,0.0,0.0,9932.3662743,0.0,9058.86503293,32.0033350815
2025-01-03 19:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,62.667100000000005,0.0,4700.0,1062.81220108,3815.20060563,0.0,0.0,9524.854293299999,0.0,9058.86503293,25.922701416
2025-01-03 20:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,56.66729,0.0,4700.0,1062.81220108,3980.47394647,0.0,0.0,9353.58114246,0.0,9058.86503293,25.922701416
2025-01-03 21:00:00,0.0,8.5e-09,0.0,0.0,8.5e-09,0.0,0.0,1710.2,7930.0,0.0,0.0,0.0,49.98153000000001,0.0,4700.0,1062.81220108,2890.21924733,0.0,0.0,9520.42481532,916.725266279,9883.91777258,25.922701416
