datetime,BE_FR_powerline,CH_FR_powerline,DE_FR_powerline,FR_pp_biomass,FR_pp_gas,FR_pp_hard_coal,FR_pp_lignite,FR_pp_mixed_fuels,FR_pp_oil,FR_pp_uranium,FR_run_of_river,FR_shortage,FR_solar,FR_storage_phs_out,FR_wind,FR_BE_powerline,FR_CH_powerline,FR_DE_powerline,FR_excess,FR_load,FR_storage_phs_in,FR_storage_phs,duals
2035-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24708.9058061,13715.0,0.0,0.0,0.0,31751.559999999998,3246.59893733,5051.54639175,4226.80412371,0.0,57650.516353287,0.0,7100.0,15.8230769231
2035-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22396.097695,13715.0,0.0,0.0,0.0,31067.68,2874.58592743,5051.54639175,4226.80412371,0.0,55025.841252150996,0.0,7100.0,15.8230769231
2035-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20859.2220513,13715.0,0.0,0.0,0.0,30207.88,2765.08167648,5051.54639175,4226.80412371,0.0,52738.66985937,0.0,7100.0,15.8230769231
2035-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22385.9646914,13715.0,0.0,0.0,0.0,29134.2,3008.00049548,5051.54639175,4226.80412371,0.0,52948.813680433,0.0,7100.0,15.8230769231
2035-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27257.2268965,13715.0,0.0,0.0,0.0,27913.079999999998,3728.86518744,5051.54639175,4226.80412371,0.0,55878.091193617,0.0,7100.0,15.8230769231
2035-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32693.0180732,13715.0,0.0,0.0,0.0,26636.52,3360.45220741,5051.54639175,4226.80412371,0.0,60405.735350323,0.0,7100.0,15.8230769231
2035-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,25257.32,4050.75290525,0.0,4142.08079806,0.0,64779.486296701,0.0,7100.0,51.895
2035-01-02 07:00:00,0.0,0.0,0.0,180.670341396,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,17.22,0.0,23686.16,4432.98969072,0.0,358.368077666,0.0,66807.692573017,0.0,7100.0,57.59181
2035-01-02 08:00:00,0.0,0.0,0.0,7192.26851492,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,834.27,0.0,21877.44,4432.98969072,139.205832684,4226.80412371,0.0,68819.978867816,0.0,7100.0,57.59181
2035-01-02 09:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,2710.2900000000004,0.0,20405.24,4432.98969072,551.032586984,4226.80412371,0.0,69524.703598592,0.0,7100.0,57.59181
2035-01-02 10:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,4814.639999999999,0.0,19723.8,4432.98969072,1024.05005471,4226.80412371,0.0,70474.596130862,0.0,7100.0,57.6742227691
2035-01-02 11:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,6232.9800000000005,0.0,19755.72,4432.98969072,1838.57193395,4226.80412371,0.0,71110.334251627,0.0,7100.0,57.6742227691
2035-01-02 12:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,6778.38,0.0,19397.88,4432.98969072,4552.1031198,4226.80412371,0.0,68584.363065779,0.0,7100.0,57.6742227691
2035-01-02 13:00:00,0.0,0.0,0.0,7388.16323093,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,6270.63,0.0,18619.88,4432.98969072,5051.54639175,4226.80412371,0.0,66282.333024754,0.0,7100.0,57.59181
2035-01-02 14:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,4262.88,0.0,17787.88,4432.98969072,4272.87185137,4226.80412371,0.0,64738.09433421,0.0,7100.0,57.6742227691
2035-01-02 15:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,1240.74,0.0,17323.36,4432.98969072,131.369740476,4226.80412371,0.0,65392.9364451,0.0,7100.0,57.6742227691
2035-01-02 16:00:00,0.0,0.0,0.0,7905.0,0.0,1479.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,2123.00168735,17589.36,4432.98969072,0.0,1010.13396182,0.0,71368.23803481899,0.0,4741.10923628,63.1926470588
2035-01-02 17:00:00,0.0,0.0,0.0,7905.0,0.0,1479.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,4266.99831265,18268.76,4432.98969072,0.0,1380.79133558,0.0,73820.977286353,0.0,0.0,63.1926470588
2035-01-02 18:00:00,0.0,0.0,0.0,7905.0,0.0,1479.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,19288.68,4432.98969072,0.0,56.8473931129,0.0,71897.84291617399,0.0,0.0,61.2968676471
2035-01-02 19:00:00,0.0,0.0,0.0,7905.0,0.0,159.045633641,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,20579.960000000003,4432.98969072,0.0,4226.80412371,0.0,67699.211819217,0.0,0.0,58.7105263158
2035-01-02 20:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,21850.800000000003,4432.98969072,4430.58088312,4226.80412371,0.0,64380.425302457006,0.0,0.0,57.6742227691
2035-01-02 21:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,22818.239999999998,4432.98969072,2210.83958674,4226.80412371,0.0,67567.60659883301,0.0,0.0,57.6742227691
2035-01-02 22:00:00,0.0,0.0,0.0,5011.05949544,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,23647.840000000004,4432.98969072,1437.07932262,4226.80412371,0.0,66277.026358389,0.0,0.0,57.59181
2035-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,24346.679999999997,4432.98969072,1991.06902552,4226.80412371,0.0,61410.817160055,0.0,0.0,55.2407342105
2035-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,24997.600000000002,4432.98969072,3919.83327548,4226.80412371,0.0,60132.972910098004,0.0,0.0,53.5835121842
2035-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,25432.12,4432.98969072,5051.54639175,4226.80412371,0.0,57472.212504047,1963.56728977,1767.21056079,15.8230769231
2035-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,25792.12,4432.98969072,5051.54639175,4226.80412371,0.0,54930.321336682005,4865.45845713,6146.12317221,15.8230769231
2035-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28776.9976751,13715.0,0.0,0.0,0.0,25987.28,4432.98969072,5051.54639175,4226.80412371,0.0,54767.937468959004,0.0,6146.12317221,15.8230769231
2035-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32260.5279459,13715.0,0.0,0.0,0.0,26166.0,4432.98969072,5051.54639175,4226.80412371,0.0,57370.324597729,1059.86314199,7100.0,15.8230769231
2035-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,26115.32,4432.98969072,3434.94129886,4226.80412371,0.0,61735.584886712,0.0,7100.0,53.5835121842
2035-01-03 06:00:00,0.0,0.0,0.0,3312.51979228,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,26107.559999999998,4432.98969072,2594.13661389,4226.80412371,0.0,65881.149363964,0.0,7100.0,57.59181
2035-01-03 07:00:00,0.0,0.0,0.0,7489.44625153,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,46.89,0.0,25891.760000000002,4432.98969072,5051.54639175,4226.80412371,0.0,67431.756045357,0.0,7100.0,57.59181
2035-01-03 08:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,973.5600000000001,370.462706606,26000.32,4432.98969072,5051.54639175,4226.80412371,0.0,69253.00250042901,0.0,6688.37477044,57.6742227691
2035-01-03 09:00:00,0.0,0.0,0.0,7000.47345605,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,2836.5299999999997,0.0,26097.96,4432.98969072,5051.54639175,4226.80412371,0.0,69938.62324986901,0.0,6688.37477044,57.59181
2035-01-03 10:00:00,0.0,0.0,0.0,5009.28063846,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,4925.7,0.0,26568.76,4432.98969072,4426.32459125,4226.80412371,0.0,71132.622232782,0.0,6688.37477044,57.59181
2035-01-03 11:00:00,0.0,0.0,0.0,805.572111689,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,6189.66,0.0,26933.16,4432.98969072,1178.09129674,4226.80412371,0.0,71805.507000524,0.0,6688.37477044,57.59181
2035-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,6555.150000000001,0.0,27261.24,4432.98969072,3529.44176053,4226.80412371,0.0,69342.154425049,0.0,6688.37477044,55.2407342105
2035-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,5671.41,0.0,27262.32,4432.98969072,4716.37999933,4226.80412371,0.0,67272.556186242,0.0,6688.37477044,53.5835121842
2035-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,3558.69,0.0,27282.68,4432.98969072,4114.1307369,4226.80412371,0.0,65782.44544867601,0.0,6688.37477044,55.2407342105
2035-01-03 15:00:00,0.0,0.0,0.0,4010.26465843,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,947.7900000000001,0.0,27210.239999999998,4432.98969072,5051.54639175,4226.80412371,0.0,66171.954452252,0.0,6688.37477044,57.59181
2035-01-03 16:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.69,0.0,26963.28,4432.98969072,2318.19968217,4226.80412371,0.0,71605.976503402,0.0,6688.37477044,57.6742227691
2035-01-03 17:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,4530.08762268,26417.88,4432.98969072,4079.76719778,4226.80412371,0.0,73828.40661047501,0.0,1654.94407857,57.6742227691
2035-01-03 18:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,25647.760000000002,4432.98969072,884.18178555,4226.80412371,0.0,71723.784400026,0.0,1654.94407857,57.6742227691
2035-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,24635.36,3584.13518438,1227.2741888,0.0,0.0,67538.950626829,0.0,1654.94407857,56.9492105263
2035-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,23511.8,4432.98969072,1401.95088065,1029.47677425,0.0,64362.382654393994,0.0,1654.94407857,51.9760068187
2035-01-03 21:00:00,0.0,0.0,287.228125362,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,22410.760000000002,2594.90707626,0.0,0.0,0.0,67818.081049114,0.0,1654.94407857,55.2407342105
2035-01-03 22:00:00,0.0,0.0,86.0617525476,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,21311.6,2403.67309483,0.0,0.0,0.0,66708.988657729,0.0,1654.94407857,51.1860441176
2035-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,20214.2,4432.98969072,1062.45132428,873.293947719,0.0,61560.465037291,0.0,1654.94407857,47.7197826087
2035-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,19114.32,4432.98969072,951.843906762,1386.86809329,0.0,60057.618309238,0.0,1654.94407857,46.716120443
2035-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,18346.4,4432.98969072,4171.39945978,237.395462285,0.0,57219.615387219994,0.0,1654.94407857,46.716120443
2035-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,18480.2,4432.98969072,4815.19924262,2551.60127771,0.0,54395.409788961995,0.0,1654.94407857,46.716120443
2035-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,19122.52,4432.98969072,4644.11832875,4226.80412371,0.0,53533.607856828,0.0,1654.94407857,46.716120443
2035-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,19843.440000000002,4432.98969072,1503.74041492,4226.80412371,0.0,54573.713638201996,2821.19213246,4194.01699778,46.716120443
2035-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,20788.64,4432.98969072,143.600155703,4226.80412371,0.0,56471.376027407,3228.87000247,7100.0,46.716120443
2035-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,21981.039999999997,4432.98969072,2237.36813617,4226.80412371,0.0,58798.878049406005,0.0,7100.0,50.33815
2035-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,15.96,0.0,23301.4,4432.98969072,1602.79381265,4226.80412371,0.0,60769.77237292501,0.0,7100.0,56.9492105263
2035-01-04 08:00:00,0.0,0.0,0.0,3551.06714783,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,714.72,0.0,24319.96,4432.98969072,4267.73250723,4226.80412371,0.0,63373.220826179,0.0,7100.0,57.59181
2035-01-04 09:00:00,0.0,0.0,0.0,3860.31052118,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,2467.1400000000003,0.0,24435.64,4432.98969072,5051.54639175,4226.80412371,0.0,64766.750315002995,0.0,7100.0,57.59181
2035-01-04 10:00:00,0.0,0.0,0.0,4189.84199188,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,4042.89,0.0,23933.44,4432.98969072,5051.54639175,4226.80412371,0.0,66169.831785706,0.0,7100.0,57.59181
2035-01-04 11:00:00,0.0,0.0,0.0,6238.61367703,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,4868.73,0.0,22995.760000000002,4432.98969072,5051.54639175,4226.80412371,0.0,68106.76347085599,0.0,7100.0,57.59181
2035-01-04 12:00:00,0.0,0.0,0.0,4880.69561916,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,4535.400000000001,0.0,21621.88,4432.98969072,5051.54639175,4226.80412371,0.0,65041.63541298499,0.0,7100.0,57.59181
2035-01-04 13:00:00,0.0,0.0,0.0,4338.69497975,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,3244.47,0.0,19958.84,4432.98969072,3540.26739962,4226.80412371,0.0,63056.943765706,0.0,7100.0,57.59181
2035-01-04 14:00:00,0.0,0.0,0.0,6868.16912935,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,1597.6200000000001,0.0,18911.52,4432.98969072,4566.3865411,4226.80412371,0.0,61866.128773823,0.0,7100.0,57.59181
2035-01-04 15:00:00,0.0,0.0,0.0,7905.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,264.18,0.0,18930.96,4432.98969072,3873.17509393,4226.80412371,0.0,62282.171091646,0.0,7100.0,57.6742227691
2035-01-04 16:00:00,0.0,0.0,0.0,7905.0,0.0,1404.44323038,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,19029.96,4432.98969072,0.0,4226.80412371,0.0,67394.609415958,0.0,7100.0,58.7105263158
2035-01-04 17:00:00,0.0,0.0,0.0,7905.0,0.0,1479.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,2814.40386275,18531.120000000003,4432.98969072,0.0,4226.80412371,0.0,69784.73004833,0.0,3972.88459694,59.4579616176
2035-01-04 18:00:00,0.0,0.0,0.0,7905.0,0.0,1479.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,1965.16507799,17947.56,4432.98969072,0.0,4226.80412371,0.0,68351.931263561,0.0,1789.36784362,59.4579616176
2035-01-04 19:00:00,0.0,0.0,0.0,7905.0,0.0,631.306494815,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,17527.600000000002,4432.98969072,0.0,4226.80412371,0.0,65119.112680391,0.0,1789.36784362,58.7105263158
2035-01-04 20:00:00,0.0,0.0,0.0,7756.20695101,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,17361.88,4432.98969072,1470.83440281,4226.80412371,0.0,62702.458733772,0.0,1789.36784362,57.59181
2035-01-04 21:00:00,0.0,0.0,0.0,7905.0,0.0,1479.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,17348.32,4432.98969072,0.0,3142.95778383,0.0,66871.372525452,0.0,1789.36784362,59.4579616176
2035-01-04 22:00:00,0.0,0.0,0.0,7905.0,0.0,1292.5240881,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,18123.0,4432.98969072,0.0,4226.80412371,0.0,66375.730273677,0.0,1789.36784362,58.7105263158
2035-01-04 23:00:00,0.0,0.0,0.0,845.700080305,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,19555.6,4432.98969072,0.0,1678.14706247,0.0,62005.163327118,0.0,1789.36784362,57.59181
2035-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,20503.079999999998,4432.98969072,0.0,2863.54740137,0.0,60921.542907918,0.0,1789.36784362,56.9492105263
2035-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,20575.920000000002,4432.98969072,1600.65281938,4226.80412371,0.0,58030.473366195,0.0,1789.36784362,50.33815
2035-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,20209.920000000002,4432.98969072,2106.41074721,4226.80412371,0.0,55402.614265239994,1756.10117312,3369.85889943,48.1609489103
2035-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,18779.079999999998,4432.98969072,3505.74034008,4226.80412371,0.0,54328.545845497,0.0,3369.85889943,48.1609489103
2035-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,16981.8,4432.98969072,1065.2928864,4226.80412371,0.0,54971.713299172996,0.0,3369.85889943,50.33815
2035-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,15282.32,4432.98969072,0.0,2541.8979048,0.0,56022.432404488005,0.0,3369.85889943,56.9492105263
2035-01-05 06:00:00,0.0,0.0,0.0,1369.52428963,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,0.0,0.0,13374.8,4432.98969072,0.0,392.799560424,0.0,57633.535038497,0.0,3369.85889943,57.59181
2035-01-05 07:00:00,0.0,0.0,0.0,7163.86354211,0.0,0.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,147.27,0.0,11609.039999999999,4432.98969072,0.0,3293.98856276,0.0,58908.195288635005,0.0,3369.85889943,57.59181
2035-01-05 08:00:00,0.0,0.0,0.0,7905.0,0.0,1479.0,8.5e-09,0.0,0.0,34000.0,13715.0,0.0,1498.92,0.0,10472.68,4432.98969072,0.0,2860.63346008,0.0,61776.976849203,0.0,3369.85889943,58.7105263158
