datetime,AT_shortage,CH_AT_powerline,CZ_AT_powerline,DE_AT_powerline,AT_CH_powerline,AT_CZ_powerline,AT_DE_powerline,AT_excess,duals
2035-01-01 19:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,53.5
2035-01-01 20:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,49.1956521739
2035-01-01 21:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,44.7449947105
2035-01-01 22:00:00,0.0,607.208379785,0.0,0.0,0.0,607.208379785,0.0,0.0,44.7449947105
2035-01-01 23:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,44.7449947105
2035-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6816252274
2035-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2421052632
2035-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0648421053
2035-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2421052632
2035-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7449947105
2035-01-02 05:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,44.7449947105
2035-01-02 06:00:00,0.0,426.175889456,0.0,600.809208815,0.0,1026.98509827,0.0,0.0,55.1546391753
2035-01-02 07:00:00,0.0,116.3032705,0.0,0.0,0.0,116.3032705,0.0,0.0,59.373
2035-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5263157895
2035-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2092783505
2035-01-02 10:00:00,0.0,945.42308947,0.0,0.0,0.0,945.42308947,0.0,0.0,61.2968676471
2035-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-02 12:00:00,0.0,1015.91010165,0.0,0.0,0.0,1015.91010165,0.0,0.0,61.2968676471
2035-01-02 13:00:00,0.0,857.905895835,0.0,0.0,0.0,857.905895835,0.0,0.0,61.2968676471
2035-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-02 16:00:00,0.0,395.918002482,0.0,0.0,0.0,395.918002482,0.0,0.0,63.1926470588
2035-01-02 17:00:00,0.0,192.516597618,0.0,0.0,0.0,0.0,192.516597618,0.0,63.1926470588
2035-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4579616176
2035-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.373
2035-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-03 00:00:00,0.0,1021.76659367,0.0,0.0,0.0,1021.76659367,0.0,0.0,56.9492105263
2035-01-03 01:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,53.5
2035-01-03 02:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,49.6504627941
2035-01-03 03:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,49.6504627941
2035-01-03 04:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,53.5
2035-01-03 05:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,56.9492105263
2035-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2092783505
2035-01-03 07:00:00,0.0,723.240816002,0.0,0.0,0.0,723.240816002,0.0,0.0,61.2968676471
2035-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-03 09:00:00,0.0,787.26569037,0.0,0.0,0.0,787.26569037,0.0,0.0,61.2968676471
2035-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2092783505
2035-01-03 11:00:00,0.0,53.6867161405,0.0,0.0,0.0,53.6867161405,0.0,0.0,61.2092783505
2035-01-03 12:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,58.7105263158
2035-01-03 13:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,56.9492105263
2035-01-03 14:00:00,0.0,990.750559889,0.0,0.0,0.0,990.750559889,0.0,0.0,58.7105263158
2035-01-03 15:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,61.2968676471
2035-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-03 18:00:00,0.0,343.959920519,0.0,0.0,0.0,343.959920519,0.0,0.0,61.2968676471
2035-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-03 20:00:00,0.0,314.396440873,0.0,0.0,0.0,314.396440873,0.0,0.0,55.2407342105
2035-01-03 21:00:00,0.0,0.0,0.0,615.214805035,0.0,615.214805035,0.0,0.0,55.2407342105
2035-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1956521739
2035-01-04 04:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,49.6504627941
2035-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-04 06:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,53.5
2035-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2092783505
2035-01-04 09:00:00,0.0,147.636030658,0.0,0.0,0.0,147.636030658,0.0,0.0,61.2968676471
2035-01-04 10:00:00,0.0,319.846088136,0.0,0.0,0.0,319.846088136,0.0,0.0,61.2968676471
2035-01-04 11:00:00,0.0,359.410083948,0.0,0.0,0.0,359.410083948,0.0,0.0,61.2968676471
2035-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-04 13:00:00,0.0,329.578928342,0.0,0.0,0.0,329.578928342,0.0,0.0,61.2092783505
2035-01-04 14:00:00,0.0,453.4807843,0.0,0.0,0.0,453.4807843,0.0,0.0,61.2092783505
2035-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.373
2035-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4579616176
2035-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.59181
2035-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9492105263
2035-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.895
2035-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.895
2035-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9492105263
2035-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.59181
2035-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-05 09:00:00,0.0,146.191965784,0.0,0.0,0.0,146.191965784,0.0,0.0,61.2968676471
2035-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2092783505
2035-01-05 12:00:00,0.0,366.47044921,0.0,0.0,0.0,366.47044921,0.0,0.0,60.5263157895
2035-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.373
2035-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2092783505
2035-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-05 16:00:00,0.0,409.285473527,0.0,0.0,0.0,409.285473527,0.0,0.0,61.2968676471
2035-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5263157895
2035-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9492105263
2035-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-06 00:00:00,0.0,141.950627702,0.0,0.0,0.0,141.950627702,0.0,0.0,49.6504627941
2035-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-06 04:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,49.6504627941
2035-01-06 05:00:00,0.0,0.0,0.0,308.940930502,0.0,308.940930502,0.0,0.0,55.1546391753
2035-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4579616176
2035-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-06 10:00:00,0.0,54.6643915186,0.0,0.0,0.0,54.6643915186,0.0,0.0,58.7105263158
2035-01-06 11:00:00,0.0,0.0,0.0,306.331691853,0.0,306.331691853,0.0,0.0,56.9492105263
2035-01-06 12:00:00,0.0,506.883721642,0.0,0.0,0.0,506.883721642,0.0,0.0,58.7105263158
2035-01-06 13:00:00,0.0,150.048337831,0.0,0.0,0.0,150.048337831,0.0,0.0,58.7105263158
2035-01-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2092783505
2035-01-06 15:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,61.2968676471
2035-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2092783505
2035-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7105263158
2035-01-06 22:00:00,0.0,20.3395788567,0.0,0.0,0.0,20.3395788567,0.0,0.0,51.1860441176
2035-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-07 00:00:00,0.0,265.732343984,0.0,0.0,0.0,265.732343984,0.0,0.0,49.6504627941
2035-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-07 03:00:00,0.0,892.682491914,0.0,0.0,0.0,892.682491914,0.0,0.0,49.6504627941
2035-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6504627941
2035-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.373
2035-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55
2035-01-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3982637005
2035-01-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5263157895
2035-01-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.373
2035-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5263157895
2035-01-07 13:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,65.1470588235
2035-01-07 14:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,68.55
2035-01-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-07 19:00:00,0.0,115.466982511,0.0,0.0,0.0,115.466982511,0.0,0.0,72.75
2035-01-07 20:00:00,0.0,814.949809963,0.0,0.0,0.0,814.949809963,0.0,0.0,65.1470588235
2035-01-07 21:00:00,0.0,496.643045113,0.0,0.0,0.0,496.643045113,0.0,0.0,61.2092783505
2035-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.373
2035-01-08 05:00:00,0.0,164.307175136,0.0,0.0,0.0,164.307175136,0.0,0.0,72.75
2035-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55
2035-01-08 12:00:00,0.0,608.248121498,0.0,0.0,0.0,608.248121498,0.0,0.0,65.1470588235
2035-01-08 13:00:00,0.0,434.543079388,0.0,0.0,0.0,434.543079388,0.0,0.0,68.55
2035-01-08 14:00:00,0.0,100.416560058,0.0,0.0,0.0,100.416560058,0.0,0.0,72.75
2035-01-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75
2035-01-08 21:00:00,0.0,365.72397329,0.0,0.0,0.0,365.72397329,0.0,0.0,72.75
2035-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4935
2035-01-08 23:00:00,0.0,549.293571441,0.0,0.0,0.0,0.0,549.293571441,0.0,63.1926470588
2035-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2092783505
2035-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5263157895
2035-01-09 05:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,68.55
2035-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-09 09:00:00,0.0,1030.92783505,0.0,0.0,0.0,1030.92783505,0.0,0.0,65.1470588235
2035-01-09 10:00:00,0.0,578.555140464,0.0,0.0,0.0,578.555140464,0.0,0.0,61.2092783505
2035-01-09 11:00:00,0.0,22.2143491495,0.0,0.0,0.0,22.2143491495,0.0,0.0,60.75
2035-01-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-09 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-09 14:00:00,0.0,161.772937881,0.0,0.0,0.0,161.772937881,0.0,0.0,61.2092783505
2035-01-09 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1470588235
2035-01-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55
2035-01-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55
2035-01-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55
2035-01-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.159675
2035-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.159675
2035-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.159675
2035-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.159675
2035-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.159675
2035-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1470588235
2035-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-10 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55
2035-01-10 10:00:00,0.0,0.0,12.6218445749,0.0,12.6218445749,0.0,0.0,0.0,65.1470588235
2035-01-10 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1470588235
2035-01-10 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1470588235
2035-01-10 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55
2035-01-10 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-10 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-10 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2035-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.450475
2035-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4935
2035-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1926470588
2035-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1926470588
2035-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75
2035-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1926470588
2035-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1926470588
2035-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.450475
2035-01-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-11 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-11 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.450475
2035-01-11 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.450475
2035-01-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1926470588
2035-01-11 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2968676471
2035-01-11 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1470588235
2035-01-11 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55
2035-01-11 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5675
2035-01-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55
2035-01-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5263157895
2035-01-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
2035-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9275
