datetime,BE_NL_powerline,DE_NL_powerline,DK_NL_powerline,NL_pp_biomass,NL_pp_gas,NL_pp_hard_coal,NL_pp_lignite,NL_pp_mixed_fuels,NL_pp_oil,NL_pp_uranium,NL_run_of_river,NL_shortage,NL_solar,NL_storage_phs_out,NL_wind,NO_NL_powerline,NL_BE_powerline,NL_DE_powerline,NL_DK_powerline,NL_NO_powerline,NL_excess,NL_load,NL_storage_phs_in,NL_storage_phs,duals
2025-01-01 00:00:00,1012.89783102,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,4.5e-09,2997.0675,700.0,0.0,0.0,0.0,0.0,0.0,10832.965331032,0.0,0.0,20.7616780402
2025-01-01 01:00:00,617.169006131,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2789.9025,700.0,0.0,0.0,0.0,0.0,0.0,10230.071506139999,0.0,0.0,16.8169592125
2025-01-01 02:00:00,108.505209317,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2745.9975,700.0,0.0,0.0,0.0,0.0,0.0,9677.502709326,0.0,0.0,16.8169592125
2025-01-01 03:00:00,0.0,4634.26951055,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2850.8475,700.0,0.0,0.0,0.0,0.0,0.0,9308.117010554,0.0,0.0,16.8169592125
2025-01-01 04:00:00,0.0,4434.21150351,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3038.8275,700.0,0.0,0.0,0.0,0.0,0.0,9296.039003518,0.0,0.0,16.8169592125
2025-01-01 05:00:00,0.0,4522.37865675,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3235.5,700.0,0.0,0.0,0.0,0.0,0.0,9580.878656754,0.0,0.0,16.8169592125
2025-01-01 06:00:00,0.0,4631.40332309,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3436.4775,700.0,0.0,0.0,0.0,0.0,0.0,9890.880823099998,0.0,0.0,16.8169592125
2025-01-01 07:00:00,0.0,4694.99896757,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3641.6175,700.0,0.0,0.0,0.0,0.0,0.0,10159.616467574,0.0,0.0,16.8169592125
2025-01-01 08:00:00,0.0,4674.96714536,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,142.045,0.0,3848.7299999999996,700.0,0.0,0.0,0.0,0.0,0.0,10488.742145369999,0.0,0.0,16.8169592125
2025-01-01 09:00:00,0.0,4937.35198247,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,403.85499999999996,0.0,3951.5849999999996,700.0,0.0,0.0,0.0,0.0,0.0,11115.791982476,0.0,0.0,16.8169592125
2025-01-01 10:00:00,198.354267897,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,628.4449999999999,0.0,3997.4249999999997,700.0,0.0,0.0,0.0,0.0,0.0,11647.224267906,0.0,0.0,16.8169592125
2025-01-01 11:00:00,249.809407193,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,785.775,0.0,4045.2975,700.0,0.0,0.0,0.0,0.0,0.0,11903.881907202,0.0,0.0,16.8169592125
2025-01-01 12:00:00,1496.93921323,3641.70067292,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,768.3149999999999,0.0,4135.68,700.0,0.0,0.0,0.0,0.0,0.0,11865.634886160002,0.0,0.0,16.8169592125
2025-01-01 13:00:00,2155.92105198,3142.19685695,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,430.865,-9e-09,4355.925,700.0,0.0,0.0,0.0,0.0,0.0,11907.907908928,0.0,1e-08,16.8169592125
2025-01-01 14:00:00,2400.0,2888.23893086,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,142.85,0.0,4693.0725,700.0,0.0,0.0,0.0,0.0,0.0,11947.161430866,0.0,1e-08,17.3370713531
2025-01-01 15:00:00,2400.0,3071.8666795,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,9e-09,5115.285,700.0,0.0,0.0,0.0,0.0,0.0,12410.151679522,0.0,0.0,20.7616780402
2025-01-01 16:00:00,1877.98716264,4550.14371999,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5466.465,700.0,0.0,0.0,0.0,0.0,0.0,13717.595882642,0.0,0.0,20.7616780402
2025-01-01 17:00:00,1764.12816829,4576.24080714,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5727.345,700.0,0.0,0.0,0.0,0.0,0.0,13890.713975440001,0.0,0.0,20.7616780402
2025-01-01 18:00:00,2400.0,3577.05838001,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5912.505,700.0,0.0,0.0,0.0,0.0,0.0,13712.56338002,0.0,0.0,20.7616780402
2025-01-01 19:00:00,2173.73227083,3281.69638591,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,6018.45,700.0,0.0,0.0,0.0,0.0,0.0,13296.878656754,0.0,0.0,17.2749140893
2025-01-01 20:00:00,2400.0,2356.72380467,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,6064.9425,700.0,0.0,0.0,0.0,0.0,0.0,12644.66630468,0.0,0.0,16.8169592125
2025-01-01 21:00:00,0.0,4121.4509448,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,6030.8925,700.0,0.0,0.0,0.0,0.0,0.0,11975.343444806,0.0,0.0,16.8169592125
2025-01-01 22:00:00,0.0,3320.22699558,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5997.7275,700.0,0.0,0.0,0.0,0.0,0.0,11140.954495586,0.0,0.0,16.8169592125
2025-01-01 23:00:00,47.7613839713,2533.67619916,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5970.57,700.0,0.0,0.0,0.0,0.0,0.0,10375.00758314,0.0,0.0,16.8169592125
2025-01-02 00:00:00,0.0,3405.3542109,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5963.0625,700.0,1418.29645176,0.0,0.0,0.0,0.0,9773.120259144,0.0,0.0,15.8230769231
2025-01-02 01:00:00,0.0,3432.60020338,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5916.795,700.0,1757.58913688,0.0,0.0,0.0,0.0,9414.806066512001,0.0,0.0,15.8230769231
2025-01-02 02:00:00,0.0,2987.12009905,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,0.0,6.5,0.0,0.0,0.0,5803.1925,700.0,887.689089466,0.0,0.0,0.0,0.0,9309.123509592,0.0,0.0,15.8230769231
2025-01-02 03:00:00,0.0,3318.98786538,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,-9e-09,5653.7325,700.0,1462.44084172,0.0,0.0,0.0,0.0,9333.279523664,0.0,1e-08,15.8230769231
2025-01-02 04:00:00,0.0,4186.61709704,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5460.952499999999,700.0,1694.42983521,0.0,0.0,0.0,0.0,9776.139761831999,0.0,1e-08,15.8230769231
2025-01-02 05:00:00,0.0,3973.52942293,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5208.5475,700.0,0.0,0.0,0.0,0.0,0.0,11005.076922934,0.0,1e-08,16.8169592125
2025-01-02 06:00:00,991.247841512,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4896.8475,700.0,0.0,0.0,0.0,0.0,0.0,12711.09534152,0.0,1e-08,16.8169592125
2025-01-02 07:00:00,672.31066798,5000.0,700.0,0.0,0.0,2296.03552023,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4494.922500000001,700.0,0.0,0.0,0.0,0.0,0.0,14286.268688217999,0.0,1e-08,36.15
2025-01-02 08:00:00,0.0,5000.0,700.0,176.401102439,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,78.315,8.5e-09,4049.5125000000003,700.0,0.0,0.0,0.0,0.0,0.0,15054.228602456,0.0,5.55555555556e-10,37.2680412371
2025-01-02 09:00:00,520.529886151,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,192.305,5e-10,3702.3,700.0,0.0,0.0,0.0,0.0,0.0,15581.63488616,0.0,0.0,37.2680412371
2025-01-02 10:00:00,945.294557742,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,330.45,0.0,3459.4575,700.0,0.0,0.0,0.0,0.0,0.0,15901.70205775,0.0,0.0,37.2680412371
2025-01-02 11:00:00,1048.27404955,5000.0,700.0,290.187492522,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,484.25,0.0,3296.7825,700.0,0.0,0.0,0.0,0.0,0.0,15869.494042084001,0.0,0.0,37.2680412371
2025-01-02 12:00:00,838.581979854,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,553.855,-9e-09,3196.8224999999998,700.0,0.0,0.0,0.0,0.0,0.0,15755.759479854,0.0,1e-08,37.2680412371
2025-01-02 13:00:00,762.159339786,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,432.87,0.0,3132.54,700.0,0.0,0.0,0.0,0.0,0.0,15494.069339794001,0.0,1e-08,37.2680412371
2025-01-02 14:00:00,1063.33777935,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,164.555,0.0,2987.9550000000004,700.0,0.0,0.0,0.0,0.0,0.0,15382.347779356,0.0,1e-08,38.4206610692
2025-01-02 15:00:00,1642.99695363,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,1.9349999999999998,0.0,2894.0025,700.0,0.0,0.0,0.0,0.0,0.0,15705.434453634,0.0,1e-08,38.4206610692
2025-01-02 16:00:00,1029.42264375,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1761.90293854,0.0,9e-09,2917.1625,700.0,0.0,0.0,0.0,0.0,0.0,16874.98808231,0.0,0.0,75.0
2025-01-02 17:00:00,1058.99518313,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,1156.8671697,0.0,0.0,3067.8825,700.0,0.0,0.0,0.0,0.0,0.0,16450.244852838,0.0,0.0,75.0
2025-01-02 18:00:00,1516.40457795,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3254.0249999999996,700.0,0.0,0.0,0.0,0.0,0.0,15936.929577962,0.0,0.0,38.4206610692
2025-01-02 19:00:00,714.582549044,5000.0,700.0,267.486594526,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3399.6600000000003,700.0,0.0,0.0,0.0,0.0,0.0,15131.729143578,0.0,0.0,37.2680412371
2025-01-02 20:00:00,0.0,5000.0,700.0,0.0,0.0,3807.21810328,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3498.0299999999997,700.0,0.0,0.0,0.0,0.0,0.0,14128.248103286,0.0,0.0,36.15
2025-01-02 21:00:00,0.0,5000.0,700.0,0.0,0.0,2868.23560066,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3502.98,700.0,0.0,0.0,0.0,0.0,0.0,13194.215600664002,0.0,0.0,36.15
2025-01-02 22:00:00,0.0,5000.0,700.0,0.0,0.0,1933.7650981,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3501.4049999999997,700.0,0.0,0.0,0.0,0.0,0.0,12258.170098108,0.0,0.0,36.15
2025-01-02 23:00:00,910.582498821,5000.0,700.0,0.0,0.0,23.8445791324,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3534.5025,700.0,0.0,0.0,0.0,0.0,0.0,11291.929577962,0.0,0.0,36.15
2025-01-03 00:00:00,607.829730124,4353.19141613,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3705.7275,700.0,0.0,0.0,0.0,0.0,0.0,10489.748646266,0.0,0.0,27.55096335
2025-01-03 01:00:00,1158.20911041,3040.41881424,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4058.475,700.0,0.0,0.0,0.0,0.0,0.0,10080.10292466,0.0,0.0,27.55096335
2025-01-03 02:00:00,1637.26459616,1952.72773832,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4499.025000000001,700.0,0.0,0.0,0.0,0.0,0.0,9912.017334484,0.0,0.0,27.55096335
2025-01-03 03:00:00,1738.21107172,1447.28978732,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4947.802500000001,700.0,0.0,0.0,0.0,0.0,0.0,9956.303359044,0.0,0.0,27.55096335
2025-01-03 04:00:00,1421.98426595,1805.38179532,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,-9e-09,5283.375,700.0,0.0,0.0,0.0,0.0,0.0,10333.741061268001,0.0,1e-08,27.55096335
2025-01-03 05:00:00,1536.22270763,2622.20294208,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5445.375,700.0,0.0,0.0,0.0,0.0,0.0,11426.800649718,0.0,1e-08,29.2815
2025-01-03 06:00:00,787.158030625,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5453.212500000001,700.0,0.0,0.0,0.0,0.0,0.0,13063.370530634,0.0,1e-08,34.013535
2025-01-03 07:00:00,118.614640619,5000.0,700.0,0.0,0.0,2438.66726919,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,9e-09,5315.6325,700.0,0.0,0.0,0.0,0.0,0.0,14695.914409824,0.0,0.0,36.15
2025-01-03 08:00:00,0.0,5000.0,700.0,0.0,0.0,3482.08332571,8.5e-09,0.0,0.0,416.5,6.5,0.0,7.995,0.0,5156.835,700.0,0.0,0.0,0.0,0.0,0.0,15469.913325722,0.0,0.0,36.15
2025-01-03 09:00:00,0.0,5000.0,700.0,0.0,0.0,3897.47250524,8.5e-09,0.0,0.0,416.5,6.5,0.0,112.23,0.0,4970.3625,700.0,0.0,0.0,0.0,0.0,0.0,15803.065005244001,0.0,0.0,36.15
2025-01-03 10:00:00,358.968645866,5000.0,700.0,0.0,0.0,3550.43544078,8.5e-09,0.0,0.0,416.5,6.5,0.0,290.215,0.0,4932.427500000001,700.0,0.0,0.0,0.0,0.0,0.0,15955.046586658,0.0,0.0,36.15
2025-01-03 11:00:00,1095.95250661,5000.0,700.0,0.0,0.0,2383.08949683,8.5e-09,0.0,0.0,416.5,6.5,0.0,509.32,0.0,4989.69,700.0,0.0,0.0,0.0,0.0,0.0,15801.052003452001,0.0,0.0,36.15
2025-01-03 12:00:00,1364.48731643,5000.0,700.0,0.0,0.0,1796.77267832,8.5e-09,0.0,0.0,416.5,6.5,0.0,643.895,0.0,5154.78,700.0,0.0,0.0,0.0,0.0,0.0,15782.934994756,0.0,0.0,36.15
2025-01-03 13:00:00,1395.77562565,5000.0,700.0,0.0,0.0,1491.16571758,8.5e-09,0.0,0.0,416.5,6.5,0.0,483.11,0.0,5309.07,700.0,0.0,0.0,0.0,0.0,0.0,15502.121343245999,0.0,0.0,36.15
2025-01-03 14:00:00,1222.81886864,5000.0,700.0,0.0,0.0,1585.12036779,8.5e-09,0.0,0.0,416.5,6.5,0.0,188.165,0.0,5483.7300000000005,700.0,0.0,0.0,0.0,0.0,0.0,15302.834236442,0.0,0.0,36.15
2025-01-03 15:00:00,1029.64471454,5000.0,700.0,0.0,0.0,2314.58727579,8.5e-09,0.0,0.0,416.5,6.5,0.0,1.17,0.0,5607.4875,700.0,0.0,0.0,0.0,0.0,0.0,15775.889490342,0.0,0.0,36.15
2025-01-03 16:00:00,353.088553393,5000.0,700.0,0.0,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5718.555,700.0,0.0,0.0,0.0,0.0,0.0,16821.643553402,0.0,0.0,36.15
2025-01-03 17:00:00,0.0,5000.0,700.0,0.0,0.0,3723.13981088,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5823.585,700.0,0.0,0.0,0.0,0.0,0.0,16369.724810886,0.0,0.0,36.15
2025-01-03 18:00:00,220.454799824,5000.0,700.0,0.0,0.0,2853.19669844,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5892.3225,700.0,0.0,0.0,0.0,0.0,0.0,15788.973998274,0.0,0.0,36.15
2025-01-03 19:00:00,976.400374253,5000.0,700.0,0.0,0.0,1195.73565554,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5923.215,700.0,0.0,0.0,0.0,0.0,0.0,14918.351029804,0.0,0.0,36.15
2025-01-03 20:00:00,1194.66501572,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5947.530000000001,700.0,0.0,0.0,0.0,0.0,0.0,13965.195015731999,0.0,0.0,29.2815
2025-01-03 21:00:00,189.441029796,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,6047.91,700.0,0.0,0.0,0.0,0.0,0.0,13060.351029804,0.0,0.0,29.2815
2025-01-03 22:00:00,0.0,4271.4983445,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,6154.2,700.0,130.431822634,0.0,0.0,0.0,0.0,12118.266521872001,0.0,0.0,17.2749140893
2025-01-03 23:00:00,0.0,3222.34455512,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,6206.325,700.0,0.0,0.0,0.0,0.0,0.0,11251.669555127999,0.0,0.0,16.3124504362
2025-01-04 00:00:00,0.0,4395.92043899,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,6184.1025,700.0,1891.13128045,0.0,0.0,0.0,0.0,10511.891658546,0.0,0.0,15.8230769231
2025-01-04 01:00:00,0.0,3664.80724157,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,6039.6224999999995,700.0,1522.81435624,0.0,0.0,0.0,0.0,10004.61538533,0.0,0.0,15.8230769231
2025-01-04 02:00:00,0.0,3632.73487351,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,-9e-09,5690.3475,700.0,1403.15713009,0.0,0.0,0.0,0.0,9742.925243412,0.0,1e-08,15.8230769231
2025-01-04 03:00:00,0.0,2731.23469442,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,5096.092500000001,700.0,0.0,0.0,0.0,0.0,0.0,9650.327194423999,0.0,1e-08,15.8230769231
2025-01-04 04:00:00,0.0,3661.19576879,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4306.035,700.0,0.0,0.0,0.0,0.0,0.0,9790.230768802,0.0,1e-08,16.8169592125
2025-01-04 05:00:00,0.0,4865.87158871,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3576.3225,700.0,0.901565122165,0.0,0.0,0.0,0.0,10264.292523597998,0.0,1e-08,17.3370713531
2025-01-04 06:00:00,1011.80012264,5000.0,700.0,0.0,0.0,83.8798616092,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,9e-09,3199.125,700.0,0.0,0.0,0.0,0.0,0.0,11117.804984268,0.0,0.0,36.15
2025-01-04 07:00:00,715.664597481,5000.0,700.0,0.0,0.0,1529.17048303,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3160.14,700.0,0.0,0.0,0.0,0.0,0.0,12227.975080518001,0.0,0.0,36.15
2025-01-04 08:00:00,412.595189176,5000.0,700.0,0.0,0.0,2716.40695619,8.5e-09,0.0,0.0,416.5,6.5,0.0,56.410000000000004,0.0,3267.33,700.0,0.0,0.0,0.0,0.0,0.0,13275.742145369999,0.0,0.0,36.15
2025-01-04 09:00:00,431.248306082,5000.0,700.0,0.0,0.0,2985.55415534,8.5e-09,0.0,0.0,416.5,6.5,0.0,263.385,0.0,3361.3575,700.0,0.0,0.0,0.0,0.0,0.0,13864.544961434,0.0,0.0,36.15
2025-01-04 10:00:00,335.168881026,5000.0,700.0,0.0,0.0,2647.73468286,8.5e-09,0.0,0.0,416.5,6.5,0.0,633.51,0.0,3615.3599999999997,700.0,0.0,0.0,0.0,0.0,0.0,14054.77356389,0.0,0.0,36.15
2025-01-04 11:00:00,375.322765564,5000.0,700.0,0.0,0.0,2169.89628438,8.5e-09,0.0,0.0,416.5,6.5,0.0,681.28,0.0,3977.0924999999997,700.0,0.0,0.0,0.0,0.0,0.0,14026.59154995,0.0,0.0,36.15
2025-01-04 12:00:00,414.22413041,5000.0,700.0,0.0,0.0,1905.87933984,8.5e-09,0.0,0.0,416.5,6.5,0.0,439.495,0.0,4296.0375,700.0,0.0,0.0,0.0,0.0,0.0,13878.635970262,0.0,0.0,36.15
2025-01-04 13:00:00,442.067973479,5000.0,700.0,0.0,0.0,1843.25494855,8.5e-09,0.0,0.0,416.5,6.5,0.0,191.305,0.0,4491.4425,700.0,0.0,0.0,0.0,0.0,0.0,13791.070422038,0.0,0.0,36.15
2025-01-04 14:00:00,245.391618038,5000.0,700.0,0.0,0.0,2039.21272176,8.5e-09,0.0,0.0,416.5,6.5,0.0,44.08,-9e-09,4484.384999999999,700.0,0.0,0.0,0.0,0.0,0.0,13636.069339794,0.0,1e-08,36.15
2025-01-04 15:00:00,0.0,5000.0,700.0,0.0,0.0,3044.72162259,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,4294.7474999999995,700.0,0.0,0.0,0.0,0.0,0.0,14162.469122601999,0.0,1e-08,36.15
2025-01-04 16:00:00,310.920032742,5000.0,700.0,153.943163391,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,9e-09,4013.4900000000002,700.0,0.0,0.0,0.0,0.0,0.0,15228.353196150001,0.0,0.0,37.2680412371
2025-01-04 17:00:00,81.5655411135,5000.0,700.0,416.5,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3693.435,700.0,0.0,0.0,0.0,0.0,0.0,14941.500541121999,0.0,0.0,37.2680412371
2025-01-04 18:00:00,0.0,5000.0,700.0,332.694788043,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3388.77,700.0,0.0,0.0,0.0,0.0,0.0,14471.464788051999,0.0,0.0,37.2680412371
2025-01-04 19:00:00,0.0,5000.0,700.0,10.5769124375,0.0,3927.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,3011.37,700.0,0.0,0.0,0.0,0.0,0.0,13771.946912446001,0.0,0.0,37.2680412371
2025-01-04 20:00:00,0.0,5000.0,700.0,0.0,0.0,3560.0669746,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2575.6274999999996,700.0,0.0,0.0,0.0,0.0,0.0,12958.69447461,0.0,0.0,36.15
2025-01-04 21:00:00,0.0,5000.0,700.0,0.0,0.0,3196.35408403,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2214.66,700.0,0.0,0.0,0.0,0.0,0.0,12234.014084036,0.0,0.0,36.15
2025-01-04 22:00:00,0.0,5000.0,700.0,0.0,0.0,2593.32814709,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2005.44,700.0,0.0,0.0,0.0,0.0,0.0,11421.768147096,0.0,0.0,36.15
2025-01-04 23:00:00,0.0,5000.0,700.0,0.0,0.0,1917.94972064,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,1888.7025,700.0,0.0,0.0,0.0,0.0,0.0,10629.652220644,0.0,0.0,36.15
2025-01-05 00:00:00,215.434432103,5000.0,700.0,0.0,0.0,1102.21494177,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,1844.8425,700.0,0.0,0.0,0.0,0.0,0.0,9985.49187388,0.0,0.0,36.15
2025-01-05 01:00:00,818.783731829,5000.0,700.0,0.0,0.0,35.4209030449,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,1862.4074999999998,700.0,0.0,0.0,0.0,0.0,0.0,9539.612134882,0.0,0.0,36.15
2025-01-05 02:00:00,598.180023589,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,1914.1125000000002,700.0,0.0,0.0,0.0,0.0,0.0,9335.292523598,0.0,0.0,30.1871134021
2025-01-05 03:00:00,471.518472884,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,-9e-09,1944.15,700.0,0.0,0.0,0.0,0.0,0.0,9238.668472884,0.0,1e-08,30.1871134021
2025-01-05 04:00:00,481.376527107,5000.0,700.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2036.955,700.0,0.0,0.0,0.0,0.0,0.0,9341.331527115999,0.0,1e-08,30.1871134021
2025-01-05 05:00:00,534.596595145,5000.0,700.0,0.0,0.0,136.578094018,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,9e-09,2146.0875,700.0,0.0,0.0,0.0,0.0,0.0,9640.26218918,0.0,0.0,36.15
2025-01-05 06:00:00,380.701748066,5000.0,700.0,0.0,0.0,694.117211633,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2246.7,700.0,0.0,0.0,0.0,0.0,0.0,10144.518959708,0.0,0.0,36.15
2025-01-05 07:00:00,0.0,5000.0,700.0,0.0,0.0,1744.83487042,8.5e-09,0.0,0.0,416.5,6.5,0.0,0.0,0.0,2338.605,700.0,0.0,0.0,0.0,0.0,0.0,10906.439870428001,0.0,0.0,36.15
2025-01-05 08:00:00,0.0,5000.0,700.0,0.0,0.0,2232.74173381,8.5e-09,0.0,0.0,416.5,6.5,0.0,135.885,0.0,2390.1749999999997,700.0,0.0,0.0,0.0,0.0,0.0,11581.80173382,0.0,0.0,36.15
2025-01-05 09:00:00,0.0,5000.0,700.0,0.0,0.0,2515.06253069,8.5e-09,0.0,0.0,416.5,6.5,0.0,605.15,0.0,2189.145,700.0,0.0,0.0,0.0,0.0,0.0,12132.357530700001,0.0,0.0,36.15
