datetime,BE_FR_powerline,CH_FR_powerline,DE_FR_powerline,FR_pp_biomass,FR_pp_gas,FR_pp_hard_coal,FR_pp_lignite,FR_pp_mixed_fuels,FR_pp_oil,FR_pp_uranium,FR_run_of_river,FR_shortage,FR_solar,FR_storage_phs_out,FR_wind,FR_BE_powerline,FR_CH_powerline,FR_DE_powerline,FR_LU_powerline,FR_excess,FR_load,FR_storage_phs_in,FR_storage_phs,duals
2025-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,50632.0066991,13715.0,0.0,0.0,0.0,10093.296999999999,4432.98969072,0.0,4226.80412371,525.773195876,0.0,65254.73668875,0.0,20500.0,15.8230769231
2025-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,46179.6324456,13715.0,0.0,0.0,0.0,10184.354000000001,4240.48359251,0.0,3455.35931202,0.0,0.0,62383.14354105,0.0,20500.0,15.8230769231
2025-01-01 02:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,38156.9745184,13715.0,0.0,0.0,0.0,10361.27,3073.80792008,0.0,2563.64624055,0.0,0.0,58550.79035775,0.0,20500.0,15.8230769231
2025-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,36787.1694862,13715.0,0.0,0.0,0.0,10555.021999999999,2607.32046114,0.0,1973.42466257,0.0,0.0,56476.44636255,0.0,20500.0,15.8230769231
2025-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,40762.1435218,13715.0,0.0,0.0,0.0,10793.256000000001,3589.58169668,0.0,2010.05748285,0.0,0.0,56185.76034225,3485.0,23636.5,15.8230769231
2025-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,38010.4958397,13715.0,0.0,0.0,0.0,11089.588,2359.77142229,0.0,4226.80412371,0.0,0.0,56228.508293700004,0.0,23636.5,15.8230769231
2025-01-01 06:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,38565.5526823,13715.0,0.0,0.0,0.0,11489.788,3140.02354533,0.0,2736.08412816,0.0,0.0,56364.233008799994,3485.0,26773.0,15.8230769231
2025-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,31701.9037482,13715.0,0.0,82.8495,0.0,11959.494,1908.29387481,0.0,0.0,0.0,0.0,55550.9533734,0.0,26773.0,15.8230769231
2025-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,32713.0524662,13715.0,0.0,665.8875,0.0,12421.035,1885.6806796,0.0,693.307523364,0.0,0.0,56935.9867632,0.0,26773.0,15.8230769231
2025-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,37283.473818,13715.0,0.0,1389.393,0.0,12692.757,2183.33509546,0.0,4226.80412371,0.0,0.0,58670.484598799994,0.0,26773.0,15.8230769231
2025-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,40559.8454133,13715.0,0.0,1981.665,0.0,13243.17,2713.70485488,0.0,4226.80412371,0.0,0.0,60691.39365690001,1867.77777778,28454.0,15.8230769231
2025-01-01 11:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,37076.2740819,13715.0,0.0,2116.179,0.0,14054.219,2742.60584244,0.0,2477.49210982,0.0,0.0,63696.574129650005,0.0,28454.0,15.8230769231
2025-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,38885.4380204,13715.0,0.0,1907.8335,0.0,14890.683,3956.02572578,0.0,4226.80412371,0.0,0.0,61216.124670900004,0.0,28454.0,15.8230769231
2025-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,36899.5757355,13715.0,0.0,1373.6385,0.0,15602.418,4238.07791013,0.0,4226.80412371,0.0,0.0,59125.75020165,0.0,28454.0,15.8230769231
2025-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,38062.3509428,13715.0,0.0,678.1725,0.0,16184.157000000001,4387.0053865,1187.62717045,4226.80412371,525.773195876,0.0,58312.470566250006,0.0,28454.0,15.8230769231
2025-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,42645.8094894,13715.0,0.0,122.10749999999999,0.0,16861.852,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,59313.8411544,0.0,28454.0,15.8230769231
2025-01-01 16:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,45238.491465,13715.0,0.0,0.0,0.0,17427.100000000002,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,64304.663629949995,0.0,28454.0,15.8230769231
2025-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,49059.79793,13715.0,0.0,0.0,0.0,17807.198,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,66551.06809500001,0.0,28454.0,15.8230769231
2025-01-01 18:00:00,0.0,0.0,0.0,1258.16443279,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,0.0,18088.488,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,66545.72459775,3485.0,31590.5,15.8230769231
2025-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,41009.7439682,13715.0,0.0,0.0,0.0,18301.698,4432.98969072,0.0,4226.80412371,0.0,0.0,64366.64815379999,0.0,31590.5,15.8230769231
2025-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,38180.8419891,13715.0,0.0,0.0,0.0,18445.264,4381.9957672,0.0,4226.80412371,0.0,0.0,61732.30609815,0.0,31590.5,15.8230769231
2025-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,39424.6631579,13715.0,0.0,0.0,0.0,18523.924,2312.4275721,0.0,4226.80412371,0.0,0.0,65124.35546205,0.0,31590.5,15.8230769231
2025-01-01 22:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,35398.8321957,13715.0,0.0,0.0,0.0,18563.921000000002,2316.52304153,0.0,0.0,0.0,0.0,63831.23015415,3485.0,34727.0,15.8230769231
2025-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,28348.1116876,13715.0,0.0,0.0,0.0,18500.625,1579.05469833,0.0,0.0,0.0,0.0,58984.6819893,0.0,34727.0,15.8230769231
2025-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,26078.4924045,13715.0,0.0,0.0,0.0,18257.147,0.0,0.0,0.0,0.0,0.0,58050.63940455,0.0,34727.0,15.8230769231
2025-01-02 01:00:00,0.0,0.0,1104.17643021,0.0,0.0,0.0,8.5e-09,0.0,0.0,22724.6553319,13715.0,0.0,0.0,0.0,17863.916,0.0,0.0,0.0,0.0,0.0,55407.74776215,0.0,34727.0,15.8230769231
2025-01-02 02:00:00,0.0,0.0,2319.23866536,0.0,0.0,0.0,8.5e-09,0.0,0.0,23185.9326051,13715.0,0.0,0.0,0.0,17369.531,0.0,0.0,0.0,0.0,0.0,53104.7022705,3485.0,37863.5,15.8230769231
2025-01-02 03:00:00,0.0,0.0,4100.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,18749.1395934,13715.0,0.0,0.0,0.0,16752.165,0.0,0.0,0.0,0.0,0.0,53316.30459345,0.0,37863.5,15.8230769231
2025-01-02 04:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,28030.891739,13715.0,0.0,0.0,0.0,16050.020999999999,0.0,0.0,0.0,0.0,0.0,56265.91273905,3485.0,41000.0,15.8230769231
2025-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,35898.1222237,13715.0,0.0,0.0,0.0,15315.999,2405.95951286,0.0,1698.18072888,0.0,0.0,60824.98098195,0.0,41000.0,15.8230769231
2025-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,45637.9964015,13715.0,0.0,0.0,0.0,14522.959,4420.06335815,0.0,4226.80412371,0.0,0.0,65229.087919649995,0.0,41000.0,15.8230769231
2025-01-02 07:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,49877.0839399,13715.0,0.0,7.749,0.0,13619.542,4432.98969072,2717.43698057,4226.80412371,525.773195876,0.0,67271.37094905,0.0,41000.0,15.8230769231
2025-01-02 08:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,375.4215,3485.0,12579.528,4432.98969072,4626.7589853,4226.80412371,525.773195876,0.0,69297.6235044,0.0,37127.7777778,28.7526767391
2025-01-02 09:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,1219.6305,3485.0,11733.013,4432.98969072,3914.8371169,4226.80412371,525.773195876,0.0,70007.2393728,0.0,33255.5555556,31.0432350291
2025-01-02 10:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,2166.5879999999997,3485.0,11341.185,4432.98969072,3513.4813614,4226.80412371,525.773195876,0.0,70963.7246283,0.0,29383.3333333,31.0432350291
2025-01-02 11:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,2804.841,3485.0,11359.539,4432.98969072,3529.93790415,4226.80412371,525.773195876,0.0,71603.87508555,0.0,25511.1111111,31.0432350291
2025-01-02 12:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,3050.271,2217.24824739,11153.781,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,69060.37241235,0.0,23047.5019473,19.534662868
2025-01-02 13:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,2821.7835,575.078481143,10706.431,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,66742.3651461,0.0,22408.5258572,19.534662868
2025-01-02 14:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,1918.296,402.009511543,10228.031,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,65187.408676499996,0.0,21961.8486221,19.534662868
2025-01-02 15:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,558.333,2688.45855004,9960.932,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,65846.795715,0.0,18974.6724554,19.534662868
2025-01-02 16:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,10113.882,4432.98969072,0.0,3446.55026506,525.773195876,0.0,71863.56884835,0.0,15102.4502332,35.0655
2025-01-02 17:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,10504.537,4432.98969072,0.0,1367.44279196,525.773195876,0.0,74333.33132145,0.0,11230.228011,35.0655
2025-01-02 18:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,11090.991,4432.98969072,0.0,3890.37866431,525.773195876,0.0,72396.8494491,0.0,7358.00578875,32.095452381
2025-01-02 19:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,11833.477,4432.98969072,4633.83221065,4226.80412371,525.773195876,0.0,68169.07777905,0.0,3485.78356653,31.0432350291
2025-01-02 20:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,0.0,12564.210000000001,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,64827.25724505,376.024919907,3824.20599445,15.8230769231
2025-01-02 21:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,2276.99898849,13120.488,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,68036.55915345,0.0,1294.20711834,19.534662868
2025-01-02 22:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,500.441483893,13597.508000000002,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,66737.02164885,0.0,738.161025129,19.534662868
2025-01-02 23:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,49683.6253908,13715.0,0.0,0.0,0.0,13999.340999999999,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,61837.03855575,3485.0,3874.66102513,15.8230769231
2025-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,49977.6332707,13715.0,0.0,0.0,0.0,14373.62,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,60550.325435700004,3485.0,7011.16102513,15.8230769231
2025-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,47048.5568736,13715.0,0.0,0.0,0.0,14623.469000000001,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,57871.09803855,3485.0,10147.6610251,15.8230769231
2025-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,44282.0237263,13715.0,0.0,0.0,0.0,14830.469000000001,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,55311.564891300004,3485.0,13284.1610251,15.8230769231
2025-01-03 03:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,42051.2958344,13715.0,0.0,0.0,0.0,14942.686,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,55148.053999350006,3485.0,16420.6610251,15.8230769231
2025-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,46523.9808149,13715.0,0.0,0.0,0.0,15045.45,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,57768.50297985,3485.0,19557.1610251,15.8230769231
2025-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,50948.6791658,13715.0,0.0,0.0,0.0,15016.309,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,62164.0603308,3485.0,22693.6610251,15.8230769231
2025-01-03 06:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,49687.4779076,13715.0,0.0,0.0,0.0,15011.847,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,66338.3970726,0.0,22693.6610251,15.8230769231
2025-01-03 07:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,21.1005,351.831065093,14887.762,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,67899.76573005,0.0,22302.7376195,19.534662868
2025-01-03 08:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,438.10200000000003,1706.29436989,14950.184000000001,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,69733.65253485,0.0,20406.8549863,19.534662868
2025-01-03 09:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,1276.4385,1502.19416589,15006.327,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,70424.03183085,0.0,18737.7503575,19.534662868
2025-01-03 10:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,2216.565,1493.64359134,15277.037,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,71626.3177563,0.0,17078.1463671,19.534662868
2025-01-03 11:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,2785.347,1392.88651164,15486.567,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,72303.8726766,0.0,15530.4946875,19.534662868
2025-01-03 12:00:00,0.0,0.0,0.0,868.404965794,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,2949.8175,0.0,15675.213,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,69823.42321785,354.0844129,15849.1706591,15.8230769231
2025-01-03 13:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,2552.1345,0.0,15675.834,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,67739.4609453,3127.57971966,18663.9924068,15.8230769231
2025-01-03 14:00:00,0.0,0.0,0.0,1750.98443844,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,1601.4105000000002,0.0,15687.541,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,66239.0081034,3485.0,21800.4924068,15.8230769231
2025-01-03 15:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,48919.7548268,13715.0,0.0,426.50550000000004,0.0,15645.887999999999,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,66631.2204918,0.0,21800.4924068,15.8230769231
2025-01-03 16:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.3105,3485.0,15503.885999999999,4432.98969072,4370.6721504,4226.80412371,525.773195876,0.0,72102.9573393,0.0,17928.2701846,31.0432350291
2025-01-03 17:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,15190.281,4432.98969072,1818.90178095,4226.80412371,525.773195876,0.0,74340.81220875001,0.0,14056.0479624,31.0432350291
2025-01-03 18:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,14747.462000000001,4432.98969072,3495.3121088,4226.80412371,525.773195876,0.0,72221.5828809,0.0,10183.8257401,31.0432350291
2025-01-03 19:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,1203.30012989,14165.332,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,68007.70429485,0.0,8846.82559581,19.534662868
2025-01-03 20:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,49650.7322071,13715.0,0.0,0.0,0.0,13519.285,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,64809.089372099996,0.0,8846.82559581,15.8230769231
2025-01-03 21:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,2763.51285514,12886.187,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,68288.7720201,0.0,5776.25575676,19.534662868
2025-01-03 22:00:00,0.0,0.0,0.0,1672.45497227,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,0.0,12254.17,4432.98969072,2284.07598211,4226.80412371,525.773195876,0.0,67171.98197985,0.0,5776.25575676,15.8230769231
2025-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,44944.5767925,13715.0,0.0,0.0,0.0,11623.165,4350.40476595,459.611963415,0.0,0.0,0.0,61987.72506315,3485.0,8912.75575676,15.8230769231
2025-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,40493.4440326,13715.0,0.0,0.0,0.0,10990.734,1239.73019592,0.0,0.0,0.0,0.0,60474.447836700005,3485.0,12049.2557568,15.8230769231
2025-01-04 01:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,36329.5791636,13715.0,0.0,0.0,0.0,10549.18,1447.01139062,0.0,0.0,0.0,0.0,57616.747772999996,3485.0,15185.7557568,15.8230769231
2025-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,35773.9177994,13715.0,0.0,0.0,0.0,10626.115,1857.09200615,0.0,0.0,0.0,0.0,54772.9407933,3485.0,18322.2557568,15.8230769231
2025-01-04 03:00:00,0.0,0.0,179.261890955,0.0,0.0,0.0,8.5e-09,0.0,0.0,36152.904075,13715.0,0.0,0.0,0.0,10995.449,3652.45743577,0.0,0.0,0.0,0.0,53905.1575302,3485.0,21458.7557568,15.8230769231
2025-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,42239.3960886,13715.0,0.0,0.0,0.0,11409.978000000001,4432.98969072,1387.4312869,2808.69177495,297.779176694,0.0,54952.482159299994,3485.0,24595.2557568,15.8230769231
2025-01-04 05:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,46241.2522426,13715.0,0.0,0.0,0.0,11953.467999999999,4432.98969072,4330.83796971,4226.80412371,525.773195876,0.0,56863.31526255,3485.0,27731.7557568,15.8230769231
2025-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,50368.8011329,13715.0,0.0,0.0,0.0,12639.098,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,59206.9712979,3485.0,30868.2557568,15.8230769231
2025-01-04 07:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,49631.9854363,13715.0,0.0,7.182,0.0,13398.305,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,61191.54460125,3485.0,34004.7557568,15.8230769231
2025-01-04 08:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,321.624,0.0,13983.976999999999,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,63813.06227235,3131.61089261,36823.2055601,15.8230769231
2025-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,50371.485379,13715.0,0.0,1110.213,0.0,14050.492999999999,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,65216.26354394999,0.0,36823.2055601,15.8230769231
2025-01-04 10:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,1819.3004999999998,0.0,13761.728,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,66629.08309290001,1591.01757206,38255.121375,15.8230769231
2025-01-04 11:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,2190.9285,526.895375443,13222.562,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,68579.4580404,0.0,37669.6820689,19.534662868
2025-01-04 12:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,2040.93,0.0,12432.581,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,65493.056480249994,1619.52668471,39127.2560851,15.8230769231
2025-01-04 13:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,1460.0114999999998,0.0,11476.333,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,63494.5900929,2080.82657206,41000.0,15.8230769231
2025-01-04 14:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,49063.385092,13715.0,0.0,718.9290000000001,0.0,10874.124,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,62295.51025695,0.0,41000.0,15.8230769231
2025-01-04 15:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,50071.1849489,13715.0,0.0,118.881,0.0,10885.302,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,62714.440113900004,0.0,41000.0,15.8230769231
2025-01-04 16:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,10942.226999999999,4432.98969072,4049.298705,4226.80412371,525.773195876,0.0,67862.3612847,0.0,37127.7777778,31.0432350291
2025-01-04 17:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,10655.394,4432.98969072,1355.7564552,4226.80412371,525.773195876,0.0,70269.0705345,0.0,33255.5555556,31.1325888095
2025-01-04 18:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,10319.847,4432.98969072,2462.95257105,4226.80412371,525.773195876,0.0,68826.32741865,0.0,29383.3333333,31.1325888095
2025-01-04 19:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,2853.62931319,10078.37,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,65571.07147815,0.0,26212.6340965,28.7526767391
2025-01-04 20:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,515.491594843,9983.081,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,63137.6447598,0.0,25639.8656577,28.7526767391
2025-01-04 21:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3485.0,9975.284,4432.98969072,3609.2241179,4226.80412371,525.773195876,0.0,67335.4928718,0.0,21767.6434355,31.0432350291
2025-01-04 22:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,3453.29146027,10420.725,4432.98969072,4522.03883191,4226.80412371,525.773195876,0.0,66836.41061805001,0.0,17930.6529241,28.7526767391
2025-01-04 23:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,0.0,11244.47,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,62435.509778700005,1448.03238626,19233.8820717,23.2896681587
2025-01-05 00:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,51000.0,13715.0,0.0,0.0,0.0,11789.270999999999,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,61344.3684987,3083.97466626,22009.4592714,23.2896681587
2025-01-05 01:00:00,0.0,0.0,0.0,1955.0,0.0,0.0,8.5e-09,0.0,0.0,48448.0073418,13715.0,0.0,0.0,0.0,11831.154,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,58433.233506749995,3485.0,25145.9592714,15.8230769231
2025-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,47967.359601,13715.0,0.0,0.0,0.0,11620.704000000002,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,55787.13576599999,3485.0,28282.4592714,15.8230769231
2025-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-09,0.0,0.0,47708.5696161,13715.0,0.0,0.0,0.0,10797.971,4432.98969072,4845.36082474,4226.80412371,525.773195876,0.0,54705.612781050004,3485.0,31418.9592714,15.8230769231
