datetime,DE_NO_powerline,DK_NO_powerline,NL_NO_powerline,NO_pp_biomass,NO_pp_gas,NO_pp_hard_coal,NO_pp_lignite,NO_pp_mixed_fuels,NO_pp_oil,NO_pp_uranium,NO_run_of_river,NO_shortage,NO_solar,NO_storage_phs_out,NO_wind,SE_NO_powerline,NO_DE_powerline,NO_DK_powerline,NO_NL_powerline,NO_SE_powerline,NO_excess,NO_load,NO_storage_phs_in,NO_storage_phs,duals
2025-04-26 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.45468e-09,680.0,306.00539999999995,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14016.2358191,12.9654571584,680.0,3020.88888889,-1e-08
2025-04-26 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.30431e-09,680.0,292.9806,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14003.3009264,12.87554994,680.0,2877.33333333,-1e-08
2025-04-26 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.9571500000000003e-09,0.0,294.3936,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13324.6731545,12.9163218192,680.0,3489.33333333,-1e-08
2025-04-26 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.6836200000000002e-09,680.0,299.3274,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14009.5714098,12.951866532,680.0,3345.77777778,-1e-08
2025-04-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,6.810900000000001e-10,680.0,309.0168,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14019.2869456,12.9257307144,680.0,3202.22222222,-1e-08
2025-04-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.1148e-10,680.0,333.64799999999997,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14043.8407835,13.0030927392,680.0,3058.66666667,-1e-08
2025-04-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,355.815,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14065.8279691,13.1829071736,680.0,2915.11111111,-1e-08
2025-04-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,363.834,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14073.9954206,13.034455720799999,680.0,2771.55555556,-1e-08
2025-04-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,0.0,351.0648,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13381.577486,12.683190312,680.0,3383.55555556,-1e-08
2025-04-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,336.3066,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14047.1851874,12.317288844,680.0,3240.0,-1e-08
2025-04-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,326.0988,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14037.3526978,11.9419784808,680.0,3096.44444444,-1e-08
2025-04-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,318.222,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14029.6149404,11.8029359232,680.0,2952.88888889,-1e-08
2025-04-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,310.3974,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14021.7892949,11.803981356000001,680.0,2809.33333333,-1e-08
2025-04-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,0.0,303.3882,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13334.7205053,11.863571023199999,680.0,3421.33333333,-1e-08
2025-04-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.0000000000000005e-12,680.0,291.4092,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14002.86173,11.743346256,680.0,3277.77777778,-1e-08
2025-04-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.3867e-10,680.0,280.03139999999996,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13991.4912481,11.7360282264,680.0,3134.22222222,-1e-08
2025-04-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.0440199999999999e-09,680.0,265.113,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13976.3344894,11.9743868976,680.0,2990.66666667,-1e-08
2025-04-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.1992500000000002e-09,680.0,237.8862,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13948.7051978,12.376878511200001,680.0,2847.11111111,-1e-08
2025-04-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.49403e-09,0.0,218.6622,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13248.8497564,13.0083199032,680.0,3459.11111111,-1e-08
2025-04-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.67261e-09,680.0,218.1618,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13928.2249499,13.1327264016,680.0,3315.55555556,-1e-08
2025-04-27 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.505290000000001e-09,680.0,214.28820000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13924.4788927,13.005183604800001,680.0,3172.0,-1e-08
2025-04-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.957010000000001e-09,680.0,204.9732,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13915.3510252,12.818051138400001,680.0,3028.44444444,-1e-08
2025-04-27 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.9036e-09,680.0,195.3072,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13905.8230223,12.6800540136,680.0,2884.88888889,-1e-08
2025-04-27 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.6069800000000004e-09,0.0,184.61520000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13215.2303384,12.5807379024,680.0,3496.88888889,-1e-08
2025-04-27 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.9322300000000005e-09,680.0,174.9438,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13885.74398,12.395696301600001,680.0,3353.33333333,-1e-08
2025-04-27 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.95613e-09,680.0,168.10920000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13878.948061,12.3570152904,680.0,3209.77777778,-1e-08
2025-04-27 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.80223e-09,680.0,172.3248,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13883.0685266,12.4521496704,680.0,3066.22222222,-1e-08
2025-04-27 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.65496e-09,680.0,183.7746,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13894.4221468,12.5483294856,680.0,2922.66666667,-1e-08
2025-04-27 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,7.035800000000001e-10,680.0,193.1004,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13903.5263151,12.769961232,680.0,2779.11111111,-1e-08
2025-04-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.3535e-10,0.0,196.38,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13226.5895105,12.9863658144,680.0,3391.11111111,-1e-08
2025-04-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,182.2212,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13892.1724886,13.2445877064,680.0,3247.55555556,-1e-08
2025-04-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,153.828,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13863.8932408,13.130635536,680.0,3104.0,-1e-08
2025-04-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,120.23279999999998,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13830.8824377,12.54623862,680.0,2960.44444444,-1e-08
2025-04-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,95.54220000000001,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13806.5410122,12.1970640768,680.0,2816.88888889,-1e-08
2025-04-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,0.0,78.9084,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13110.1633432,11.940933048,680.0,3428.88888889,-1e-08
2025-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,73.03139999999999,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13784.4295675,11.7977087592,680.0,3285.33333333,-1e-08
2025-04-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,76.9644,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13788.3489769,11.8112993856,680.0,3141.77777778,-1e-08
2025-04-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,84.1806,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13795.4198617,11.95661454,680.0,2998.22222222,-1e-08
2025-04-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.0200000000000003e-12,680.0,85.6224,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13796.6536206,12.164655660000001,680.0,2854.66666667,-1e-08
2025-04-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.3362e-10,0.0,79.1208,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13108.9340915,13.382584833600001,680.0,3466.66666667,-1e-08
2025-04-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,9.197500000000001e-10,680.0,75.40379999999999,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13783.7346678,14.8650084936,680.0,3323.11111111,-1e-08
2025-04-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.93846e-09,680.0,81.87119999999999,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13789.9825269,15.0845493744,680.0,3179.55555556,-1e-08
2025-04-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.07607e-09,680.0,110.8044,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13819.0788144,14.9214618624,680.0,3036.0,-1e-08
2025-04-28 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.95887e-09,680.0,156.0816,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13864.4751938,14.802282528000001,680.0,2892.44444444,-1e-08
2025-04-28 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.43235e-09,0.0,195.31619999999998,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13223.9648794,14.547196934399999,680.0,3504.44444444,-1e-08
2025-04-28 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.5660400000000005e-09,680.0,223.2036,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13931.9442774,14.455198850399999,680.0,3360.88888889,-1e-08
2025-04-28 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.4573e-09,680.0,243.34380000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13952.3907892,14.1488870496,680.0,3217.33333333,-1e-08
2025-04-28 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.19861e-09,680.0,258.03360000000004,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13966.906002,14.323474322400001,680.0,3073.77777778,-1e-08
2025-04-28 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.7057600000000002e-09,680.0,271.94039999999995,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13980.7720301,14.3642461992,680.0,2930.22222222,-1e-08
2025-04-28 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.0505300000000002e-09,680.0,290.2608,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13999.2293818,14.2272945072,680.0,2786.66666667,-1e-08
2025-04-28 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.21715e-09,0.0,309.7386,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13338.9737671,13.9607091528,680.0,3398.66666667,-1e-08
2025-04-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.31128e-09,680.0,322.9524,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14032.2743381,13.873938232799999,680.0,3255.11111111,-1e-08
2025-04-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.819400000000001e-10,680.0,326.78999999999996,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14036.0220308,13.9638454512,680.0,3111.55555556,-1e-08
2025-04-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.0857e-10,680.0,333.02340000000004,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14042.2951573,13.9241190048,680.0,2968.0,-1e-08
2025-04-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,339.84,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14048.9476243,14.0882519496,680.0,2824.44444444,-1e-08
2025-04-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,345.8394,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14055.2115188,13.8237574584,680.0,2680.88888889,-1e-08
2025-04-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,355.149,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14065.2320131,13.1128631784,680.0,2537.33333333,-1e-08
2025-04-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,368.3304,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14078.9821285,12.544147754399999,680.0,2393.77777778,-1e-08
2025-04-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,382.7574,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14093.8189382,12.134338111199998,680.0,2250.22222222,-1e-08
2025-04-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,402.165,38.0947366118,1443.29896907,1752.57731959,721.649484536,3809.27835052,14151.4854077,11.9702051664,680.0,2106.66666667,-1e-08
2025-04-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,417.6792,63.0454105537,1443.29896907,1752.57731959,721.649484536,3809.27835052,14191.8896466,12.0308402664,680.0,1963.11111111,-1e-08
2025-04-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,432.2898,16.309645962,1443.29896907,1752.57731959,721.649484536,3809.27835052,14159.585713,12.209609270400001,680.0,1819.55555556,-1e-08
2025-04-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.9900000000000002e-12,680.0,418.0752,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14128.8419261,12.429150151200002,680.0,1676.0,-1e-08
2025-04-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.9402e-10,0.0,393.3972,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13423.1498564,13.443219933600002,680.0,2288.0,-1e-08
2025-04-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,7.8442e-10,680.0,367.93260000000004,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14076.198651,14.9298253248,680.0,2144.44444444,-1e-08
2025-04-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.70475e-09,680.0,345.85200000000003,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14053.7322863,15.315590016,680.0,2000.88888889,-1e-08
2025-04-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.8394100000000002e-09,680.0,333.2592,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14041.3203461,15.134730148800001,680.0,1857.33333333,-1e-08
2025-04-29 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.92502e-09,680.0,329.5188,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14037.7430337,14.9716426368,680.0,1713.77777778,-1e-08
2025-04-29 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.79097e-09,0.0,333.54179999999997,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13361.8517591,14.885917149600001,680.0,2325.77777778,-1e-08
2025-04-29 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.43256e-09,680.0,344.9592,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14053.2294327,14.9256435936,680.0,2182.22222222,-1e-08
2025-04-29 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.69819e-09,0.0,363.4668,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13391.7798954,14.8827808512,680.0,2794.22222222,-1e-08
2025-04-29 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,5.49214e-09,680.0,380.8548,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14089.1438505,14.9068258056,680.0,2650.66666667,-1e-08
2025-04-29 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.9803599999999995e-09,680.0,391.2408,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14099.6626205,14.774055842400001,680.0,2507.11111111,-1e-08
2025-04-29 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.14949e-09,680.0,391.8528,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14100.3112106,14.737465696800001,680.0,2363.55555556,-1e-08
2025-04-29 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.02376e-09,0.0,381.5604,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13410.113945,14.6423313144,680.0,2975.55555556,-1e-08
2025-04-29 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.8501300000000001e-09,680.0,359.6166,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14068.3792315,14.433244761600001,680.0,2832.0,-1e-08
2025-04-29 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,7.8083e-10,680.0,323.046,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14031.8211767,14.420699568,680.0,2688.44444444,-1e-08
2025-04-29 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.4559e-10,0.0,289.3788,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13318.0933416,14.481334668,680.0,3300.44444444,-1e-08
2025-04-29 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.6e-13,680.0,266.634,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13975.1195918,14.710284444,680.0,3156.88888889,-1e-08
2025-04-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,239.3514,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13948.0544419,14.4928344288,680.0,3013.33333333,-1e-08
2025-04-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,217.39499999999998,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13926.7775732,13.813303132799998,680.0,2869.77777778,-1e-08
2025-04-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,197.5824,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13907.5232343,13.255042034399999,680.0,2726.22222222,-1e-08
2025-04-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,183.402,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13893.7160538,12.8818225368,680.0,2582.66666667,-1e-08
2025-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,182.06820000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13892.5589319,12.705144400800002,680.0,2439.11111111,-1e-08
2025-04-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,191.8476,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13902.4115122,12.631964107200002,680.0,2295.55555556,-1e-08
2025-04-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,0.0,680.0,207.8676,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13918.1921081,12.8713682112,680.0,2152.0,-1e-08
2025-04-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.7000000000000002e-12,680.0,207.15300000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13917.175378,13.1734982784,680.0,2008.44444444,-1e-08
2025-04-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.7701000000000002e-10,680.0,198.25920000000002,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13906.9266971,14.528379143999999,680.0,1864.88888889,-1e-08
2025-04-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,7.0553e-10,0.0,189.8334,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13217.0393821,15.989894150400001,680.0,2476.88888889,-1e-08
2025-04-30 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,1.54433e-09,680.0,195.3522,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13902.1839172,16.3641590808,680.0,2333.33333333,-1e-08
2025-04-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,2.5038100000000003e-09,680.0,211.20659999999998,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13918.2609944,16.1414819016,680.0,2189.77777778,-1e-08
2025-04-30 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,3.51257e-09,0.0,225.3456,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13252.5338098,16.007666508,680.0,2801.77777778,-1e-08
2025-04-30 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.212560000000001e-09,680.0,263.58840000000004,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13971.1508747,15.6334015776,680.0,2658.22222222,-1e-08
2025-04-30 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.538960000000001e-09,680.0,308.6352,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14016.4935322,15.337544104800001,680.0,2514.66666667,-1e-08
2025-04-30 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.74649e-09,680.0,346.31100000000004,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14054.2832844,15.223591932000001,680.0,2371.11111111,-1e-08
2025-04-30 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.53684e-09,680.0,377.3574,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,14085.4854538,15.0678224496,680.0,2227.55555556,-1e-08
2025-04-30 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450.0,0.0,4.16929e-09,0.0,405.0054,0.0,1443.29896907,1752.57731959,721.649484536,3809.27835052,13433.2829507,14.918325564,680.0,2839.55555556,-1e-08
