datetime,BE_pp_biomass,BE_pp_gas,BE_pp_hard_coal,BE_pp_lignite,BE_pp_mixed_fuels,BE_pp_oil,BE_pp_uranium,BE_run_of_river,BE_shortage,BE_solar,BE_storage_phs_out,BE_wind,FR_BE_powerline,LU_BE_powerline,NL_BE_powerline,BE_DE_powerline,BE_FR_powerline,BE_LU_powerline,BE_NL_powerline,BE_excess,BE_load,BE_storage_phs_in,BE_storage_phs,duals
2025-01-01 00:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,151.467482508,2771.75556,4300.0,700.0,0.0,0.0,0.0,0.0,1044.22456806,0.0,9555.998474456,0.0,6381.70279721,20.138827699
2025-01-01 01:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,2855.57496,4113.26908474,0.0,0.0,0.0,0.0,0.0,636.256707352,0.0,9009.587337394001,0.0,6381.70279721,16.3124504362
2025-01-01 02:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3017.8394399999997,2981.59368248,0.0,0.0,0.0,0.0,0.0,111.861040534,0.0,8564.572081954,0.0,6381.70279721,16.3124504362
2025-01-01 03:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3164.6924400000003,2529.1008473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8370.793287311,0.0,6381.70279721,16.3124504362
2025-01-01 04:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3297.2335199999998,3481.89424578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8342.627765787001,1113.5,7383.85279721,16.3124504362
2025-01-01 05:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3419.46108,2288.97827962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8385.439359626,0.0,7383.85279721,16.3124504362
2025-01-01 06:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3526.00668,3045.82283897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8135.329518981,1113.5,8386.00279721,16.3124504362
2025-01-01 07:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3632.07012,1851.04505856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8160.115178572,0.0,8386.00279721,16.3124504362
2025-01-01 08:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,71.86829999999999,0.0,3731.9772,1829.11025922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8309.955759224,0.0,8386.00279721,16.3124504362
2025-01-01 09:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,191.2225,0.0,3728.35512,2117.8350426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8714.412662606,0.0,8386.00279721,16.3124504362
2025-01-01 10:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,265.4085,0.0,3758.79588,2632.29370923,0.0,0.0,0.0,0.0,0.0,204.488935977,0.0,9129.009153264,0.0,8386.00279721,16.3124504362
2025-01-01 11:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,401.6383,0.0,3901.06836,2660.32766717,0.0,0.0,0.0,0.0,0.0,257.535471334,0.0,9382.498855842,0.0,8386.00279721,16.3124504362
2025-01-01 12:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,311.4146,0.0,4119.12816,3837.34495401,0.0,0.0,0.0,0.0,0.0,1543.2363023,0.0,9401.651411719,0.0,8386.00279721,16.3124504362
2025-01-01 13:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,328.46169999999995,0.0,4362.34848,4110.93557283,0.0,0.0,0.0,0.0,0.0,2222.59902266,0.0,9251.810831067,4.33589911142,8389.90510641,16.3124504362
2025-01-01 14:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,163.2631,0.0,4592.0742,4255.39522491,0.0,0.0,0.0,0.0,0.0,2474.22680412,0.0,9213.505720789999,0.0,8389.90510641,16.3124504362
2025-01-01 15:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,1.7297,0.0,4818.736440000001,4300.0,25.4608932422,0.0,0.0,0.0,0.0,2474.22680412,0.0,9348.700229127,0.0,8389.90510641,20.138827699
2025-01-01 16:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4998.38808,4300.0,0.0,0.0,0.0,0.0,0.0,1936.06923984,0.0,10039.318840173,0.0,8389.90510641,20.138827699
2025-01-01 17:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5114.2182,4300.0,0.0,0.0,0.0,0.0,0.0,1818.68883329,0.0,10272.529366722,0.0,8389.90510641,20.138827699
2025-01-01 18:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,11.2063686542,5186.11296,4300.0,494.7,0.0,0.0,0.0,0.0,2474.22680412,0.0,10194.792524539,0.0,8377.45358569,20.138827699
2025-01-01 19:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5222.16324,4300.0,0.0,0.0,0.0,0.0,0.0,2240.96110395,0.0,9958.202136057,0.0,8377.45358569,16.7566666667
2025-01-01 20:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5248.02348,4250.53589418,0.0,0.0,0.0,0.0,0.0,2474.22680412,0.0,9701.332570069,0.0,8377.45358569,16.3124504362
2025-01-01 21:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5249.95212,2243.05474494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10170.006864948,0.0,8377.45358569,16.3124504362
2025-01-01 22:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5252.73924,2247.02735028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10176.766590291001,0.0,8377.45358569,16.3124504362
2025-01-01 23:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5250.09324,1531.68305738,0.0,0.0,0.0,0.0,0.0,49.2385401766,0.0,9409.537757214,0.0,8377.45358569,16.3124504362
2025-01-02 00:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5220.4992,0.0,700.0,1375.74755821,0.0,0.0,0.0,0.0,0.0,8859.746758219,1113.5,9379.60358569,16.3124504362
2025-01-02 01:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5146.37004,0.0,0.0,1704.86146277,0.0,0.0,0.0,0.0,0.0,8414.731502779001,1113.5,10381.7535857,16.3124504362
2025-01-02 02:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5033.3035199999995,0.0,700.0,861.058416782,0.0,0.0,0.0,0.0,0.0,8157.861936791,1113.5,11383.9035857,16.3124504362
2025-01-02 03:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4911.89916,0.0,0.0,1418.56761647,0.0,0.0,0.0,0.0,0.0,8214.192982793,793.273793682,12097.85,16.3124504362
2025-01-02 04:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4755.49116,0.0,700.0,1643.59694016,0.0,0.0,0.0,0.0,0.0,8662.588100166,1113.5,13100.0,16.3124504362
2025-01-02 05:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4537.3314,2333.78072748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9548.112127484,0.0,13100.0,16.3124504362
2025-01-02 06:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4253.36268,4287.46145741,0.0,0.0,0.0,0.0,0.0,1021.90499125,0.0,10195.919146168,0.0,13100.0,16.3124504362
2025-01-02 07:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3929.68044,4300.0,700.0,0.0,0.0,0.0,0.0,693.103781423,0.0,10913.576658586,0.0,13100.0,35.0655
2025-01-02 08:00:00,0.0,0.0,79.3700490765,8.5e-09,0.0,0.0,2592.5,84.5,0.0,53.5815,0.0,3617.3642400000003,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,11427.315789085,0.0,13100.0,36.15
2025-01-02 09:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,203.42839999999998,831.697381234,3456.86376,4300.0,700.0,0.0,0.0,0.0,0.0,536.628748609,0.0,11632.360792632999,0.0,12175.8917986,36.15
2025-01-02 10:00:00,0.0,0.0,294.290626138,8.5e-09,0.0,0.0,2592.5,84.5,0.0,352.0503,1113.5,3371.71548,4300.0,700.0,0.0,0.0,0.0,0.0,974.530471898,0.0,11834.025934248,0.0,10938.6695764,36.15
2025-01-02 11:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,440.64230000000003,1113.5,3321.55908,4300.0,700.0,0.0,0.0,0.0,0.0,1080.69489645,0.0,11820.506483562,0.0,9701.44735418,36.15
2025-01-02 12:00:00,0.0,0.0,241.059601964,8.5e-09,0.0,0.0,2592.5,84.5,0.0,431.6263,1009.73285688,3263.64108,4300.0,700.0,0.0,0.0,0.0,0.0,864.517505005,0.0,11758.542333846,0.0,8579.52195765,36.15
2025-01-02 13:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,388.5455,784.278123887,3184.8432000000003,4300.0,700.0,0.0,0.0,0.0,0.0,785.731278129,0.0,11597.435545766,0.0,7708.10182,36.15
2025-01-02 14:00:00,391.27969917,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,214.91400000000002,1113.5,3021.69672,4300.0,700.0,0.0,0.0,0.0,0.0,1096.22451479,0.0,11670.665904387,0.0,6470.87959778,37.2680412371
2025-01-02 15:00:00,1439.20495636,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,15.9152,1113.5,2895.41196,4300.0,700.0,0.0,0.0,0.0,0.0,1693.8112924,0.0,11795.720823971002,0.0,5233.65737556,37.2680412371
2025-01-02 16:00:00,1700.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,1113.5,2893.36572,4300.0,700.0,0.0,0.0,0.0,0.0,1061.26045747,0.0,12671.105262535999,0.0,3996.43515333,72.75
2025-01-02 17:00:00,1700.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,1113.5,2980.18392,4300.0,700.0,0.0,0.0,0.0,0.0,1091.74761147,0.0,12727.436308538,0.0,2759.21293111,72.75
2025-01-02 18:00:00,1584.45965514,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,1113.5,3089.59308,4300.0,700.0,0.0,0.0,0.0,0.0,1563.30368861,0.0,12249.749046535,0.0,1521.99070889,37.2680412371
2025-01-02 19:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,1113.5,3239.0568000000003,4300.0,700.0,0.0,0.0,0.0,0.0,736.683040252,0.0,11641.373759757,0.0,284.768486668,36.15
2025-01-02 20:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3442.4518800000005,4300.0,696.916540344,0.0,0.0,0.0,0.0,0.0,0.0,11116.368420353,0.0,284.768486668,35.0655
2025-01-02 21:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,212.82351742,3572.4175200000004,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,11462.241037429,0.0,48.2979117561,36.15
2025-01-02 22:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,43.4681205805,3670.7958,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,11391.263920589,0.0,0.0,36.15
2025-01-02 23:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3820.4359200000004,4300.0,700.0,0.0,0.0,0.0,0.0,938.744844145,0.0,10558.691075863,0.0,0.0,35.0655
2025-01-03 00:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4047.498,4300.0,494.7,0.0,0.0,0.0,0.0,626.628587756,0.0,9779.069412252,1113.5,1002.15,26.7244344495
2025-01-03 01:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4285.92612,4300.0,494.7,0.0,0.0,0.0,0.0,1194.03001074,0.0,9450.096109272,1113.5,2004.3,26.7244344495
2025-01-03 02:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4484.62308,4300.0,494.7,0.0,0.0,0.0,0.0,1687.90164552,0.0,9154.921434484,1113.5,3006.45,26.7244344495
2025-01-03 03:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4624.74348,4300.0,494.7,0.0,0.0,0.0,0.0,1791.97017703,0.0,9190.973302979999,1113.5,4008.6,26.7244344495
2025-01-03 04:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4694.1804,4300.0,494.7,0.0,0.0,0.0,0.0,1465.96316077,0.0,9586.417239237999,1113.5,5010.75,26.7244344495
2025-01-03 05:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4652.649960000001,4300.0,494.7,0.0,0.0,0.0,0.0,1583.73475013,0.0,10407.723875058999,132.891334815,5130.35220133,28.403055
2025-01-03 06:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4547.78016,4300.0,329.861027557,0.0,0.0,0.0,0.0,811.503124356,0.0,11043.138063208999,0.0,5130.35220133,32.99312895
2025-01-03 07:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4373.073600000001,4300.0,494.7,0.0,0.0,0.0,0.0,122.283134659,0.0,11722.49046535,0.0,5130.35220133,35.0655
2025-01-03 08:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,39.4695,203.406809292,4288.44276,4300.0,494.7,0.0,0.0,0.0,0.0,0.0,0.0,12003.0190693,0.0,4904.34463545,35.0655
2025-01-03 09:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,211.7241,60.3328265405,4305.4536,4300.0,494.7,0.0,0.0,0.0,0.0,0.0,0.0,12049.210526548999,0.0,4837.30816152,35.0655
2025-01-03 10:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,534.1833,0.0,4469.72904,4300.0,494.7,0.0,0.0,0.0,0.0,370.070768935,0.0,12105.541571074,0.0,4837.30816152,35.0655
2025-01-03 11:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,891.6284999999999,0.0,4646.4818399999995,4300.0,700.0,0.0,0.0,0.0,0.0,1129.84794496,0.0,12085.262395045,0.0,4837.30816152,35.0655
2025-01-03 12:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,886.1258,0.0,4791.3768,4300.0,700.0,0.0,0.0,0.0,0.0,1406.68795508,0.0,11947.814644927,0.0,4837.30816152,35.0655
2025-01-03 13:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,596.8445,0.0,4901.1093599999995,4300.0,700.0,0.0,0.0,0.0,0.0,1438.94394397,0.0,11736.009916036,0.0,4837.30816152,35.0655
2025-01-03 14:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,297.0527,0.0,4991.04984,4300.0,700.0,0.0,0.0,0.0,0.0,1260.63800891,0.0,11704.464531102001,0.0,4837.30816152,35.0655
2025-01-03 15:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,17.816399999999998,501.934615602,5035.87896,4300.0,494.7,0.0,0.0,0.0,0.0,1061.48939644,0.0,11965.840579175,0.0,4279.60303307,35.0655
2025-01-03 16:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,392.617478519,5062.3859999999995,4300.0,700.0,0.0,0.0,0.0,0.0,364.008817931,0.0,12767.994660596,0.0,3843.36139027,35.0655
2025-01-03 17:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5084.70648,4300.0,697.275213464,0.0,0.0,0.0,0.0,0.0,0.0,12758.981693472,0.0,3843.36139027,35.0655
2025-01-03 18:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5085.31212,4300.0,494.7,0.0,0.0,0.0,0.0,227.27298951,0.0,12329.739130499,0.0,3843.36139027,35.0655
2025-01-03 19:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5065.60824,4300.0,700.0,0.0,0.0,0.0,0.0,1006.59832397,0.0,11736.009916036,0.0,3843.36139027,35.0655
2025-01-03 20:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5045.2105200000005,4300.0,700.0,0.0,0.0,0.0,0.0,1231.61341827,0.0,11159.180015669,331.417086068,4141.63676774,28.403055
2025-01-03 21:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,5035.29096,4300.0,700.0,0.0,0.0,0.0,0.0,195.300030717,0.0,11471.254004553,1045.73692474,5082.8,28.403055
2025-01-03 22:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4989.915,4300.0,494.7,126.518867954,0.0,0.0,0.0,0.0,0.0,11474.633867962999,1113.5,6084.95,17.8091897828
2025-01-03 23:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4884.58068,4219.89262297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10667.973302979999,1113.5,7087.1,16.3124504362
2025-01-04 00:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4678.04568,1202.53829004,700.0,1834.39734203,0.0,0.0,0.0,0.0,0.0,9978.481312086,1113.5,8089.25,16.3124504362
2025-01-04 01:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,4311.49824,1403.6010489,700.0,1477.12992556,0.0,0.0,0.0,0.0,0.0,9455.729214463001,1113.5,9091.4,16.3124504362
2025-01-04 02:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3814.60296,1801.37924596,700.0,1361.06241619,0.0,0.0,0.0,0.0,0.0,9240.544622162,1113.5,10093.55,16.3124504362
2025-01-04 03:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3346.2844800000003,3542.88371269,700.0,0.0,0.0,0.0,0.0,0.0,0.0,9152.668192703,1113.5,11095.7,16.3124504362
2025-01-04 04:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3002.22804,4300.0,280.180427351,0.0,0.0,0.0,0.0,0.0,0.0,9145.90846736,1113.5,12097.85,16.8169592125
2025-01-04 05:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,2896.9878,4300.0,700.0,0.8745181685,0.0,0.0,0.0,0.0,0.0,9461.362318177,1113.5,13100.0,17.8732694362
2025-01-04 06:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3067.42548,4300.0,700.0,0.0,0.0,0.0,0.0,1043.09290994,0.0,9701.332570069,0.0,13100.0,35.0655
2025-01-04 07:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,3382.89924,4300.0,700.0,0.0,0.0,0.0,0.0,737.798554104,0.0,10322.100685904,0.0,13100.0,35.0655
2025-01-04 08:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,57.976800000000004,0.0,3703.35336,4300.0,494.7,0.0,0.0,0.0,0.0,425.355865129,0.0,10807.674294879,0.0,13100.0,35.0655
2025-01-04 09:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,200.7285,0.0,3933.59064,4300.0,494.7,0.0,0.0,0.0,0.0,444.585882558,0.0,11161.43325745,0.0,13100.0,35.0655
2025-01-04 10:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,253.27609999999999,0.0,4124.48484,4300.0,494.7,0.0,0.0,0.0,0.0,345.534928893,0.0,11503.926011116,0.0,13100.0,35.0655
2025-01-04 11:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,253.8347,0.0,4219.3998,4300.0,494.7,0.0,0.0,0.0,0.0,386.930686149,0.0,11558.00381386,0.0,13100.0,35.0655
2025-01-04 12:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,238.00279999999998,0.0,4176.19356,4300.0,494.7,0.0,0.0,0.0,0.0,427.035185989,0.0,11458.861174019,0.0,13100.0,35.0655
2025-01-04 13:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,157.18710000000002,0.0,3993.91944,4300.0,494.7,0.0,0.0,0.0,0.0,455.740178844,0.0,11167.066361164001,0.0,13100.0,35.0655
2025-01-04 14:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,57.4819,0.0,3777.0768000000003,4300.0,494.7,0.0,0.0,0.0,0.0,252.981049523,0.0,11053.277650485,0.0,13100.0,35.0655
2025-01-04 15:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,2.2589,0.0,3633.65772,4300.0,605.974303595,0.0,0.0,0.0,0.0,0.0,0.0,11218.890923604,0.0,13100.0,35.1664313297
2025-01-04 16:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,835.476388521,3490.74432,4300.0,700.0,0.0,0.0,0.0,0.0,320.536116229,0.0,12031.184592301,0.0,12171.6929016,36.15
2025-01-04 17:00:00,0.0,0.0,234.670952839,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,1113.5,3233.1826800000003,4300.0,700.0,0.0,0.0,0.0,0.0,84.0881867149,0.0,12174.265446133,0.0,10934.4706794,36.15
2025-01-04 18:00:00,0.0,0.0,92.6097350575,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,1113.5,2901.3448799999996,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,11784.454615066,0.0,9697.2484572,36.15
2025-01-04 19:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,689.568443339,2529.7347600000003,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,11244.803203347,0.0,8931.06129793,36.15
2025-01-04 20:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,487.36941803,2223.8277599999997,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,10736.697178039,0.0,8389.53972234,36.15
2025-01-04 21:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,873.844031045,2030.0053200000002,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,10929.349351053,0.0,7418.60191007,36.15
2025-01-04 22:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,968.14032555,1927.82268,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,10921.463005558,0.0,6342.89043724,36.15
2025-01-04 23:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,227.740689056,1997.8828800000001,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,10251.123569064,0.0,6089.84522718,36.15
2025-01-05 00:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,2192.35212,4300.0,700.0,0.0,0.0,0.0,0.0,222.097352683,0.0,9647.254767325001,0.0,6089.84522718,35.0655
2025-01-05 01:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,2329.9147199999998,4300.0,700.0,0.0,0.0,0.0,0.0,844.10694003,0.0,9162.807779978999,0.0,6089.84522718,35.0655
2025-01-05 02:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,2391.50772,4300.0,700.0,0.0,0.0,0.0,0.0,616.68043669,0.0,8955.50953465,496.317748668,6536.53120098,29.2815
2025-01-05 03:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,2264.89956,4300.0,700.0,0.0,0.0,0.0,0.0,486.101518438,0.0,8905.938215468,549.859826103,7031.40504447,29.2815
2025-01-05 04:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,2106.13956,4300.0,700.0,0.0,0.0,0.0,0.0,496.264460936,0.0,8905.938215468,380.936883605,7374.24823972,29.2815
2025-01-05 05:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,1997.50656,4300.0,700.0,0.0,0.0,0.0,0.0,551.130510458,0.0,9123.376049550001,0.0,7374.24823972,35.0655
2025-01-05 06:00:00,0.0,0.0,0.0,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,1867.0176000000001,4300.0,700.0,0.0,0.0,0.0,0.0,392.476028935,0.0,9151.541571074,0.0,7374.24823972,35.0655
2025-01-05 07:00:00,0.0,0.0,231.366401011,8.5e-09,0.0,0.0,2592.5,84.5,0.0,0.0,0.0,1680.30408,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,9588.670481019,0.0,7374.24823972,36.15
2025-01-05 08:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,79.5711,364.181255639,1513.73544,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,9982.987795648,0.0,6969.60240012,36.15
2025-01-05 09:00:00,0.0,0.0,18.1039458885,8.5e-09,0.0,0.0,2592.5,84.5,0.0,241.7562,1113.5,1372.0097999999998,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,10422.369945897,0.0,5732.3801779,36.15
2025-01-05 10:00:00,0.0,0.0,348.5,8.5e-09,0.0,0.0,2592.5,84.5,0.0,435.1788,1041.72586418,1392.01944,4300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,10894.424104185999,0.0,4574.90699548,36.15
