datetime,AT_CZ_powerline,CZ_pp_biomass,CZ_pp_gas,CZ_pp_hard_coal,CZ_pp_lignite,CZ_pp_mixed_fuels,CZ_pp_oil,CZ_pp_uranium,CZ_run_of_river,CZ_shortage,CZ_solar,CZ_storage_phs_out,CZ_wind,DE_CZ_powerline,PL_CZ_powerline,CZ_AT_powerline,CZ_DE_powerline,CZ_PL_powerline,CZ_excess,CZ_load,CZ_storage_phs_in,CZ_storage_phs,duals
2025-01-01 10:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,2388.77073426,162.5,0.0,704.44872,0.0,136.66320000000002,0.0,0.0,0.0,0.0,824.742268041,0.0,7166.140386216,0.0,14649.6353006,15.8230769231
2025-01-01 11:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,2506.04154119,162.5,0.0,723.04128,0.0,122.39856,0.0,0.0,0.0,0.0,824.742268041,0.0,7287.739113144001,0.0,14649.6353006,15.8230769231
2025-01-01 12:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,578.03094,0.0,105.90696,0.0,0.0,0.0,0.0,824.742268041,0.0,7350.8769138,431.318718159,15037.8221469,15.8230769231
2025-01-01 13:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,348.22188,0.0,90.9612,0.0,0.0,0.0,47.4268928788,824.742268041,0.0,7490.01391908,0.0,15037.8221469,15.8230769231
2025-01-01 14:00:00,293.017876545,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,76.61322,0.0,94.61664,0.0,0.0,0.0,0.0,824.742268041,0.0,7562.505468504,0.0,15037.8221469,17.3370713531
2025-01-01 15:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,581.096482809,116.99495999999999,0.0,0.0,0.0,0.0,824.742268041,0.0,7796.349174767999,0.0,14392.1593882,19.534662868
2025-01-01 16:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,730.513120809,144.13032,0.0,0.0,0.0,0.0,824.742268041,0.0,7972.901172768,0.0,13580.4781429,19.534662868
2025-01-01 17:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,675.003500481,168.07104,0.0,0.0,0.0,0.0,824.742268041,0.0,7941.33227244,0.0,12830.4742535,19.534662868
2025-01-01 18:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,600.150149409,187.97111999999998,0.0,0.0,0.0,0.0,824.742268041,0.0,7886.379001368,0.0,12163.6407541,19.534662868
2025-01-01 19:00:00,467.054936865,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,204.14448000000002,0.0,0.0,0.0,0.0,824.742268041,0.0,7769.457148824001,0.0,12163.6407541,17.2749140893
2025-01-01 20:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,216.47807999999998,53.6793801932,0.0,0.0,0.0,824.742268041,0.0,7368.415192152001,0.0,12163.6407541,16.8169592125
2025-01-01 21:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,223.86024,0.0,0.0,0.0,0.0,824.742268041,0.0,7113.525552336,208.592419623,12351.3739318,15.8230769231
2025-01-01 22:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,228.75984,0.0,0.0,0.0,0.0,824.742268041,0.0,6747.560151192,579.457420767,12872.8856105,15.8230769231
2025-01-01 23:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,233.10288,0.0,0.0,0.0,0.0,824.742268041,0.0,6597.900179136,733.460432823,13533.0,15.8230769231
2025-01-02 00:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,240.68664,951.532362705,0.0,0.0,0.0,824.742268041,0.0,6632.976734664,1657.5,15024.75,15.8230769231
2025-01-02 01:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,2062.15759759,162.5,0.0,0.0,0.0,248.80031999999997,2000.0,0.0,0.0,0.0,824.742268041,0.0,6589.715649552,1657.5,16516.5,15.8230769231
2025-01-02 02:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,1839.07493131,162.5,0.0,0.0,0.0,253.23912,2000.0,0.0,0.0,0.0,824.742268041,0.0,6371.071783272,1657.5,18008.25,15.8230769231
2025-01-02 03:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,1881.64271842,162.5,0.0,0.0,0.0,252.76319999999998,2000.0,0.0,0.0,0.0,824.742268041,0.0,6413.163650376,1657.5,19500.0,15.8230769231
2025-01-02 04:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,1511.5293727,162.5,0.0,0.0,0.0,256.26312,1177.97005743,0.0,0.0,0.0,824.742268041,0.0,6882.0202820879995,0.0,19500.0,15.8230769231
2025-01-02 05:00:00,376.924300161,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,259.19856,0.0,0.0,0.0,0.0,824.742268041,0.0,7734.38059212,0.0,19500.0,16.8169592125
2025-01-02 06:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,258.8868,946.645486425,0.0,0.0,0.0,824.742268041,0.0,8303.790018384,0.0,19500.0,16.8169592125
2025-01-02 07:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,28.02348,0.0,256.65767999999997,1230.69403731,0.0,0.0,0.0,824.742268041,0.0,8613.632929272,0.0,19500.0,17.3370713531
2025-01-02 08:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,143.37018,0.0,249.73847999999998,530.323804385,0.0,0.0,0.0,824.742268041,0.0,9021.690196344,0.0,19500.0,31.5038099507
2025-01-02 09:00:00,1000.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,264.76344,0.0,239.94791999999998,314.717922881,0.0,0.0,0.0,824.742268041,0.0,9325.68701484,0.0,19500.0,34.013535
2025-01-02 10:00:00,0.0,109.555672473,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,398.9322,1657.5,229.80888,0.0,0.0,0.0,0.0,824.742268041,0.0,9494.054484432,0.0,17658.3333333,34.013535
2025-01-02 11:00:00,1000.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,473.7033,423.988050977,218.71944000000002,0.0,0.0,0.0,0.0,824.742268041,0.0,9622.668522936001,0.0,17187.2354989,34.013535
2025-01-02 12:00:00,449.95029471,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,417.78792,973.878842043,205.80984,0.0,0.0,0.0,0.0,824.742268041,0.0,9553.684628712,0.0,16105.1478966,34.013535
2025-01-02 13:00:00,517.42153193,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,216.83465999999999,855.833171699,195.60240000000002,302.65778222,0.0,0.0,0.0,824.742268041,0.0,9594.607277808,0.0,15154.2221503,34.013535
2025-01-02 14:00:00,1000.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,31.35276,892.494566177,196.07111999999998,0.0,0.0,0.0,0.0,824.742268041,0.0,9626.176178136,0.0,14162.5615212,34.013535
2025-01-02 15:00:00,269.323112121,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,1657.5,219.98736,0.0,0.0,0.0,0.0,824.742268041,0.0,9653.06820408,0.0,12320.8948546,34.013535
2025-01-02 16:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,1657.5,245.33712,0.0,0.0,0.0,0.0,510.615803688,0.0,9723.221316312,0.0,10479.2281879,35.0655
2025-01-02 17:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,1657.5,260.98488,0.0,0.0,0.0,679.431190944,0.0,0.0,9570.053689056,0.0,8637.56152123,35.0655
2025-01-02 18:00:00,33.8908481612,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,1657.5,267.17544,0.0,0.0,0.0,0.0,824.742268041,0.0,9464.82402012,0.0,6795.89485456,34.1114383898
2025-01-02 19:00:00,1000.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,368.451998105,263.90232,0.0,0.0,0.0,0.0,824.742268041,0.0,9138.612050064,0.0,6386.50374555,34.013535
2025-01-02 20:00:00,881.676638457,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,256.09824000000003,0.0,0.0,0.0,0.0,824.742268041,0.0,8644.032610416001,0.0,6386.50374555,34.013535
2025-01-02 21:00:00,377.809050057,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,240.83280000000002,0.0,0.0,0.0,0.0,824.742268041,0.0,8124.899582016,0.0,6386.50374555,34.013535
2025-01-02 22:00:00,133.41334751,175.074250507,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,217.72871999999998,0.0,0.0,0.0,0.0,824.742268041,0.0,7624.474049975999,0.0,6386.50374555,34.013535
2025-01-02 23:00:00,3.37679076924,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,194.28911999999997,0.0,0.0,0.0,0.0,824.742268041,0.0,7295.923642728,0.0,6386.50374555,31.5038099507
2025-01-03 00:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,173.36088,0.0,0.0,0.0,0.0,824.742268041,0.0,7315.800358271999,955.818253687,7246.74017387,27.55096335
2025-01-03 01:00:00,263.099446896,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,157.28472,0.0,0.0,0.0,0.0,824.742268041,0.0,7222.262875296001,296.379023559,7513.48129507,27.55096335
2025-01-03 02:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,143.81424,0.0,0.0,0.0,0.0,824.742268041,0.0,7000.111353816,1241.96061814,8631.2458514,27.55096335
2025-01-03 03:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,136.6416,0.0,0.0,0.0,0.0,824.742268041,0.0,7015.311194976,219.588136983,8828.87517469,27.55096335
2025-01-03 04:00:00,133.995441009,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,134.9928,0.0,0.0,0.0,0.0,824.742268041,0.0,7367.245972968,0.0,8828.87517469,27.55096335
2025-01-03 05:00:00,883.478139657,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,136.1484,0.0,0.0,0.0,0.0,824.742268041,0.0,8117.884271616,0.0,8828.87517469,29.2815
2025-01-03 06:00:00,925.976948217,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,140.47560000000001,0.0,0.0,0.0,0.0,824.742268041,0.0,8572.710280176,0.0,8828.87517469,34.013535
2025-01-03 07:00:00,1000.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,45.76842,90.8216373052,146.16792,0.0,0.0,0.0,0.0,824.742268041,0.0,8789.015709264,0.0,8727.96224435,34.013535
2025-01-03 08:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,226.8837,1229.59613017,150.15168,0.0,0.0,0.0,0.0,824.742268041,0.0,9112.889242128,0.0,7361.74432194,34.013535
2025-01-03 09:00:00,1000.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,481.50936,150.383200577,141.9372,0.0,0.0,0.0,0.0,824.742268041,0.0,9280.087492536,0.0,7194.65187685,34.013535
2025-01-03 10:00:00,966.323326521,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,697.10166,0.0,137.2968,0.0,0.0,0.0,0.0,824.742268041,0.0,9306.979518479999,0.0,7194.65187685,34.013535
2025-01-03 11:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,732.59766,0.0,142.9992,277.002437441,0.0,0.0,0.0,824.742268041,0.0,9250.8570294,0.0,7194.65187685,31.5038099507
2025-01-03 12:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,586.4031,0.0,162.80064000000002,408.072431825,0.0,0.0,0.0,824.742268041,0.0,9255.533903784,0.0,7194.65187685,31.5038099507
2025-01-03 13:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,343.98684,0.0,196.29936,646.220434961,0.0,0.0,0.0,824.742268041,0.0,9284.76436692,0.0,7194.65187685,31.5038099507
2025-01-03 14:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,90.34649999999999,0.0,234.47735999999998,959.897131145,0.0,0.0,0.0,824.742268041,0.0,9382.978723103999,0.0,7194.65187685,31.5038099507
2025-01-03 15:00:00,1000.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,734.868346841,272.80512,0.0,0.0,0.0,0.0,824.742268041,0.0,9513.931198799999,0.0,6378.13149147,34.013535
2025-01-03 16:00:00,1000.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,901.549663193,300.21408,0.0,0.0,0.0,0.0,824.742268041,0.0,9708.021475152,0.0,5376.40964348,34.013535
2025-01-03 17:00:00,72.8907987452,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,1657.5,315.86688,0.0,0.0,0.0,0.0,824.742268041,0.0,9552.515410704,0.0,3534.74297681,34.013535
2025-01-03 18:00:00,1000.0,34.987195673,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,328.67712,910.533708696,0.0,0.0,0.0,824.742268041,0.0,9372.455756328,0.0,3534.74297681,34.013535
2025-01-03 19:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,336.13488,666.804445385,0.0,0.0,0.0,824.742268041,0.0,9101.197057344001,0.0,3534.74297681,27.55096335
2025-01-03 20:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,346.62167999999997,88.0774383052,0.0,0.0,0.0,824.742268041,0.0,8532.956850264,0.0,3534.74297681,27.55096335
2025-01-03 21:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,362.196,0.0,0.0,0.0,0.0,824.742268041,0.0,8038.377410616,422.076321343,3914.61166602,27.55096335
2025-01-03 22:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,374.24015999999995,1809.47615802,0.0,0.0,0.0,824.742268041,0.0,7624.474049975999,1657.5,5406.36166602,17.2749140893
2025-01-03 23:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,371.63664,1263.71618648,0.0,0.0,0.0,824.742268041,0.0,7076.11055844,1657.5,6898.11166602,16.3124504362
2025-01-04 00:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,2244.94368931,162.5,0.0,0.0,0.0,359.48807999999997,2000.0,0.0,0.0,0.0,824.742268041,0.0,6883.189501272,1657.5,8389.86166602,15.8230769231
2025-01-04 01:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,2331.20945278,162.5,0.0,0.0,0.0,334.02168,2000.0,0.0,0.0,0.0,824.742268041,0.0,6943.988864736,1657.5,9881.61166602,15.8230769231
2025-01-04 02:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,302.25527999999997,1181.09913723,0.0,0.0,0.0,824.742268041,0.0,6924.112149191999,1657.5,11373.361666,15.8230769231
2025-01-04 03:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,251.2836,1209.85566567,0.0,0.0,0.0,824.742268041,0.0,6901.896997632,1657.5,12865.111666,15.8230769231
2025-01-04 04:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,181.15632,1250.75248254,0.0,0.0,0.0,824.742268041,0.0,6872.666534495999,1657.5,14356.861666,16.8169592125
2025-01-04 05:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,120.38759999999999,1601.48739788,0.0,0.0,0.0,824.742268041,0.0,7162.63272984,1657.5,15848.611666,17.3370713531
2025-01-04 06:00:00,229.040534073,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,93.73176,0.0,0.0,0.0,0.0,824.742268041,0.0,7421.030026032,0.0,15848.611666,27.55096335
2025-01-04 07:00:00,296.59302202,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,12.76326,0.0,93.97656,148.606283933,0.0,0.0,0.0,824.742268041,0.0,7650.196857911999,0.0,15848.611666,31.5038099507
2025-01-04 08:00:00,506.543926257,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,86.12676,0.0,108.98568,0.0,0.0,0.0,0.0,824.742268041,0.0,8207.914098216,0.0,15848.611666,34.013535
2025-01-04 09:00:00,77.6429055812,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,178.77438,760.960984452,127.41192000000001,0.0,0.0,0.0,0.0,824.742268041,0.0,8651.047921992,0.0,15003.0994611,34.013535
2025-01-04 10:00:00,199.594359025,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,234.4725,667.323319928,163.82952,0.0,0.0,0.0,0.0,824.742268041,0.0,8771.477430912,0.0,14261.6291056,34.013535
2025-01-04 11:00:00,788.089950201,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,236.19528000000003,0.0,216.38088,0.0,0.0,0.0,0.0,824.742268041,0.0,8746.92384216,0.0,14261.6291056,34.013535
2025-01-04 12:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,183.35214,797.120290185,275.39352,0.0,0.0,0.0,0.0,824.742268041,0.0,8762.123682144,0.0,13375.9398943,34.013535
2025-01-04 13:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,97.68438,757.932279945,328.92696,0.0,0.0,0.0,0.0,824.742268041,0.0,8690.801351904,0.0,12533.7929166,34.013535
2025-01-04 14:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,14.13414,867.820277793,368.06544,0.0,0.0,0.0,0.0,824.742268041,0.0,8756.277589752,0.0,11569.5481635,34.013535
2025-01-04 15:00:00,1000.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,54.4177037452,382.67712,0.0,0.0,0.0,0.0,824.742268041,0.0,8943.352555704,0.0,11509.0840482,34.013535
2025-01-04 16:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,1074.0380373,384.10272,0.0,0.0,0.0,0.0,824.742268041,0.0,8964.398489256,0.0,10315.7084512,34.013535
2025-01-04 17:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,916.426217289,381.53159999999997,0.0,0.0,0.0,0.0,824.742268041,0.0,8804.215549248,0.0,9297.45709865,34.013535
2025-01-04 18:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,735.667874505,374.04576,0.0,0.0,0.0,0.0,824.742268041,0.0,8615.971366464,0.0,8480.0483492,34.013535
2025-01-04 19:00:00,508.699754673,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,361.32408000000004,0.0,0.0,0.0,0.0,824.742268041,0.0,8376.281566632,0.0,8480.0483492,34.013535
2025-01-04 20:00:00,175.093216515,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,342.9036,198.802122654,0.0,0.0,0.0,824.742268041,0.0,7815.056671128,0.0,8480.0483492,31.5038099507
2025-01-04 21:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,84.4526006732,328.34952,0.0,0.0,0.0,0.0,824.742268041,0.0,7511.059852632,0.0,8386.21212623,34.013535
2025-01-04 22:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,313.24896,0.0,0.0,0.0,261.735366087,824.742268041,0.0,7149.7713258720005,0.0,8386.21212623,29.6419347826
2025-01-04 23:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,289.70928000000004,0.0,0.0,0.0,0.0,824.742268041,0.0,6772.113739944,615.853272015,8940.48007104,27.55096335
2025-01-05 00:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,263.21184,0.0,0.0,0.0,0.0,682.878171959,0.0,6601.407834336001,901.925833705,9752.21332138,27.55096335
2025-01-05 01:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,237.6396,0.0,0.0,0.0,0.0,276.26739732,0.0,6672.730164576,1211.6420381,10842.6911557,27.55096335
2025-01-05 02:00:00,341.142570249,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,212.09904,0.0,0.0,0.0,0.0,226.687523505,0.0,6592.054086744,1657.5,12334.4411557,27.55096335
2025-01-05 03:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,186.30576,0.0,0.0,0.0,0.0,398.353470722,0.0,6546.454563263999,1164.49772601,13382.4891091,27.55096335
2025-01-05 04:00:00,893.110299417,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,158.80248,0.0,0.0,0.0,0.0,824.742268041,0.0,6492.670511376,1657.5,14874.2391091,27.55096335
2025-01-05 05:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,137.15424,0.0,0.0,0.0,0.0,824.742268041,0.0,6670.39172856,565.020243399,15382.7573281,27.55096335
2025-01-05 06:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,0.0,0.0,124.88472,0.0,0.0,0.0,0.0,824.742268041,0.0,6898.389341255999,324.753110703,15675.0351278,27.55096335
2025-01-05 07:00:00,0.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,10.896659999999999,0.0,120.99096,0.0,0.0,0.0,0.0,824.742268041,0.0,7141.586796288,88.5585556708,15754.7378279,27.55096335
2025-01-05 08:00:00,478.888554057,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,73.13705999999999,0.0,121.51224,0.0,0.0,0.0,0.0,824.742268041,0.0,7771.795586016,0.0,15754.7378279,31.5038099507
2025-01-05 09:00:00,562.825504761,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,135.3897,0.0,132.05519999999999,0.0,0.0,0.0,0.0,824.742268041,0.0,8336.52813672,0.0,15754.7378279,34.013535
2025-01-05 10:00:00,785.617997313,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,181.39679999999998,0.0,140.3604,0.0,0.0,0.0,0.0,824.742268041,0.0,8613.632929272,0.0,15754.7378279,34.013535
2025-01-05 11:00:00,0.0,408.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,195.2892,704.600559465,142.0092,0.0,0.0,0.0,0.0,824.742268041,0.0,8548.156691424,0.0,14971.8483174,34.013535
2025-01-05 12:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,134.49006,0.0,142.39007999999998,177.695693849,0.0,0.0,0.0,824.742268041,0.0,8552.833565808,0.0,14971.8483174,31.5038099507
2025-01-05 13:00:00,1000.0,0.0,0.0,0.0,4598.5,0.0,0.0,3162.0,162.5,0.0,57.26484000000001,0.0,145.3032,207.577489553,0.0,0.0,0.0,824.742268041,0.0,8508.403261512,0.0,14971.8483174,31.5038099507
