datetime,R1_R2_powerline,R2_R1_powerline,R2_excess,R2_load,R2_pp_biomass,R2_pp_gas,R2_pp_hard_coal,R2_pp_lignite,R2_pp_mixed_fuels,R2_pp_oil,R2_pp_uranium,R2_run_of_river,R2_shortage,R2_solar,R2_storage_phs_in,R2_storage_phs_level,R2_storage_phs_out,R2_wind,duals
2030-01-03 22:00:00,0.0,7948.492562,0.0,15537.757437999999,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,0.0,0.0,8486.25,31.8418729024053
2030-01-03 23:00:00,0.0,7521.89658041237,0.0,14445.46148,0.0,0.0,0.0,3760.24806041237,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,765.0,0.0,8307.11,21.1792305263158
2030-01-04 00:00:00,0.0,6586.73294896907,0.0,13511.823036,0.0,0.0,0.0,2242.69598496907,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,1530.0,0.0,7955.860000000001,21.1792305263158
2030-01-04 01:00:00,0.0,6002.0722056701,0.0,12803.966438000001,0.0,0.0,0.0,1573.55864367011,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,2295.0,0.0,7332.4800000000005,21.1792305263158
2030-01-04 02:00:00,0.0,5613.43429226804,0.0,12512.585812000001,0.0,0.0,0.0,1738.60010426804,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,3060.0,0.0,6487.42,21.1792305263158
2030-01-04 03:00:00,0.0,6286.93601649484,0.0,12393.592678,0.0,0.0,0.0,3089.56869449484,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,3825.0,0.0,5690.96,21.1792305263158
2030-01-04 04:00:00,0.0,7534.77484072165,0.0,12384.439359999998,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,186.61579927835,3992.95421935051,0.0,5105.83,26.5896052071632
2030-01-04 05:00:00,0.0,7115.255798,0.0,12811.594202,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,3992.95421935051,0.0,4926.849999999999,31.8418729024053
2030-01-04 06:00:00,0.0,7080.173006,0.0,13136.536994000002,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,3992.95421935051,0.0,5216.71,31.8418729024053
2030-01-04 07:00:00,0.0,8643.72440309278,0.0,13977.116704000002,0.0,0.0,1017.61110709279,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,3048.50977490607,850.0,5753.2300000000005,32.8266730952632
2030-01-04 08:00:00,0.0,9622.97360979381,0.0,14634.630054,0.0,0.0,1991.06366379381,4250.0,0.0,0.0,4250.0,6500.0,0.0,118.32000000000001,0.0,2104.06533046163,850.0,6298.22,32.8266730952632
2030-01-04 09:00:00,0.0,9895.26552474227,0.0,15113.6537,0.0,0.0,2059.48922474227,4250.0,0.0,0.0,4250.0,6500.0,0.0,409.65000000000003,0.0,1159.62088601718,850.0,6689.78,32.8266730952632
2030-01-04 10:00:00,0.0,9870.74399072165,0.0,15577.421816000002,0.0,0.0,2066.84580672165,4250.0,0.0,0.0,4250.0,6500.0,0.0,516.89,0.0,215.176441572737,850.0,7014.43,32.8266730952632
2030-01-04 11:00:00,0.0,8747.78544587629,0.0,15650.64836,0.0,0.0,1510.89500846082,4250.0,0.0,0.0,4250.0,6500.0,0.0,518.03,0.0,0.0,193.658797415464,7175.85,32.8266730952632
2030-01-04 12:00:00,0.0,7873.40195773196,0.0,15516.399694,0.0,0.0,801.711651731958,4250.0,0.0,0.0,4250.0,6500.0,0.0,485.71999999999997,0.0,0.0,0.0,7102.37,32.8266730952632
2030-01-04 13:00:00,0.0,6991.888536,0.0,15121.281464,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,320.79,0.0,0.0,0.0,6792.38,31.8418729024053
2030-01-04 14:00:00,0.0,6670.26782216495,0.0,14967.20061,0.0,0.0,96.5584321649494,4250.0,0.0,0.0,4250.0,6500.0,0.0,117.31,0.0,0.0,0.0,6423.6,32.8266730952632
2030-01-04 15:00:00,0.0,7687.4558314433,0.0,15191.456904,0.0,0.0,1694.6127354433,4250.0,0.0,0.0,4250.0,6500.0,0.0,4.609999999999999,0.0,0.0,0.0,6179.69,32.8266730952632
2030-01-04 16:00:00,0.0,7592.87802474227,0.0,16291.380626,0.0,0.0,2947.61865074227,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,0.0,0.0,5936.639999999999,32.8266730952632
2030-01-04 17:00:00,0.0,6023.72988298969,0.0,16485.125858,0.0,0.0,2010.24574098969,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,0.0,0.0,5498.610000000001,32.8266730952632
2030-01-04 18:00:00,0.0,4813.13059278351,0.0,15957.284516000002,0.0,0.0,836.155108783512,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,0.0,0.0,4934.259999999999,32.8266730952632
2030-01-04 19:00:00,0.0,4075.725378,0.0,15226.544622,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,0.0,0.0,4302.27,31.8418729024053
2030-01-04 20:00:00,0.0,4243.499786,0.0,14538.520213999998,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,0.0,0.0,3782.02,31.8418729024053
2030-01-04 21:00:00,0.0,3653.000222,0.0,14799.389778,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,0.0,0.0,3452.3900000000003,31.8418729024053
2030-01-04 22:00:00,0.0,3489.899092,0.0,14788.710908000001,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,0.0,0.0,3278.61,31.8418729024053
2030-01-04 23:00:00,0.0,2986.90679948454,0.0,13881.006864,0.0,0.0,0.0,3570.15366348454,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,765.0,0.0,3397.76,21.1792305263158
2030-01-05 00:00:00,0.0,1868.79957422681,0.0,13063.31045,0.0,0.0,0.0,1303.62002422681,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,1530.0,0.0,3728.49,21.1792305263158
2030-01-05 01:00:00,0.0,1597.88412783505,0.0,12407.322654,0.0,0.0,0.0,142.766781835052,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,2295.0,0.0,3962.44,21.1792305263158
2030-01-05 02:00:00,0.0,1840.5691,0.0,12126.6209,0.0,0.0,0.0,0.0,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,3060.0,0.0,4067.19,20.5438536105263
2030-01-05 03:00:00,0.0,2007.39514690722,0.0,12059.496568,0.0,0.0,0.0,315.021714907218,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,3825.0,0.0,3851.87,21.1792305263158
2030-01-05 04:00:00,0.0,2973.00473298969,0.0,12059.496568,0.0,0.0,0.0,1550.63130098969,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,4590.0,0.0,3581.87,21.1792305263158
2030-01-05 05:00:00,0.0,4165.97543505155,0.0,12353.928300000001,0.0,0.0,0.0,3222.78373505155,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,5355.0,0.0,3397.1200000000003,21.1792305263158
2030-01-05 06:00:00,0.0,5783.132876,0.0,12392.067124,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,5355.0,0.0,3175.2000000000003,31.8418729024053
2030-01-05 07:00:00,0.0,4873.678306,0.0,12983.981694,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,5355.0,0.0,2857.6600000000003,31.8418729024053
2030-01-05 08:00:00,0.0,5644.39672164948,0.0,13517.925248,0.0,0.0,575.551969649483,4250.0,0.0,0.0,4250.0,6500.0,0.0,162.39,0.0,4410.55555555556,850.0,2574.38,32.8266730952632
2030-01-05 09:00:00,0.0,7202.81290463918,0.0,14112.890922,0.0,0.0,2638.97382663918,4250.0,0.0,0.0,4250.0,6500.0,0.0,493.38,0.0,3466.11111111111,850.0,2333.35,32.8266730952632
2030-01-05 10:00:00,0.0,7845.66713298969,0.0,14752.097635999999,0.0,0.0,3567.14559570866,4250.0,0.0,0.0,4250.0,6500.0,0.0,888.12,0.0,2604.8675852433,775.119173281033,2367.38,32.8266730952632
2030-01-05 11:00:00,0.0,7031.38462422681,0.0,15070.938216,0.0,0.0,2882.10284022681,4250.0,0.0,0.0,4250.0,6500.0,0.0,1592.0200000000002,0.0,2604.8675852433,0.0,2628.2,32.8266730952632
2030-01-05 12:00:00,0.0,6490.35370515464,0.0,14913.806254,0.0,0.0,1287.15995915464,4250.0,0.0,0.0,4250.0,6500.0,0.0,2141.7,0.0,2604.8675852433,0.0,2975.3,32.8266730952632
2030-01-05 13:00:00,0.0,6093.63313762886,0.0,14527.841342000002,0.0,0.0,579.714479628866,4250.0,0.0,0.0,4250.0,6500.0,0.0,1675.44,0.0,2604.8675852433,0.0,3366.3199999999997,32.8266730952632
2030-01-05 14:00:00,0.0,6541.86894639175,0.0,14419.527078000001,0.0,0.0,1147.49602439175,4250.0,0.0,0.0,4250.0,6500.0,0.0,844.92,0.0,2604.8675852433,0.0,3968.9799999999996,32.8266730952632
2030-01-05 15:00:00,0.0,8480.25419278351,0.0,14619.374523999999,0.0,0.0,3287.89871678351,4250.0,0.0,0.0,4250.0,6500.0,0.0,42.589999999999996,0.0,2604.8675852433,0.0,4769.14,32.8266730952632
2030-01-05 16:00:00,0.0,8904.88834175257,0.0,15919.145690000001,0.0,0.0,4168.97403175258,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,2604.8675852433,0.0,5655.0599999999995,32.8266730952632
2030-01-05 17:00:00,0.0,8544.23945206186,0.0,16454.614798,0.0,0.0,3598.73425006186,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,2604.8675852433,0.0,6400.12,32.8266730952632
2030-01-05 18:00:00,0.0,7451.06213247423,0.0,16196.796337999998,0.0,0.0,1715.42847047422,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,2604.8675852433,0.0,6932.43,32.8266730952632
2030-01-05 19:00:00,0.0,6797.01489,0.0,15600.30511,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,2604.8675852433,0.0,7397.32,31.8418729024053
2030-01-05 20:00:00,0.0,7985.904692,0.0,14814.645308000001,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,2604.8675852433,0.0,7800.55,31.8418729024053
2030-01-05 21:00:00,0.0,8231.92817,0.0,14901.60183,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,6500.0,0.0,0.0,0.0,2604.8675852433,0.0,8133.53,31.8418729024053
2030-01-05 22:00:00,0.0,7615.85623298969,0.0,14645.308924,0.0,0.0,0.0,4043.66515698969,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,3369.8675852433,0.0,8317.5,21.1792305263158
2030-01-05 23:00:00,0.0,6329.37890051547,0.0,13647.597253999998,0.0,0.0,0.0,1689.20615451546,0.0,0.0,4250.0,6500.0,0.0,0.0,850.0,4134.8675852433,0.0,8387.77,21.1792305263158
