datetime,R1_R2_powerline,R1_excess,R1_load,R1_pp_biomass,R1_pp_gas,R1_pp_hard_coal,R1_pp_lignite,R1_pp_mixed_fuels,R1_pp_oil,R1_pp_uranium,R1_run_of_river,R1_shortage,R1_solar,R1_wind,R2_R1_powerline,duals
2030-01-01 17:00:00,0.0,0.0,7070.002614999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1024.8300000000002,2795.172615,-1.0309278763998e-08
2030-01-01 18:00:00,0.0,0.0,6811.960596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1080.285,2481.675596,-1.0309278763998e-08
2030-01-01 19:00:00,0.0,0.0,6406.590533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1125.595,2030.995533,-1.0309278763998e-08
2030-01-01 20:00:00,0.0,0.0,6097.986225999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1167.6699999999998,1680.316226,-1.0309278763998e-08
2030-01-01 21:00:00,0.0,0.0,6159.009677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1310.315,1598.694677,-1.0309278763998e-08
2030-01-01 22:00:00,0.0,0.0,5671.693837000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1525.3249999999998,896.368837000001,-1.0309278763998e-08
2030-01-01 23:00:00,0.0,0.0,5359.602476000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1778.98,330.622476000001,-1.0309278763998e-08
2030-01-02 00:00:00,0.0,127.949329,5163.455671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,2041.405,0.0,-9.99999372197635e-09
2030-01-02 01:00:00,0.0,469.680339,5034.434661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,2254.115,0.0,-9.99999372197635e-09
2030-01-02 02:00:00,0.0,692.516153,4982.128847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,2424.645,0.0,-9.99999372197635e-09
2030-01-02 03:00:00,0.0,655.81084,5194.8391599999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,2600.65,0.0,-9.99999372197635e-09
2030-01-02 04:00:00,0.0,267.551646000001,5817.278353999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,2834.83,0.0,-9.99999372197635e-09
2030-01-02 05:00:00,0.0,0.0,6566.123267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,3050.2000000000003,265.923266999999,-1.0309278763998e-08
2030-01-02 06:00:00,0.0,0.0,7317.583471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,3212.42,855.163471,-1.0309278763998e-08
2030-01-02 07:00:00,0.0,0.0,7625.316014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,120.38,3326.525,928.411014,-1.0309278763998e-08
2030-01-02 08:00:00,0.0,0.0,7838.026327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,513.8249999999999,3361.2,713.001327,-1.0309278763998e-08
2030-01-02 09:00:00,0.0,0.0,7953.970883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,974.575,3244.37,485.025883,-1.0309278763998e-08
2030-01-02 10:00:00,0.0,0.0,7907.767413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1339.135,3052.085,266.547412999999,-1.0309278763998e-08
2030-01-02 11:00:00,0.0,0.0,7687.211228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1341.8749999999998,2847.435,247.901228000001,-1.0309278763998e-08
2030-01-02 12:00:00,0.0,0.0,7609.62427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1011.5200000000001,2537.895,810.209269999999,-1.0309278763998e-08
2030-01-02 13:00:00,0.0,0.0,7528.550257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,549.505,2185.695,1543.350257,-1.0309278763998e-08
2030-01-02 14:00:00,0.0,0.0,7663.6736120000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,159.47,1934.39,2319.813612,-1.0309278763998e-08
2030-01-02 15:00:00,0.0,0.0,8251.242263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1.535,1778.8200000000002,3220.887263,-1.0309278763998e-08
2030-01-02 16:00:00,0.0,0.0,8388.980908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1646.295,3492.685908,-1.27274972783198e-08
2030-01-02 17:00:00,0.0,0.0,8151.861215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1532.1950000000002,3369.666215,-1.27274972783198e-08
2030-01-02 18:00:00,0.0,0.0,7600.906634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1436.2,2914.706634,-1.0309278763998e-08
2030-01-02 19:00:00,0.0,0.0,7054.310871000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1314.49,2489.820871,-1.0309278763998e-08
2030-01-02 20:00:00,0.0,0.0,6626.2749539999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1172.67,2203.604954,-1.0309278763998e-08
2030-01-02 21:00:00,0.0,0.0,6560.892686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1063.0249999999999,2247.867686,-1.0309278763998e-08
2030-01-02 22:00:00,0.0,0.0,6046.552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,951.655,1844.897175,-1.0309278763998e-08
2030-01-02 23:00:00,0.0,0.0,5694.35969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,861.475,1582.88469,-1.0309278763998e-08
2030-01-03 00:00:00,0.0,0.0,5411.90829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,826.9200000000001,1334.98829,-1.0309278763998e-08
2030-01-03 01:00:00,0.0,0.0,5312.527243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,823.25,1239.277243,-1.0309278763998e-08
2030-01-03 02:00:00,0.0,0.0,5216.633249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,803.845,1162.788249,-1.0309278763998e-08
2030-01-03 03:00:00,0.0,0.0,5441.5482520000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,763.605,1427.943252,-1.0309278763998e-08
2030-01-03 04:00:00,0.0,0.0,6028.24514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,700.17,2078.07514,-1.0309278763998e-08
2030-01-03 05:00:00,0.0,0.0,6753.552437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,636.785,2866.767437,-1.0309278763998e-08
2030-01-03 06:00:00,0.0,0.0,7450.091535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,615.97,3584.121535,-1.0309278763998e-08
2030-01-03 07:00:00,0.0,0.0,7775.25935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,390.93500000000006,644.0400000000001,3490.28435,-1.0309278763998e-08
2030-01-03 08:00:00,0.0,0.0,7967.9191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,975.845,668.71,3073.3641,-1.0309278763998e-08
2030-01-03 09:00:00,0.0,0.0,7995.815535000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1529.44,652.775,2563.600535,-1.0309278763998e-08
2030-01-03 10:00:00,0.0,0.0,8000.174353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1844.1299999999999,725.6,2180.444353,-1.0309278763998e-08
2030-01-03 11:00:00,0.0,0.0,7712.492372000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1814.76,890.585,1757.147372,-1.0309278763998e-08
2030-01-03 12:00:00,0.0,0.0,7549.472583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1470.735,1071.25,1757.487583,-1.0309278763998e-08
2030-01-03 13:00:00,0.0,0.0,7488.449133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,846.8249999999999,1263.07,2128.554133,-1.0309278763998e-08
2030-01-03 14:00:00,0.0,0.0,7550.344347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,267.32,1500.1000000000001,2532.924347,-1.0309278763998e-08
2030-01-03 15:00:00,0.0,0.0,8174.527068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,3.585,1704.295,3216.647068,-1.0309278763998e-08
2030-01-03 16:00:00,0.0,0.0,8424.723215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1765.7549999999999,3408.968215,-1.0309278763998e-08
2030-01-03 17:00:00,0.0,0.0,8266.934007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1730.6550000000002,3286.279007,-1.0309278763998e-08
2030-01-03 18:00:00,0.0,0.0,7749.978206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1632.2900000000002,2867.688206,-1.0309278763998e-08
2030-01-03 19:00:00,0.0,0.0,7112.719031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1494.56,2368.159031,-1.0309278763998e-08
2030-01-03 20:00:00,0.0,0.0,6664.632552000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1357.265,2057.367552,-1.0309278763998e-08
2030-01-03 21:00:00,0.0,0.0,6674.221951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1320.345,2103.876951,-1.0309278763998e-08
2030-01-03 22:00:00,0.0,0.0,6144.1896959999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1278.52,1615.669696,-1.0309278763998e-08
2030-01-03 23:00:00,0.0,0.0,5784.151338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1198.29,1335.861338,-1.0309278763998e-08
2030-01-04 00:00:00,0.0,0.0,5502.571703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1119.8700000000001,1132.701703,-1.0309278763998e-08
2030-01-04 01:00:00,0.0,0.0,5316.014297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1034.04,1031.974297,-1.0309278763998e-08
2030-01-04 02:00:00,0.0,0.0,5175.660360999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,919.7800000000001,1005.880361,-1.0309278763998e-08
2030-01-04 03:00:00,0.0,0.0,5325.603696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,791.2850000000001,1284.318696,-1.0309278763998e-08
2030-01-04 04:00:00,0.0,0.0,5622.003313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,618.28,1753.723313,-1.0309278763998e-08
2030-01-04 05:00:00,0.0,0.0,6008.194578000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,458.57,2299.624578,-1.0309278763998e-08
2030-01-04 06:00:00,0.0,0.0,6614.070264000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,340.39,3023.680264,-1.0309278763998e-08
2030-01-04 07:00:00,0.0,0.0,7072.617906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,97.015,272.735,3452.867906,-1.0309278763998e-08
2030-01-04 08:00:00,0.0,0.0,7404.7598290000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,292.655,289.72,3572.384829,-1.0309278763998e-08
2030-01-04 09:00:00,0.0,0.0,7552.087874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,424.09000000000003,409.80999999999995,3468.187874,-1.0309278763998e-08
2030-01-04 10:00:00,0.0,0.0,7618.341906000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,483.09499999999997,606.48,3278.766906,-1.0309278763998e-08
2030-01-04 11:00:00,0.0,0.0,7376.863394999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,458.695,874.975,2793.193395,-1.0309278763998e-08
2030-01-04 12:00:00,0.0,0.0,7230.407114000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,374.69,1294.535,2311.182114,-1.0309278763998e-08
2030-01-04 13:00:00,0.0,0.0,7116.206085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,227.11499999999998,1917.035,1722.056085,-1.0309278763998e-08
2030-01-04 14:00:00,0.0,0.0,7189.434225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,58.205,2634.655,1246.574225,-1.0309278763998e-08
2030-01-04 15:00:00,0.0,0.0,7641.007759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,3286.695,1104.312759,-1.0309278763998e-08
2030-01-04 16:00:00,0.0,0.0,7744.7476240000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,3741.525,753.222624000001,-1.0309278763998e-08
2030-01-04 17:00:00,0.0,0.0,7392.555139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,4030.925,111.630139,-1.0309278763998e-08
2030-01-04 18:00:00,0.0,326.010949999999,7097.899050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,4173.91,0.0,-9.99999372197635e-09
2030-01-04 19:00:00,0.0,855.663864,6621.916136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,4227.58,0.0,-9.99999372197635e-09
2030-01-04 20:00:00,0.0,1249.47071,6230.494290000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,4229.965,0.0,-9.99999372197635e-09
2030-01-04 21:00:00,0.0,1195.928985,6261.006015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,4206.935,0.0,-9.99999372197635e-09
2030-01-04 22:00:00,0.0,1699.695639,5721.384361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,4171.08,0.0,-9.99999372197635e-09
2030-01-04 23:00:00,0.0,1975.553687,5349.141313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,4074.6949999999997,0.0,-9.99999372197635e-09
2030-01-05 00:00:00,0.0,2188.354118,5000.435882000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,3938.79,0.0,-9.99999372197635e-09
2030-01-05 01:00:00,0.0,2148.204256,4879.260744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,3777.4649999999997,0.0,-9.99999372197635e-09
2030-01-05 02:00:00,0.0,2061.372648,4773.777352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,3585.1499999999996,0.0,-9.99999372197635e-09
2030-01-05 03:00:00,0.0,1696.493345,4857.466655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,3303.96,0.0,-9.99999372197635e-09
2030-01-05 04:00:00,0.0,1180.477974,5025.717025999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,2956.1949999999997,0.0,-9.99999372197635e-09
2030-01-05 05:00:00,0.0,611.736808,5261.093192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,2622.83,0.0,-9.99999372197635e-09
2030-01-05 06:00:00,0.0,0.0,5735.332578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,2311.52,173.812577999999,-1.0309278763998e-08
2030-01-05 07:00:00,0.0,0.0,6129.369715000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,27.7,1930.26,921.409715000001,-1.0309278763998e-08
2030-01-05 08:00:00,0.0,0.0,6598.37852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,132.15,1487.1100000000001,1729.11852,-1.0309278763998e-08
2030-01-05 09:00:00,0.0,0.0,6950.571005000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,228.65,1111.62,2360.301005,-1.27274972783198e-08
2030-01-05 10:00:00,0.0,0.0,7064.772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,285.495,830.91,2698.367034,-1.27274972783198e-08
2030-01-05 11:00:00,0.0,0.0,6786.679453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,340.26,592.675,2603.744453,-1.0309278763998e-08
2030-01-05 12:00:00,0.0,0.0,6589.660884000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,357.63000000000005,410.54,2571.490884,-1.0309278763998e-08
2030-01-05 13:00:00,0.0,0.0,6423.154041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,248.97,321.245,2602.939041,-1.0309278763998e-08
2030-01-05 14:00:00,0.0,0.0,6507.715107999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,89.59,341.8,2826.325108,-1.0309278763998e-08
2030-01-05 15:00:00,0.0,0.0,7056.926162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1.425,471.97,3333.531162,-1.0309278763998e-08
2030-01-05 16:00:00,0.0,0.0,7224.304768999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,647.3249999999999,3326.979769,-1.0309278763998e-08
2030-01-05 17:00:00,0.0,0.0,7161.537791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,777.4699999999999,3134.067791,-1.0309278763998e-08
2030-01-05 18:00:00,0.0,0.0,6888.675791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,882.835,2755.840791,-1.0309278763998e-08
2030-01-05 19:00:00,0.0,0.0,6483.305727000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,993.4900000000001,2239.815727,-1.0309278763998e-08
2030-01-05 20:00:00,0.0,0.0,6149.420276999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1122.81,1776.610277,-1.0309278763998e-08
2030-01-05 21:00:00,0.0,0.0,6198.239038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1156.91,1791.329038,-1.0309278763998e-08
2030-01-05 22:00:00,0.0,0.0,5788.510155999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1122.405,1416.105156,-1.0309278763998e-08
2030-01-05 23:00:00,0.0,0.0,5414.523581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1061.335,1103.188581,-1.0309278763998e-08
2030-01-06 00:00:00,0.0,0.0,5149.507454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1022.375,877.132454,-1.0309278763998e-08
2030-01-06 01:00:00,0.0,0.0,5006.538227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,972.725,783.813227,-1.0309278763998e-08
2030-01-06 02:00:00,0.0,0.0,4935.053613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,890.8199999999999,794.233613,-1.0309278763998e-08
2030-01-06 03:00:00,0.0,0.0,5023.101734999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,716.6500000000001,1056.451735,-1.0309278763998e-08
2030-01-06 04:00:00,0.0,0.0,5200.069740999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,531.415,1418.654741,-1.0309278763998e-08
2030-01-06 05:00:00,0.0,0.0,5375.29422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,381.15000000000003,1744.14422,-1.0309278763998e-08
2030-01-06 06:00:00,0.0,0.0,5854.764188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,277.935,2326.829188,-1.0309278763998e-08
2030-01-06 07:00:00,0.0,0.0,6255.775434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,386.32,195.705,2423.750434,-1.0309278763998e-08
2030-01-06 08:00:00,0.0,0.0,6571.353849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1081.445,118.695,2121.213849,-1.0309278763998e-08
2030-01-06 09:00:00,0.0,0.0,6783.192398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1679.845,86.955,1766.392398,-1.0309278763998e-08
2030-01-06 10:00:00,0.0,0.0,6802.371197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,2019.16,109.245,1423.966197,-1.0309278763998e-08
2030-01-06 11:00:00,0.0,0.0,6458.024584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,2031.9699999999998,213.91,962.144584000001,-1.0309278763998e-08
2030-01-06 12:00:00,0.0,0.0,6285.415395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1776.97,311.065,947.380395,-1.0309278763998e-08
2030-01-06 13:00:00,0.0,0.0,6172.08613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,1214.59,401.145,1306.35113,-1.0309278763998e-08
2030-01-06 14:00:00,0.0,0.0,6330.747101000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,466.705,555.33,2058.712101,-1.0309278763998e-08
2030-01-06 15:00:00,0.0,0.0,6963.647459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,8.75,818.9200000000001,2885.977459,-1.0309278763998e-08
2030-01-06 16:00:00,0.0,0.0,7304.507018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1148.755,2905.752018,-1.0309278763998e-08
2030-01-06 17:00:00,0.0,0.0,7345.479906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1436.53,2658.949906,-1.0309278763998e-08
2030-01-06 18:00:00,0.0,0.0,7099.6425770000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1611.55,2238.092577,-1.0309278763998e-08
2030-01-06 19:00:00,0.0,0.0,6594.0197020000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1674.41,1669.609702,-1.0309278763998e-08
2030-01-06 20:00:00,0.0,0.0,6214.802546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1727.255,1237.547546,-1.0309278763998e-08
2030-01-06 21:00:00,0.0,0.0,6282.800105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1826.015,1206.785105,-1.0309278763998e-08
2030-01-06 22:00:00,0.0,0.0,5814.663063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1922.615,642.048063,-1.0309278763998e-08
2030-01-06 23:00:00,0.0,0.0,5470.31645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1950.9,269.416450000001,-1.0309278763998e-08
2030-01-07 00:00:00,0.0,0.0,5287.246099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1856.67,180.576099,-1.0309278763998e-08
2030-01-07 01:00:00,0.0,0.0,5186.993287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1711.99,225.003287,-1.0309278763998e-08
2030-01-07 02:00:00,0.0,0.0,5157.353326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1537.6200000000001,369.733326,-1.0309278763998e-08
2030-01-07 03:00:00,0.0,0.0,5479.034086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,1368.54,860.494086,-1.0309278763998e-08
